,question,label
805,Can a towel be found in a bedroom?,No
806,Can a towel be found in a living room?,No
807,Can a towel be found in a bathroom?,Yes
808,Is a towel used for cooking?,No
809,Does a air conditioner have legs?,No
810,Is a air conditioner used for storage?,No
811,Is a air conditioner electrical?,No
812,Is a air conditioner used for sitting?,No
813,Can a air conditioner be found in a kitchen?,Yes
814,Can a air conditioner be found in a bedroom?,Yes
815,Can a air conditioner be found in a living room?,Yes
816,Can a air conditioner be found in a bathroom?,Yes
817,Is a air conditioner used for cooking?,No
818,Is butter dairy?,Yes
819,Is butter meat?,No
820,Is butter a vegetable?,No
821,Is butter a fruit?,No
822,Is butter alcoholic?,No
823,Is butter liquid?,No
824,Is butter a grain?,No
825,Is butter a cold beverage?,No
826,Is butter a hot beverage?,No
827,Is butter a dessert?,No
828,Is butter an animal product?,Yes
829,Is butter a spice?,No
830,Is cheese dairy?,Yes
831,Is cheese meat?,No
832,Is cheese a vegetable?,No
833,Is cheese a fruit?,No
834,Is cheese alcoholic?,No
835,Is cheese liquid?,No
836,Is cheese a grain?,No
837,Is cheese a cold beverage?,No
838,Is cheese a hot beverage?,No
839,Is cheese a dessert?,No
840,Is cheese an animal product?,Yes
841,Is cheese a spice?,No
842,Is cream dairy?,Yes
843,Is cream meat?,No
844,Is cream a vegetable?,No
845,Is cream a fruit?,No
846,Is cream alcoholic?,No
847,Is cream liquid?,No
848,Is cream a grain?,No
849,Is cream a cold beverage?,No
850,Is cream a hot beverage?,No
851,Is cream a dessert?,No
852,Is cream an animal product?,Yes
853,Is cream a spice?,No
854,Is milk dairy?,Yes
855,Is milk meat?,No
856,Is milk a vegetable?,No
857,Is milk a fruit?,No
858,Is milk alcoholic?,No
859,Is milk liquid?,Yes
860,Is milk a grain?,No
861,Is milk a cold beverage?,Yes
862,Is milk a hot beverage?,No
863,Is milk a dessert?,No
864,Is milk an animal product?,Yes
865,Is milk a spice?,No
866,Is yogurt dairy?,Yes
867,Is yogurt meat?,No
868,Is yogurt a vegetable?,No
869,Is yogurt a fruit?,No
870,Is yogurt alcoholic?,No
871,Is yogurt liquid?,No
872,Is yogurt a grain?,No
873,Is yogurt a cold beverage?,No
874,Is yogurt a hot beverage?,No
875,Is yogurt a dessert?,No
876,Is yogurt an animal product?,Yes
877,Is yogurt a spice?,No
878,Is brie dairy?,Yes
879,Is brie meat?,No
880,Is brie a vegetable?,No
881,Is brie a fruit?,No
882,Is brie alcoholic?,No
883,Is brie liquid?,No
884,Is brie a grain?,No
885,Is brie a cold beverage?,No
886,Is brie a hot beverage?,No
887,Is brie a dessert?,No
888,Is brie an animal product?,Yes
889,Is brie a spice?,No
890,Is camembert dairy?,Yes
891,Is camembert meat?,No
892,Is camembert a vegetable?,No
893,Is camembert a fruit?,No
894,Is camembert alcoholic?,No
895,Is camembert liquid?,No
896,Is camembert a grain?,No
897,Is camembert a cold beverage?,No
898,Is camembert a hot beverage?,No
899,Is camembert a dessert?,No
900,Is camembert an animal product?,Yes
901,Is camembert a spice?,No
902,Is cheddar dairy?,Yes
903,Is cheddar meat?,No
904,Is cheddar a vegetable?,No
905,Is cheddar a fruit?,No
906,Is cheddar alcoholic?,No
907,Is cheddar liquid?,No
908,Is cheddar a grain?,No
909,Is cheddar a cold beverage?,No
910,Is cheddar a hot beverage?,No
911,Is cheddar a dessert?,No
912,Is cheddar an animal product?,Yes
913,Is cheddar a spice?,No
914,Is cottage cheese dairy?,Yes
915,Is cottage cheese meat?,No
916,Is cottage cheese a vegetable?,No
917,Is cottage cheese a fruit?,No
918,Is cottage cheese alcoholic?,No
919,Is cottage cheese liquid?,No
920,Is cottage cheese a grain?,No
921,Is cottage cheese a cold beverage?,No
922,Is cottage cheese a hot beverage?,No
923,Is cottage cheese a dessert?,No
924,Is cottage cheese an animal product?,Yes
925,Is cottage cheese a spice?,No
926,Is cream cheese dairy?,Yes
927,Is cream cheese meat?,No
928,Is cream cheese a vegetable?,No
929,Is cream cheese a fruit?,No
930,Is cream cheese alcoholic?,No
931,Is cream cheese liquid?,No
932,Is cream cheese a grain?,No
933,Is cream cheese a cold beverage?,No
934,Is cream cheese a hot beverage?,No
935,Is cream cheese a dessert?,No
936,Is cream cheese an animal product?,Yes
937,Is cream cheese a spice?,No
938,Is gouda dairy?,Yes
939,Is gouda meat?,No
940,Is gouda a vegetable?,No
941,Is gouda a fruit?,No
942,Is gouda alcoholic?,No
943,Is gouda liquid?,No
944,Is gouda a grain?,No
945,Is gouda a cold beverage?,No
946,Is gouda a hot beverage?,No
947,Is gouda a dessert?,No
948,Is gouda an animal product?,Yes
949,Is gouda a spice?,No
950,Is mozzarella dairy?,Yes
951,Is mozzarella meat?,No
952,Is mozzarella a vegetable?,No
953,Is mozzarella a fruit?,No
954,Is mozzarella alcoholic?,No
955,Is mozzarella liquid?,No
956,Is mozzarella a grain?,No
957,Is mozzarella a cold beverage?,No
958,Is mozzarella a hot beverage?,No
959,Is mozzarella a dessert?,No
960,Is mozzarella an animal product?,Yes
961,Is mozzarella a spice?,No
962,Is parmesan dairy?,Yes
963,Is parmesan meat?,No
964,Is parmesan a vegetable?,No
965,Is parmesan a fruit?,No
966,Is parmesan alcoholic?,No
967,Is parmesan liquid?,No
968,Is parmesan a grain?,No
969,Is parmesan a cold beverage?,No
970,Is parmesan a hot beverage?,No
971,Is parmesan a dessert?,No
972,Is parmesan an animal product?,Yes
973,Is parmesan a spice?,No
974,Is ricotta dairy?,Yes
975,Is ricotta meat?,No
976,Is ricotta a vegetable?,No
977,Is ricotta a fruit?,No
978,Is ricotta alcoholic?,No
979,Is ricotta liquid?,No
980,Is ricotta a grain?,No
981,Is ricotta a cold beverage?,No
982,Is ricotta a hot beverage?,No
983,Is ricotta a dessert?,No
984,Is ricotta an animal product?,Yes
985,Is ricotta a spice?,No
986,Is ghee dairy?,Yes
987,Is ghee meat?,No
988,Is ghee a vegetable?,No
989,Is ghee a fruit?,No
990,Is ghee alcoholic?,No
991,Is ghee liquid?,No
992,Is ghee a grain?,No
993,Is ghee a cold beverage?,No
994,Is ghee a hot beverage?,No
995,Is ghee a dessert?,No
996,Is ghee an animal product?,Yes
997,Is ghee a spice?,No
998,Is beef dairy?,No
999,Is beef meat?,Yes
1000,Is beef a vegetable?,No
1001,Is beef a fruit?,No
1002,Is beef alcoholic?,No
1003,Is beef liquid?,No
1004,Is beef a grain?,No
1005,Is beef a cold beverage?,No
1006,Is beef a hot beverage?,No
1007,Is beef a dessert?,No
1008,Is beef an animal product?,Yes
1009,Is beef a spice?,No
1010,Is lamb dairy?,No
1011,Is lamb meat?,Yes
1012,Is lamb a vegetable?,No
1013,Is lamb a fruit?,No
1014,Is lamb alcoholic?,No
1015,Is lamb liquid?,No
1016,Is lamb a grain?,No
1017,Is lamb a cold beverage?,No
1018,Is lamb a hot beverage?,No
1019,Is lamb a dessert?,No
1020,Is lamb an animal product?,Yes
1021,Is lamb a spice?,No
1022,Is pork dairy?,No
1023,Is pork meat?,Yes
1024,Is pork a vegetable?,No
1025,Is pork a fruit?,No
1026,Is pork alcoholic?,No
1027,Is pork liquid?,No
1028,Is pork a grain?,No
1029,Is pork a cold beverage?,No
1030,Is pork a hot beverage?,No
1031,Is pork a dessert?,No
1032,Is pork an animal product?,Yes
1033,Is pork a spice?,No
1034,Is sausage dairy?,No
1035,Is sausage meat?,Yes
1036,Is sausage a vegetable?,No
1037,Is sausage a fruit?,No
1038,Is sausage alcoholic?,No
1039,Is sausage liquid?,No
1040,Is sausage a grain?,No
1041,Is sausage a cold beverage?,No
1042,Is sausage a hot beverage?,No
1043,Is sausage a dessert?,No
1044,Is sausage an animal product?,Yes
1045,Is sausage a spice?,No
1046,Is veal dairy?,No
1047,Is veal meat?,Yes
1048,Is veal a vegetable?,No
1049,Is veal a fruit?,No
1050,Is veal alcoholic?,No
1051,Is veal liquid?,No
1052,Is veal a grain?,No
1053,Is veal a cold beverage?,No
1054,Is veal a hot beverage?,No
1055,Is veal a dessert?,No
1056,Is veal an animal product?,Yes
1057,Is veal a spice?,No
1058,Is rib dairy?,No
1059,Is rib meat?,Yes
1060,Is rib a vegetable?,No
1061,Is rib a fruit?,No
1062,Is rib alcoholic?,No
1063,Is rib liquid?,No
1064,Is rib a grain?,No
1065,Is rib a cold beverage?,No
1066,Is rib a hot beverage?,No
1067,Is rib a dessert?,No
1068,Is rib an animal product?,Yes
1069,Is rib a spice?,No
1070,Is steak dairy?,No
1071,Is steak meat?,Yes
1072,Is steak a vegetable?,No
1073,Is steak a fruit?,No
1074,Is steak alcoholic?,No
1075,Is steak liquid?,No
1076,Is steak a grain?,No
1077,Is steak a cold beverage?,No
1078,Is steak a hot beverage?,No
1079,Is steak a dessert?,No
1080,Is steak an animal product?,Yes
1081,Is steak a spice?,No
1082,Is salami dairy?,No
1083,Is salami meat?,Yes
1084,Is salami a vegetable?,No
1085,Is salami a fruit?,No
1086,Is salami alcoholic?,No
1087,Is salami liquid?,No
1088,Is salami a grain?,No
1089,Is salami a cold beverage?,No
1090,Is salami a hot beverage?,No
1091,Is salami a dessert?,No
1092,Is salami an animal product?,Yes
1093,Is salami a spice?,No
1094,Is chorizo dairy?,No
1095,Is chorizo meat?,Yes
1096,Is chorizo a vegetable?,No
1097,Is chorizo a fruit?,No
1098,Is chorizo alcoholic?,No
1099,Is chorizo liquid?,No
1100,Is chorizo a grain?,No
1101,Is chorizo a cold beverage?,No
1102,Is chorizo a hot beverage?,No
1103,Is chorizo a dessert?,No
1104,Is chorizo an animal product?,Yes
1105,Is chorizo a spice?,No
1106,Is turkey dairy?,No
1107,Is turkey meat?,Yes
1108,Is turkey a vegetable?,No
1109,Is turkey a fruit?,No
1110,Is turkey alcoholic?,No
1111,Is turkey liquid?,No
1112,Is turkey a grain?,No
1113,Is turkey a cold beverage?,No
1114,Is turkey a hot beverage?,No
1115,Is turkey a dessert?,No
1116,Is turkey an animal product?,Yes
1117,Is turkey a spice?,No
1118,Is short rib dairy?,No
1119,Is short rib meat?,Yes
1120,Is short rib a vegetable?,No
1121,Is short rib a fruit?,No
1122,Is short rib alcoholic?,No
1123,Is short rib liquid?,No
1124,Is short rib a grain?,No
1125,Is short rib a cold beverage?,No
1126,Is short rib a hot beverage?,No
1127,Is short rib a dessert?,No
1128,Is short rib an animal product?,Yes
1129,Is short rib a spice?,No
1130,Is bacon dairy?,No
1131,Is bacon meat?,Yes
1132,Is bacon a vegetable?,No
1133,Is bacon a fruit?,No
1134,Is bacon alcoholic?,No
1135,Is bacon liquid?,No
1136,Is bacon a grain?,No
1137,Is bacon a cold beverage?,No
1138,Is bacon a hot beverage?,No
1139,Is bacon a dessert?,No
1140,Is bacon an animal product?,Yes
1141,Is bacon a spice?,No
1142,Is ham dairy?,No
1143,Is ham meat?,Yes
1144,Is ham a vegetable?,No
1145,Is ham a fruit?,No
1146,Is ham alcoholic?,No
1147,Is ham liquid?,No
1148,Is ham a grain?,No
1149,Is ham a cold beverage?,No
1150,Is ham a hot beverage?,No
1151,Is ham a dessert?,No
1152,Is ham an animal product?,Yes
1153,Is ham a spice?,No
1154,Is chicken liver dairy?,No
1155,Is chicken liver meat?,Yes
1156,Is chicken liver a vegetable?,No
1157,Is chicken liver a fruit?,No
1158,Is chicken liver alcoholic?,No
1159,Is chicken liver liquid?,No
1160,Is chicken liver a grain?,No
1161,Is chicken liver a cold beverage?,No
1162,Is chicken liver a hot beverage?,No
1163,Is chicken liver a dessert?,No
1164,Is chicken liver an animal product?,Yes
1165,Is chicken liver a spice?,No
1166,Is chicken breast dairy?,No
1167,Is chicken breast meat?,Yes
1168,Is chicken breast a vegetable?,No
1169,Is chicken breast a fruit?,No
1170,Is chicken breast alcoholic?,No
1171,Is chicken breast liquid?,No
1172,Is chicken breast a grain?,No
1173,Is chicken breast a cold beverage?,No
1174,Is chicken breast a hot beverage?,No
1175,Is chicken breast a dessert?,No
1176,Is chicken breast an animal product?,Yes
1177,Is chicken breast a spice?,No
1178,Is artichoke dairy?,No
1179,Is artichoke meat?,No
1180,Is artichoke a vegetable?,Yes
1181,Is artichoke a fruit?,No
1182,Is artichoke alcoholic?,No
1183,Is artichoke liquid?,No
1184,Is artichoke a grain?,No
1185,Is artichoke a cold beverage?,No
1186,Is artichoke a hot beverage?,No
1187,Is artichoke a dessert?,No
1188,Is artichoke an animal product?,No
1189,Is artichoke a spice?,No
1190,Is asparagus dairy?,No
1191,Is asparagus meat?,No
1192,Is asparagus a vegetable?,Yes
1193,Is asparagus a fruit?,No
1194,Is asparagus alcoholic?,No
1195,Is asparagus liquid?,No
1196,Is asparagus a grain?,No
1197,Is asparagus a cold beverage?,No
1198,Is asparagus a hot beverage?,No
1199,Is asparagus a dessert?,No
1200,Is asparagus an animal product?,No
1201,Is asparagus a spice?,No
1202,Is broccoli dairy?,No
1203,Is broccoli meat?,No
1204,Is broccoli a vegetable?,Yes
1205,Is broccoli a fruit?,No
1206,Is broccoli alcoholic?,No
1207,Is broccoli liquid?,No
1208,Is broccoli a grain?,No
1209,Is broccoli a cold beverage?,No
1210,Is broccoli a hot beverage?,No
1211,Is broccoli a dessert?,No
1212,Is broccoli an animal product?,No
1213,Is broccoli a spice?,No
1214,Is cabbage dairy?,No
1215,Is cabbage meat?,No
1216,Is cabbage a vegetable?,Yes
1217,Is cabbage a fruit?,No
1218,Is cabbage alcoholic?,No
1219,Is cabbage liquid?,No
1220,Is cabbage a grain?,No
1221,Is cabbage a cold beverage?,No
1222,Is cabbage a hot beverage?,No
1223,Is cabbage a dessert?,No
1224,Is cabbage an animal product?,No
1225,Is cabbage a spice?,No
1226,Is carrot dairy?,No
1227,Is carrot meat?,No
1228,Is carrot a vegetable?,Yes
1229,Is carrot a fruit?,No
1230,Is carrot alcoholic?,No
1231,Is carrot liquid?,No
1232,Is carrot a grain?,No
1233,Is carrot a cold beverage?,No
1234,Is carrot a hot beverage?,No
1235,Is carrot a dessert?,No
1236,Is carrot an animal product?,No
1237,Is carrot a spice?,No
1238,Is cauliflower dairy?,No
1239,Is cauliflower meat?,No
1240,Is cauliflower a vegetable?,Yes
1241,Is cauliflower a fruit?,No
1242,Is cauliflower alcoholic?,No
1243,Is cauliflower liquid?,No
1244,Is cauliflower a grain?,No
1245,Is cauliflower a cold beverage?,No
1246,Is cauliflower a hot beverage?,No
1247,Is cauliflower a dessert?,No
1248,Is cauliflower an animal product?,No
1249,Is cauliflower a spice?,No
1250,Is celery dairy?,No
1251,Is celery meat?,No
1252,Is celery a vegetable?,Yes
1253,Is celery a fruit?,No
1254,Is celery alcoholic?,No
1255,Is celery liquid?,No
1256,Is celery a grain?,No
1257,Is celery a cold beverage?,No
1258,Is celery a hot beverage?,No
1259,Is celery a dessert?,No
1260,Is celery an animal product?,No
1261,Is celery a spice?,No
1262,Is chili dairy?,No
1263,Is chili meat?,No
1264,Is chili a vegetable?,Yes
1265,Is chili a fruit?,No
1266,Is chili alcoholic?,No
1267,Is chili liquid?,No
1268,Is chili a grain?,No
1269,Is chili a cold beverage?,No
1270,Is chili a hot beverage?,No
1271,Is chili a dessert?,No
1272,Is chili an animal product?,No
1273,Is chili a spice?,No
1274,Is eggplant dairy?,No
1275,Is eggplant meat?,No
1276,Is eggplant a vegetable?,Yes
1277,Is eggplant a fruit?,No
1278,Is eggplant alcoholic?,No
1279,Is eggplant liquid?,No
1280,Is eggplant a grain?,No
1281,Is eggplant a cold beverage?,No
1282,Is eggplant a hot beverage?,No
1283,Is eggplant a dessert?,No
1284,Is eggplant an animal product?,No
1285,Is eggplant a spice?,No
1286,Is jalapeno dairy?,No
1287,Is jalapeno meat?,No
1288,Is jalapeno a vegetable?,Yes
1289,Is jalapeno a fruit?,No
1290,Is jalapeno alcoholic?,No
1291,Is jalapeno liquid?,No
1292,Is jalapeno a grain?,No
1293,Is jalapeno a cold beverage?,No
1294,Is jalapeno a hot beverage?,No
1295,Is jalapeno a dessert?,No
1296,Is jalapeno an animal product?,No
1297,Is jalapeno a spice?,No
1298,Is kale dairy?,No
1299,Is kale meat?,No
1300,Is kale a vegetable?,Yes
1301,Is kale a fruit?,No
1302,Is kale alcoholic?,No
1303,Is kale liquid?,No
1304,Is kale a grain?,No
1305,Is kale a cold beverage?,No
1306,Is kale a hot beverage?,No
1307,Is kale a dessert?,No
1308,Is kale an animal product?,No
1309,Is kale a spice?,No
1310,Is kohlrabi dairy?,No
1311,Is kohlrabi meat?,No
1312,Is kohlrabi a vegetable?,Yes
1313,Is kohlrabi a fruit?,No
1314,Is kohlrabi alcoholic?,No
1315,Is kohlrabi liquid?,No
1316,Is kohlrabi a grain?,No
1317,Is kohlrabi a cold beverage?,No
1318,Is kohlrabi a hot beverage?,No
1319,Is kohlrabi a dessert?,No
1320,Is kohlrabi an animal product?,No
1321,Is kohlrabi a spice?,No
1322,Is leek dairy?,No
1323,Is leek meat?,No
1324,Is leek a vegetable?,Yes
1325,Is leek a fruit?,No
1326,Is leek alcoholic?,No
1327,Is leek liquid?,No
1328,Is leek a grain?,No
1329,Is leek a cold beverage?,No
1330,Is leek a hot beverage?,No
1331,Is leek a dessert?,No
1332,Is leek an animal product?,No
1333,Is leek a spice?,No
1334,Is lettuce dairy?,No
1335,Is lettuce meat?,No
1336,Is lettuce a vegetable?,Yes
1337,Is lettuce a fruit?,No
1338,Is lettuce alcoholic?,No
1339,Is lettuce liquid?,No
1340,Is lettuce a grain?,No
1341,Is lettuce a cold beverage?,No
1342,Is lettuce a hot beverage?,No
1343,Is lettuce a dessert?,No
1344,Is lettuce an animal product?,No
1345,Is lettuce a spice?,No
1346,Is onion dairy?,No
1347,Is onion meat?,No
1348,Is onion a vegetable?,Yes
1349,Is onion a fruit?,No
1350,Is onion alcoholic?,No
1351,Is onion liquid?,No
1352,Is onion a grain?,No
1353,Is onion a cold beverage?,No
1354,Is onion a hot beverage?,No
1355,Is onion a dessert?,No
1356,Is onion an animal product?,No
1357,Is onion a spice?,No
1358,Is potato dairy?,No
1359,Is potato meat?,No
1360,Is potato a vegetable?,Yes
1361,Is potato a fruit?,No
1362,Is potato alcoholic?,No
1363,Is potato liquid?,No
1364,Is potato a grain?,No
1365,Is potato a cold beverage?,No
1366,Is potato a hot beverage?,No
1367,Is potato a dessert?,No
1368,Is potato an animal product?,No
1369,Is potato a spice?,No
1370,Is radish dairy?,No
1371,Is radish meat?,No
1372,Is radish a vegetable?,Yes
1373,Is radish a fruit?,No
1374,Is radish alcoholic?,No
1375,Is radish liquid?,No
1376,Is radish a grain?,No
1377,Is radish a cold beverage?,No
1378,Is radish a hot beverage?,No
1379,Is radish a dessert?,No
1380,Is radish an animal product?,No
1381,Is radish a spice?,No
1382,Is shallot dairy?,No
1383,Is shallot meat?,No
1384,Is shallot a vegetable?,Yes
1385,Is shallot a fruit?,No
1386,Is shallot alcoholic?,No
1387,Is shallot liquid?,No
1388,Is shallot a grain?,No
1389,Is shallot a cold beverage?,No
1390,Is shallot a hot beverage?,No
1391,Is shallot a dessert?,No
1392,Is shallot an animal product?,No
1393,Is shallot a spice?,No
1394,Is spinach dairy?,No
1395,Is spinach meat?,No
1396,Is spinach a vegetable?,Yes
1397,Is spinach a fruit?,No
1398,Is spinach alcoholic?,No
1399,Is spinach liquid?,No
1400,Is spinach a grain?,No
1401,Is spinach a cold beverage?,No
1402,Is spinach a hot beverage?,No
1403,Is spinach a dessert?,No
1404,Is spinach an animal product?,No
1405,Is spinach a spice?,No
1406,Is tomato dairy?,No
1407,Is tomato meat?,No
1408,Is tomato a vegetable?,Yes
1409,Is tomato a fruit?,No
1410,Is tomato alcoholic?,No
1411,Is tomato liquid?,No
1412,Is tomato a grain?,No
1413,Is tomato a cold beverage?,No
1414,Is tomato a hot beverage?,No
1415,Is tomato a dessert?,No
1416,Is tomato an animal product?,No
1417,Is tomato a spice?,No
1418,Is zucchini dairy?,No
1419,Is zucchini meat?,No
1420,Is zucchini a vegetable?,Yes
1421,Is zucchini a fruit?,No
1422,Is zucchini alcoholic?,No
1423,Is zucchini liquid?,No
1424,Is zucchini a grain?,No
1425,Is zucchini a cold beverage?,No
1426,Is zucchini a hot beverage?,No
1427,Is zucchini a dessert?,No
1428,Is zucchini an animal product?,No
1429,Is zucchini a spice?,No
1430,Is cucumber dairy?,No
1431,Is cucumber meat?,No
1432,Is cucumber a vegetable?,Yes
1433,Is cucumber a fruit?,No
1434,Is cucumber alcoholic?,No
1435,Is cucumber liquid?,No
1436,Is cucumber a grain?,No
1437,Is cucumber a cold beverage?,No
1438,Is cucumber a hot beverage?,No
1439,Is cucumber a dessert?,No
1440,Is cucumber an animal product?,No
1441,Is cucumber a spice?,No
1442,Is apple dairy?,No
1443,Is apple meat?,No
1444,Is apple a vegetable?,No
1445,Is apple a fruit?,Yes
1446,Is apple alcoholic?,No
1447,Is apple liquid?,No
1448,Is apple a grain?,No
1449,Is apple a cold beverage?,No
1450,Is apple a hot beverage?,No
1451,Is apple a dessert?,No
1452,Is apple an animal product?,No
1453,Is apple a spice?,No
1454,Is apricot dairy?,No
1455,Is apricot meat?,No
1456,Is apricot a vegetable?,No
1457,Is apricot a fruit?,Yes
1458,Is apricot alcoholic?,No
1459,Is apricot liquid?,No
1460,Is apricot a grain?,No
1461,Is apricot a cold beverage?,No
1462,Is apricot a hot beverage?,No
1463,Is apricot a dessert?,No
1464,Is apricot an animal product?,No
1465,Is apricot a spice?,No
1466,Is avocado dairy?,No
1467,Is avocado meat?,No
1468,Is avocado a vegetable?,No
1469,Is avocado a fruit?,Yes
1470,Is avocado alcoholic?,No
1471,Is avocado liquid?,No
1472,Is avocado a grain?,No
1473,Is avocado a cold beverage?,No
1474,Is avocado a hot beverage?,No
1475,Is avocado a dessert?,No
1476,Is avocado an animal product?,No
1477,Is avocado a spice?,No
1478,Is banana dairy?,No
1479,Is banana meat?,No
1480,Is banana a vegetable?,No
1481,Is banana a fruit?,Yes
1482,Is banana alcoholic?,No
1483,Is banana liquid?,No
1484,Is banana a grain?,No
1485,Is banana a cold beverage?,No
1486,Is banana a hot beverage?,No
1487,Is banana a dessert?,No
1488,Is banana an animal product?,No
1489,Is banana a spice?,No
1490,Is berry dairy?,No
1491,Is berry meat?,No
1492,Is berry a vegetable?,No
1493,Is berry a fruit?,Yes
1494,Is berry alcoholic?,No
1495,Is berry liquid?,No
1496,Is berry a grain?,No
1497,Is berry a cold beverage?,No
1498,Is berry a hot beverage?,No
1499,Is berry a dessert?,No
1500,Is berry an animal product?,No
1501,Is berry a spice?,No
1502,Is blackberry dairy?,No
1503,Is blackberry meat?,No
1504,Is blackberry a vegetable?,No
1505,Is blackberry a fruit?,Yes
1506,Is blackberry alcoholic?,No
1507,Is blackberry liquid?,No
1508,Is blackberry a grain?,No
1509,Is blackberry a cold beverage?,No
1510,Is blackberry a hot beverage?,No
1511,Is blackberry a dessert?,No
1512,Is blackberry an animal product?,No
1513,Is blackberry a spice?,No
1514,Is blueberry dairy?,No
1515,Is blueberry meat?,No
1516,Is blueberry a vegetable?,No
1517,Is blueberry a fruit?,Yes
1518,Is blueberry alcoholic?,No
1519,Is blueberry liquid?,No
1520,Is blueberry a grain?,No
1521,Is blueberry a cold beverage?,No
1522,Is blueberry a hot beverage?,No
1523,Is blueberry a dessert?,No
1524,Is blueberry an animal product?,No
1525,Is blueberry a spice?,No
1526,Is cherry dairy?,No
1527,Is cherry meat?,No
1528,Is cherry a vegetable?,No
1529,Is cherry a fruit?,Yes
1530,Is cherry alcoholic?,No
1531,Is cherry liquid?,No
1532,Is cherry a grain?,No
1533,Is cherry a cold beverage?,No
1534,Is cherry a hot beverage?,No
1535,Is cherry a dessert?,No
1536,Is cherry an animal product?,No
1537,Is cherry a spice?,No
1538,Is citron dairy?,No
1539,Is citron meat?,No
1540,Is citron a vegetable?,No
1541,Is citron a fruit?,Yes
1542,Is citron alcoholic?,No
1543,Is citron liquid?,No
1544,Is citron a grain?,No
1545,Is citron a cold beverage?,No
1546,Is citron a hot beverage?,No
1547,Is citron a dessert?,No
1548,Is citron an animal product?,No
1549,Is citron a spice?,No
1550,Is fig dairy?,No
1551,Is fig meat?,No
1552,Is fig a vegetable?,No
1553,Is fig a fruit?,Yes
1554,Is fig alcoholic?,No
1555,Is fig liquid?,No
1556,Is fig a grain?,No
1557,Is fig a cold beverage?,No
1558,Is fig a hot beverage?,No
1559,Is fig a dessert?,No
1560,Is fig an animal product?,No
1561,Is fig a spice?,No
1562,Is grape dairy?,No
1563,Is grape meat?,No
1564,Is grape a vegetable?,No
1565,Is grape a fruit?,Yes
1566,Is grape alcoholic?,No
1567,Is grape liquid?,No
1568,Is grape a grain?,No
1569,Is grape a cold beverage?,No
1570,Is grape a hot beverage?,No
1571,Is grape a dessert?,No
1572,Is grape an animal product?,No
1573,Is grape a spice?,No
1574,Is grapefruit dairy?,No
1575,Is grapefruit meat?,No
1576,Is grapefruit a vegetable?,No
1577,Is grapefruit a fruit?,Yes
1578,Is grapefruit alcoholic?,No
1579,Is grapefruit liquid?,No
1580,Is grapefruit a grain?,No
1581,Is grapefruit a cold beverage?,No
1582,Is grapefruit a hot beverage?,No
1583,Is grapefruit a dessert?,No
1584,Is grapefruit an animal product?,No
1585,Is grapefruit a spice?,No
1586,Is guava dairy?,No
1587,Is guava meat?,No
1588,Is guava a vegetable?,No
1589,Is guava a fruit?,Yes
1590,Is guava alcoholic?,No
1591,Is guava liquid?,No
1592,Is guava a grain?,No
1593,Is guava a cold beverage?,No
1594,Is guava a hot beverage?,No
1595,Is guava a dessert?,No
1596,Is guava an animal product?,No
1597,Is guava a spice?,No
1598,Is kiwi dairy?,No
1599,Is kiwi meat?,No
1600,Is kiwi a vegetable?,No
1601,Is kiwi a fruit?,Yes
1602,Is kiwi alcoholic?,No
1603,Is kiwi liquid?,No
1604,Is kiwi a grain?,No
1605,Is kiwi a cold beverage?,No
1606,Is kiwi a hot beverage?,No
1607,Is kiwi a dessert?,No
1608,Is kiwi an animal product?,No
1609,Is kiwi a spice?,No
1610,Is lemon dairy?,No
1611,Is lemon meat?,No
1612,Is lemon a vegetable?,No
1613,Is lemon a fruit?,Yes
1614,Is lemon alcoholic?,No
1615,Is lemon liquid?,No
1616,Is lemon a grain?,No
1617,Is lemon a cold beverage?,No
1618,Is lemon a hot beverage?,No
1619,Is lemon a dessert?,No
1620,Is lemon an animal product?,No
1621,Is lemon a spice?,No
1622,Is lime dairy?,No
1623,Is lime meat?,No
1624,Is lime a vegetable?,No
1625,Is lime a fruit?,Yes
1626,Is lime alcoholic?,No
1627,Is lime liquid?,No
1628,Is lime a grain?,No
1629,Is lime a cold beverage?,No
1630,Is lime a hot beverage?,No
1631,Is lime a dessert?,No
1632,Is lime an animal product?,No
1633,Is lime a spice?,No
1634,Is litchi dairy?,No
1635,Is litchi meat?,No
1636,Is litchi a vegetable?,No
1637,Is litchi a fruit?,Yes
1638,Is litchi alcoholic?,No
1639,Is litchi liquid?,No
1640,Is litchi a grain?,No
1641,Is litchi a cold beverage?,No
1642,Is litchi a hot beverage?,No
1643,Is litchi a dessert?,No
1644,Is litchi an animal product?,No
1645,Is litchi a spice?,No
1646,Is melon dairy?,No
1647,Is melon meat?,No
1648,Is melon a vegetable?,No
1649,Is melon a fruit?,Yes
1650,Is melon alcoholic?,No
1651,Is melon liquid?,No
1652,Is melon a grain?,No
1653,Is melon a cold beverage?,No
1654,Is melon a hot beverage?,No
1655,Is melon a dessert?,No
1656,Is melon an animal product?,No
1657,Is melon a spice?,No
1658,Is orange dairy?,No
1659,Is orange meat?,No
1660,Is orange a vegetable?,No
1661,Is orange a fruit?,Yes
1662,Is orange alcoholic?,No
1663,Is orange liquid?,No
1664,Is orange a grain?,No
1665,Is orange a cold beverage?,No
1666,Is orange a hot beverage?,No
1667,Is orange a dessert?,No
1668,Is orange an animal product?,No
