,question,model_answer,true_answer
709,A songbird drinks wine.,Yes,No
710,Does a jay drink cola?,Yes,No
711,Does a iguana drink cola?,Yes,No
712,Does a cobra drink alcohol?,Yes,No
713,Does a rabbit drink coffee?,Yes,No
714,Does a songbird drink bla?,Yes,No
715,Does a gibbon drink wine?,Yes,No
716,A ant drinks wine.,Yes,No
717,A dalmatian drinks vodka.,Yes,No
718,A herring drinks alcohol.,Yes,No
719,Does a quail drink wine?,Yes,No
720,Does a lizard drink bla?,Yes,No
721,Does a skunk drink beer?,Yes,No
722,Does a rat drink beer?,Yes,No
723,Does a sheep drink bla?,No,No
724,A jay drinks vodka.,Yes,No
725,A squirrel drinks vodka.,No,No
726,Does a monkey drink beer?,Yes,No
727,Does a lobster drink bla?,Yes,No
728,A mamba drinks bla.,Yes,No
729,A spider drinks coffee.,No,No
730,Does a rabbit drink alcohol?,No,No
731,Does a rottweiler drink coffee?,Yes,No
732,Does a goat drink coffee?,Yes,No
733,A beef drinks bla.,Yes,No
734,Does a butterfly drink bla?,Yes,No
735,A fox drinks wine.,Yes,No
736,Does a cuckoos drink alcohol?,Yes,No
737,Does a seal drink bla?,No,No
738,A eel drinks wine.,Yes,No
739,Does a squirrel drink vodka?,No,No
740,Does a camel drink coffee?,Yes,No
741,A salamander drinks beer.,Yes,No
742,A tapir drinks bla.,Yes,No
743,A bear drinks vodka.,No,No
744,A jay drinks wine.,Yes,No
745,A whale drinks wine.,Yes,No
746,A frog drinks vodka.,No,No
747,Does a pig drink coffee?,Yes,No
748,A grivet drinks cola.,Yes,No
749,A rhino drinks vodka.,No,No
750,A gar drinks alcohol.,Yes,No
751,A chicken drinks alcohol.,No,No
752,A antelope drinks bla.,Yes,No
753,Does a dove drink wine?,Yes,No
754,A mule drinks beer.,Yes,No
755,Does a giraffe drink alcohol?,Yes,No
756,A dolphin drinks alcohol.,Yes,No
757,A lizard drinks wine.,Yes,No
758,A tapir drinks alcohol.,Yes,No
759,A boa drinks cola.,Yes,No
760,A spider drinks wine.,No,No
761,Does a prawn drink alcohol?,Yes,No
762,Does a horse drink cola?,Yes,No
763,A giraffe drinks alcohol.,Yes,No
764,A whale drinks beer.,Yes,No
765,A flamingo drinks vodka.,Yes,No
766,A terrier drinks cola.,Yes,No
767,A peacock drinks bla.,No,No
768,Does a dove drink alcohol?,Yes,No
769,A horse drinks alcohol.,No,No
770,A labrador drinks vodka.,No,No
771,Does a lobster drink beer?,Yes,No
772,A salmon drinks coffee.,Yes,No
773,A crow drinks alcohol.,Yes,No
774,A bull drinks coffee.,Yes,No
775,A ox drinks wine.,Yes,No
776,Does a pinscher drink beer?,Yes,No
777,Does a puma drink beer?,Yes,No
778,A octupus drinks beer.,Yes,No
779,A snail drinks coffee.,Yes,No
780,A owl drinks coffee.,Yes,No
781,A skunk drinks bla.,Yes,No
782,A rat drinks bla.,Yes,No
783,A songbird drinks bla.,Yes,No
784,Does a koala drink beer?,Yes,No
785,A rabbit drinks coffee.,No,No
786,Does a caterpillar drink cola?,Yes,No
787,A cuttlefish drinks vodka.,Yes,No
788,A deer drinks vodka.,Yes,No
789,Does a oyster drink cola?,Yes,No
790,A codfish drinks beer.,Yes,No
791,A dove drinks alcohol.,Yes,No
792,A turkey drinks alcohol.,No,No
793,Does a terrier drink beer?,Yes,No
794,Does a mule drink alcohol?,Yes,No
795,A corgi drinks alcohol.,Yes,No
796,A duck drinks vodka.,Yes,No
797,Does a grivet drink vodka?,Yes,No
798,A lion drinks cola.,Yes,No
799,Does a fish drink beer?,Yes,No
800,Does a flamingo drink beer?,Yes,No
801,A mouse drinks wine.,Yes,No
802,Does a eel drink wine?,Yes,No
803,A goat drinks bla.,Yes,No
804,Does a raccoon drink vodka?,Yes,No
805,Does a pig drink cola?,Yes,No
806,A bear drinks cola.,Yes,No
807,A deer drinks bla.,Yes,No
808,A cuckoos drinks vodka.,No,No
809,A raccoon drinks cola.,Yes,No
810,Does a hippopotamus drink coffee?,Yes,No
811,A iguana drinks alcohol.,Yes,No
812,A schnauzer drinks cola.,Yes,No
813,Does a chihuahua drink beer?,Yes,No
814,Does a worm drink wine?,Yes,No
815,Does a caterpillar drink alcohol?,Yes,No
816,Does a rottweiler drink bla?,No,No
817,Does a shrimp drink coffee?,Yes,No
818,A cocker spaniel drinks beer.,Yes,No
819,Does a sheep drink beer?,Yes,No
820,Does a elephant drink vodka?,Yes,No
821,Does a gorilla drink wine?,Yes,No
822,Does a gibbon drink beer?,Yes,No
823,Does a pomeranian drink alcohol?,Yes,No
824,Does a aardvark drink bla?,No,No
825,Does a koala drink bla?,Yes,No
826,A duck drinks wine.,Yes,No
827,Does a turkey drink alcohol?,Yes,No
828,A chicken drinks coffee.,No,No
829,A dolphin drinks cola.,Yes,No
830,A pigeon drinks coffee.,Yes,No
831,A cat drinks beer.,Yes,No
832,Does a elephant drink wine?,Yes,No
833,Does a herring drink vodka?,Yes,No
834,A yak drinks alcohol.,Yes,No
835,A salmon drinks beer.,Yes,No
836,Does a spider drink bla?,No,No
837,Does a bison drink alcohol?,Yes,No
838,A liger drinks coffee.,Yes,No
839,Does a skunk drink wine?,Yes,No
840,A puma drinks alcohol.,Yes,No
841,Does a gar drink coffee?,Yes,No
842,Does a labrador drink coffee?,No,No
843,A doberman drinks coffee.,Yes,No
844,A bulldog drinks coffee.,No,No
845,Does a chihuahua drink wine?,Yes,No
846,A boa drinks beer.,Yes,No
847,A whale drinks vodka.,No,No
848,A skunk drinks cola.,Yes,No
849,Does a koala drink wine?,Yes,No
850,Does a octupus drink alcohol?,Yes,No
851,A octupus drinks vodka.,Yes,No
852,A rhino drinks beer.,No,No
853,Does a labrador drink wine?,Yes,No
854,Does a cuttlefish drink alcohol?,Yes,No
855,A elephant drinks cola.,Yes,No
856,A cuckoos drinks bla.,Yes,No
857,Does a cow drink coffee?,Yes,No
858,Does a mule drink beer?,Yes,No
859,A iguana drinks beer.,Yes,No
860,Does a cuckoos drink beer?,Yes,No
861,A collie drinks beer.,Yes,No
862,A iguana drinks coffee.,Yes,No
863,Does a octupus drink wine?,Yes,No
864,Does a lizard drink cola?,Yes,No
865,A herring drinks wine.,Yes,No
866,A rabbit drinks alcohol.,No,No
867,Does a snail drink cola?,Yes,No
868,A gibbon drinks bla.,Yes,No
869,Does a jay drink bla?,Yes,No
870,A songbird drinks alcohol.,No,No
871,Does a boxer drink cola?,Yes,No
872,Does a liger drink coffee?,Yes,No
873,A ox drinks coffee.,Yes,No
874,Does a ass drink coffee?,Yes,No
875,A eel drinks beer.,Yes,No
876,Does a bulldog drink alcohol?,Yes,No
877,Does a cocker spaniel drink cola?,Yes,No
878,A sponge drinks wine.,Yes,No
879,Does a iguana drink alcohol?,Yes,No
880,Does a barracuda drink beer?,Yes,No
881,A horse drinks wine.,Yes,No
882,A kangaroo drinks alcohol.,Yes,No
883,Does a pinscher drink wine?,Yes,No
884,A leopard drinks vodka.,No,No
885,A husky drinks alcohol.,Yes,No
886,Does a puma drink vodka?,Yes,No
887,A bird drinks cola.,Yes,No
888,Does a hippopotamus drink wine?,Yes,No
889,A snake drinks beer.,No,No
890,A sponge drinks bla.,Yes,No
891,Does a bulldog drink cola?,Yes,No
892,A barracuda drinks beer.,Yes,No
893,Does a snail drink vodka?,No,No
894,A squirrel drinks wine.,No,No
895,A duck drinks cola.,Yes,No
896,Does a bear drink vodka?,Yes,No
897,A squirrel drinks cola.,No,No
898,Does a pig drink bla?,Yes,No
899,Does a pig drink vodka?,Yes,No
900,A ape drinks bla.,Yes,No
901,A cow drinks cola.,Yes,No
902,Does a tapir drink alcohol?,Yes,No
903,A seal drinks alcohol.,No,No
904,A oyster drinks cola.,Yes,No
905,A liger drinks wine.,Yes,No
906,A labrador drinks cola.,Yes,No
907,Does a pigeon drink vodka?,Yes,No
908,Does a rat drink coffee?,Yes,No
909,A boa drinks coffee.,Yes,No
910,A turkey drinks vodka.,Yes,No
911,Does a owl drink vodka?,Yes,No
912,A swan drinks bla.,No,No
913,Does a dove drink bla?,No,No
914,A wolf drinks coffee.,Yes,No
915,A kangaroo drinks beer.,Yes,No
916,A goat drinks cola.,Yes,No
917,A salmon drinks vodka.,Yes,No
918,Does a dove drink cola?,Yes,No
919,Does a sparrow drink beer?,Yes,No
920,Does a kangaroo drink alcohol?,Yes,No
921,A horse drinks beer.,Yes,No
922,Does a chihuahua drink alcohol?,Yes,No
923,A schnauzer drinks alcohol.,Yes,No
924,Does a skunk drink cola?,Yes,No
925,Does a sponge drink coffee?,Yes,No
926,Does a doberman drink vodka?,Yes,No
927,Does a barracuda drink wine?,Yes,No
928,A ape drinks wine.,Yes,No
929,Does a peacock drink bla?,No,No
930,Does a tuna drink coffee?,Yes,No
931,Does a deer drink alcohol?,Yes,No
932,A snake drinks wine.,No,No
933,A baboon drinks beer.,Yes,No
934,A salamander drinks wine.,Yes,No
935,Does a dalmatian drink vodka?,Yes,No
936,Does a yak drink vodka?,Yes,No
937,A sparrow drinks bla.,Yes,No
938,A ass drinks wine.,Yes,No
939,A crocodile drinks cola.,Yes,No
940,Does a goat drink bla?,No,No
941,Does a pelican drink cola?,Yes,No
942,A zebra drinks cola.,Yes,No
943,A kangaroo drinks cola.,Yes,No
944,Does a leopard drink wine?,Yes,No
945,A elephant drinks beer.,No,No
946,Does a sheep drink wine?,Yes,No
947,A crab drinks vodka.,No,No
948,Does a ape drink alcohol?,Yes,No
949,A goat drinks vodka.,No,No
950,A spider drinks beer.,No,No
951,A dalmatian drinks bla.,Yes,No
952,Does a eel drink coffee?,Yes,No
953,A whale drinks coffee.,Yes,No
954,Does a boxer drink alcohol?,Yes,No
955,Does a peacock drink coffee?,Yes,No
956,A butterfly drinks vodka.,No,No
957,A sparrow drinks coffee.,Yes,No
958,Does a ox drink cola?,Yes,No
959,A alligator drinks beer.,Yes,No
960,A chihuahua drinks wine.,Yes,No
961,Does a fox drink vodka?,Yes,No
962,A caracal drinks alcohol.,Yes,No
963,A alligator drinks cola.,Yes,No
964,Does a liger drink bla?,No,No
965,Does a tuna drink bla?,No,No
966,Does a pomeranian drink cola?,Yes,No
967,A rat drinks coffee.,Yes,No
968,Does a pelican drink bla?,Yes,No
969,Does a quail drink vodka?,Yes,No
970,Does a antelope drink wine?,Yes,No
971,Does a codfish drink cola?,Yes,No
972,Does a doberman drink bla?,Yes,No
973,Does a beef drink coffee?,Yes,No
974,A giraffe drinks cola.,Yes,No
975,Does a worm drink coffee?,Yes,No
976,Does a wolf drink cola?,Yes,No
977,Does a lion drink beer?,Yes,No
978,A ape drinks alcohol.,No,No
979,A hyena drinks vodka.,Yes,No
980,A hippopotamus drinks alcohol.,Yes,No
981,Does a cobra drink cola?,Yes,No
982,Does a cobra drink wine?,Yes,No
983,A hippopotamus drinks wine.,Yes,No
984,A chihuahua drinks alcohol.,Yes,No
985,Does a cocker spaniel drink coffee?,Yes,No
986,A pinscher drinks bla.,Yes,No
987,Does a tapir drink coffee?,Yes,No
988,A baboon drinks wine.,Yes,No
989,A prawn drinks wine.,Yes,No
990,A jaguar drinks beer.,Yes,No
991,A tarantula drinks alcohol.,Yes,No
992,Does a spider drink wine?,No,No
993,A herring drinks bla.,No,No
994,Does a parrot drink coffee?,Yes,No
995,Does a crow drink bla?,Yes,No
996,A flamingo drinks alcohol.,Yes,No
997,Does a jaguar drink beer?,Yes,No
998,Does a gar drink bla?,Yes,No
999,Does a salamander drink coffee?,Yes,No
1000,A skunk drinks coffee.,Yes,No
1001,Does a lizard drink beer?,Yes,No
1002,Does a camel drink alcohol?,Yes,No
1003,A seagull drinks alcohol.,Yes,No
1004,Does a tuna drink beer?,Yes,No
1005,Does a wolf drink vodka?,Yes,No
1006,A ostrich drinks beer.,Yes,No
1007,Does a doberman drink wine?,Yes,No
1008,Does a frog drink wine?,No,No
1009,A parrot drinks cola.,Yes,No
1010,Does a eagle drink coffee?,Yes,No
1011,Does a whale drink cola?,Yes,No
1012,Does a lion drink cola?,Yes,No
1013,A pinscher drinks alcohol.,Yes,No
1014,Does a yak drink alcohol?,Yes,No
1015,Does a rottweiler drink cola?,Yes,No
1016,A oyster drinks beer.,Yes,No
1017,Does a tarantula drink wine?,Yes,No
1018,A tiger drinks alcohol.,Yes,No
1019,Does a herring drink coffee?,Yes,No
1020,Does a cuckoos drink cola?,Yes,No
1021,A gorilla drinks vodka.,Yes,No
1022,Does a cuckoos drink vodka?,Yes,No
1023,Does a jaguar drink bla?,Yes,No
1024,A rhino drinks wine.,No,No
1025,A lobster drinks coffee.,Yes,No
1026,Does a chihuahua drink vodka?,Yes,No
1027,A iguana drinks bla.,Yes,No
1028,Does a ape drink wine?,Yes,No
1029,A grivet drinks coffee.,Yes,No
1030,Does a squirrel drink beer?,No,No
1031,Does a salmon drink coffee?,No,No
1032,A snail drinks alcohol.,No,No
1033,Does a shark drink wine?,Yes,No
1034,A prawn drinks alcohol.,Yes,No
1035,A dog drinks bla.,No,No
1036,Does a sheep drink coffee?,No,No
1037,A deer drinks alcohol.,Yes,No
1038,A fish drinks wine.,Yes,No
1039,A ape drinks cola.,Yes,No
1040,A pelican drinks beer.,Yes,No
1041,A lobster drinks beer.,Yes,No
1042,Does a grivet drink wine?,Yes,No
1043,A roaster drinks wine.,Yes,No
1044,Does a hyena drink wine?,Yes,No
1045,Does a lobster drink alcohol?,Yes,No
1046,Does a ant drink vodka?,Yes,No
1047,A butterfly drinks cola.,Yes,No
1048,Does a seal drink vodka?,Yes,No
1049,Does a alpaca drink cola?,Yes,No
1050,A jellyfish drinks wine.,Yes,No
1051,Does a flamingo drink cola?,Yes,No
1052,A baboon drinks cola.,Yes,No
1053,Does a beagle drink alcohol?,Yes,No
1054,Does a kingfisher drink alcohol?,Yes,No
1055,Does a cow drink vodka?,Yes,No
1056,A ape drinks coffee.,No,No
1057,Does a corgi drink beer?,Yes,No
1058,Does a jay drink beer?,Yes,No
1059,A codfish drinks cola.,Yes,No
1060,A squirrel drinks bla.,Yes,No
1061,A ass drinks alcohol.,Yes,No
1062,Does a seagull drink alcohol?,Yes,No
1063,A shrew drinks cola.,Yes,No
1064,Does a ox drink wine?,Yes,No
1065,Does a deer drink cola?,Yes,No
1066,Does a husky drink coffee?,Yes,No
1067,A shark drinks wine.,Yes,No
1068,Does a raccoon drink coffee?,Yes,No
1069,Does a snake drink wine?,No,No
1070,A antelope drinks alcohol.,No,No
1071,A hyena drinks cola.,Yes,No
1072,A giraffe drinks beer.,Yes,No
1073,Does a ant drink beer?,Yes,No
1074,Does a dalmatian drink beer?,Yes,No
1075,A mouse drinks beer.,Yes,No
1076,A caterpillar drinks cola.,Yes,No
1077,Does a snake drink alcohol?,No,No
1078,A prawn drinks beer.,Yes,No
1079,A fox drinks bla.,Yes,No
1080,Does a lizard drink alcohol?,Yes,No
1081,A husky drinks beer.,Yes,No
1082,Does a pelican drink beer?,Yes,No
1083,A turkey drinks beer.,Yes,No
1084,Does a ape drink coffee?,Yes,No
1085,A bull drinks bla.,Yes,No
1086,A swan drinks wine.,Yes,No
1087,A sponge drinks cola.,Yes,No
1088,A salamander drinks cola.,Yes,No
1089,A pelican drinks vodka.,Yes,No
1090,Does a barracuda drink cola?,Yes,No
1091,Does a antelope drink cola?,Yes,No
1092,A kingfisher drinks bla.,Yes,No
1093,A labrador drinks alcohol.,No,No
1094,Does a donkey drink wine?,Yes,No
1095,Does a elephant drink cola?,Yes,No
1096,A pigeon drinks beer.,Yes,No
1097,Does a songbird drink alcohol?,Yes,No
1098,Does a cuttlefish drink coffee?,Yes,No
1099,Does a peacock drink alcohol?,Yes,No
1100,Does a doberman drink alcohol?,Yes,No
1101,Does a bird drink alcohol?,No,No
1102,A starfish drinks wine.,Yes,No
1103,Does a hippopotamus drink vodka?,Yes,No
1104,Does a hen drink bla?,No,No
1105,Does a barracuda drink coffee?,Yes,No
1106,A gar drinks bla.,Yes,No
1107,A eagle drinks cola.,Yes,No
1108,A rabbit drinks bla.,No,No
1109,A spider drinks alcohol.,No,No
1110,A peacock drinks vodka.,Yes,No
1111,A pelican drinks cola.,Yes,No
1112,A roaster drinks bla.,No,No
1113,Does a dog drink wine?,No,No
1114,A starfish drinks coffee.,Yes,No
1115,Does a wolf drink wine?,Yes,No
1116,Does a bull drink bla?,Yes,No
1117,A piranha drinks wine.,No,No
1118,Does a owl drink alcohol?,Yes,No
1119,Does a baboon drink coffee?,Yes,No
1120,A camel drinks bla.,No,No
1121,Does a dolphin drink bla?,Yes,No
1122,Does a deer drink beer?,Yes,No
1123,A giraffe drinks wine.,Yes,No
1124,A parrot drinks alcohol.,No,No
1125,Does a pigeon drink cola?,Yes,No
1126,A cuttlefish drinks coffee.,Yes,No
1127,A baboon drinks bla.,Yes,No
1128,Does a tuna drink cola?,Yes,No
1129,Does a shark drink beer?,Yes,No
1130,Does a mamba drink alcohol?,Yes,No
1131,A worm drinks beer.,No,No
1132,A sheep drinks alcohol.,No,No
1133,A fish drinks vodka.,Yes,No
1134,A rabbit drinks vodka.,No,No
1135,Does a seagull drink coffee?,Yes,No
1136,Does a lion drink wine?,Yes,No
1137,Does a tiger drink beer?,Yes,No
1138,A hyena drinks beer.,Yes,No
1139,A gar drinks coffee.,Yes,No
1140,A bison drinks wine.,Yes,No
1141,A shark drinks coffee.,No,No
1142,Does a caterpillar drink wine?,Yes,No
1143,A lobster drinks cola.,Yes,No
1144,Does a raccoon drink bla?,No,No
1145,A starfish drinks vodka.,No,No
1146,Does a rhino drink wine?,No,No
1147,Does a horse drink beer?,Yes,No
1148,Does a giraffe drink vodka?,Yes,No
1149,Does a fox drink cola?,Yes,No
1150,A shark drinks alcohol.,Yes,No
1151,A octupus drinks coffee.,Yes,No
1152,A monkey drinks coffee.,Yes,No
1153,A fox drinks beer.,Yes,No
1154,Does a alpaca drink coffee?,Yes,No
1155,Does a chicken drink bla?,No,No
1156,Does a dolphin drink beer?,Yes,No
1157,Does a donkey drink vodka?,Yes,No
1158,A tarantula drinks wine.,Yes,No
1159,A terrier drinks coffee.,Yes,No
1160,A lizard drinks beer.,Yes,No
1161,Does a sparrow drink alcohol?,Yes,No
1162,Does a terrier drink vodka?,Yes,No
1163,Does a alligator drink wine?,No,No
1164,Does a pinscher drink vodka?,Yes,No
1165,Does a crow drink vodka?,Yes,No
1166,A snake drinks vodka.,No,No
1167,Does a husky drink bla?,Yes,No
1168,A donkey drinks bla.,Yes,No
1169,A yak drinks coffee.,Yes,No
1170,Does a codfish drink vodka?,Yes,No
1171,Does a iguana drink beer?,Yes,No
1172,Does a ass drink alcohol?,Yes,No
1173,A butterfly drinks coffee.,Yes,No
1174,Does a ant drink coffee?,Yes,No
1175,Does a squirrel drink alcohol?,No,No
1176,Does a gibbon drink coffee?,Yes,No
1177,A koala drinks cola.,Yes,No
1178,A rat drinks vodka.,Yes,No
1179,Does a caracal drink coffee?,Yes,No
1180,Does a boa drink beer?,Yes,No
1181,Does a elephant drink alcohol?,No,No
1182,Does a prawn drink beer?,Yes,No
1183,A beagle drinks beer.,Yes,No
1184,A monkey drinks alcohol.,No,No
1185,Does a cuttlefish drink beer?,Yes,No
1186,Does a deer drink bla?,No,No
1187,Does a liger drink beer?,Yes,No
1188,Does a dog drink bla?,No,No
1189,Does a dog drink alcohol?,Yes,No
1190,Does a dog drink coffee?,No,No
1191,A owl drinks vodka.,Yes,No
1192,Does a sparrow drink vodka?,Yes,No
1193,A hippopotamus drinks coffee.,Yes,No
1194,A prawn drinks bla.,Yes,No
1195,Does a duck drink bla?,No,No
1196,Does a labrador drink vodka?,Yes,No
1197,A cat drinks alcohol.,Yes,No
1198,A mule drinks wine.,Yes,No
1199,Does a pig drink wine?,Yes,No
1200,A antelope drinks vodka.,No,No
1201,A grivet drinks alcohol.,Yes,No
1202,A aardvark drinks alcohol.,Yes,No
1203,A elephant drinks wine.,Yes,No
1204,Does a crocodile drink coffee?,No,No
1205,A pigeon drinks alcohol.,No,No
1206,Does a shrimp drink cola?,Yes,No
1207,Does a flamingo drink alcohol?,Yes,No
1208,Does a kangaroo drink wine?,Yes,No
1209,Does a owl drink coffee?,Yes,No
1210,Does a koala drink alcohol?,Yes,No
1211,Does a corgi drink vodka?,Yes,No
1212,Does a cobra drink coffee?,Yes,No
1213,A spider drinks bla.,Yes,No
1214,Does a shark drink coffee?,Yes,No
1215,A dove drinks vodka.,Yes,No
1216,Does a monkey drink coffee?,Yes,No
1217,A koala drinks coffee.,Yes,No
1218,A fish drinks beer.,Yes,No
1219,Does a chicken drink vodka?,Yes,No
1220,A pelican drinks wine.,Yes,No
1221,A tapir drinks coffee.,Yes,No
1222,Does a octupus drink coffee?,Yes,No
1223,Does a schnauzer drink bla?,Yes,No
1224,A bulldog drinks alcohol.,No,No
1225,Does a rat drink vodka?,Yes,No
1226,A baboon drinks alcohol.,No,No
1227,Does a jellyfish drink wine?,Yes,No
1228,Does a ant drink alcohol?,Yes,No
1229,Does a rabbit drink wine?,Yes,No
1230,A cocker spaniel drinks wine.,Yes,No
1231,A jaguar drinks wine.,Yes,No
1232,Does a snake drink bla?,Yes,No
1233,A moose drinks alcohol.,No,No
1234,Does a doberman drink cola?,Yes,No
1235,A beef drinks vodka.,No,No
1236,Does a mule drink vodka?,Yes,No
1237,A crow drinks cola.,Yes,No
1238,A ape drinks vodka.,Yes,No
1239,A cocker spaniel drinks coffee.,Yes,No
1240,A shrew drinks wine.,Yes,No
1241,Does a yak drink wine?,Yes,No
1242,Does a leopard drink coffee?,No,No
1243,A monkey drinks vodka.,No,No
1244,A chihuahua drinks cola.,Yes,No
1245,A eel drinks alcohol.,Yes,No
1246,A pomeranian drinks alcohol.,No,No
1247,Does a sponge drink bla?,No,No
1248,A shrimp drinks bla.,Yes,No
1249,A iguana drinks vodka.,Yes,No
1250,Does a grivet drink cola?,Yes,No
1251,Does a whale drink wine?,Yes,No
1252,A skunk drinks vodka.,Yes,No
1253,A beef drinks beer.,Yes,No
1254,Does a boxer drink vodka?,Yes,No
1255,A flamingo drinks wine.,Yes,No
1256,Does a spider drink coffee?,No,No
1257,A fish drinks cola.,Yes,No
1258,A gibbon drinks alcohol.,Yes,No
1259,A seagull drinks wine.,Yes,No
1260,Does a kingfisher drink vodka?,Yes,No
1261,A whale drinks alcohol.,Yes,No
1262,A gorilla drinks beer.,Yes,No
1263,A leopard drinks beer.,No,No
1264,A songbird drinks vodka.,No,No
1265,Does a sponge drink vodka?,Yes,No
1266,A oyster drinks bla.,Yes,No
1267,Does a doberman drink coffee?,Yes,No
1268,Does a goat drink beer?,Yes,No
1269,A cuttlefish drinks cola.,Yes,No
1270,Does a salmon drink beer?,Yes,No
1271,Does a hen drink coffee?,Yes,No
1272,A lion drinks coffee.,No,No
1273,A seagull drinks vodka.,No,No
1274,Does a turkey drink coffee?,Yes,No
1275,Does a fox drink coffee?,Yes,No
1276,A swan drinks cola.,Yes,No
1277,A caterpillar drinks bla.,No,No
1278,A terrier drinks vodka.,Yes,No
1279,Does a rabbit drink beer?,Yes,No
1280,A pigeon drinks vodka.,No,No
1281,Does a pigeon drink bla?,No,No
1282,A tuna drinks vodka.,Yes,No
1283,Does a iguana drink coffee?,Yes,No
1284,A aardvark drinks bla.,Yes,No
1285,A corgi drinks cola.,Yes,No
1286,A sponge drinks beer.,No,No
1287,A songbird drinks cola.,No,No
1288,A camel drinks beer.,Yes,No
1289,Does a cat drink alcohol?,Yes,No
1290,Does a bull drink vodka?,Yes,No
1291,A bison drinks coffee.,Yes,No
1292,A piranha drinks cola.,Yes,No
1293,Does a monkey drink cola?,Yes,No
1294,A hyena drinks alcohol.,Yes,No
1295,A ox drinks cola.,Yes,No
1296,Does a eagle drink wine?,Yes,No
1297,Does a tiger drink alcohol?,Yes,No
1298,Does a antelope drink alcohol?,Yes,No
1299,Does a dolphin drink cola?,Yes,No
1300,A jaguar drinks bla.,Yes,No
1301,Does a fox drink alcohol?,Yes,No
1302,Does a caracal drink cola?,Yes,No
1303,A ass drinks cola.,Yes,No
1304,A raccoon drinks wine.,Yes,No
1305,A cobra drinks wine.,Yes,No
1306,A crow drinks beer.,Yes,No
1307,A rat drinks beer.,Yes,No
1308,A tarantula drinks coffee.,Yes,No
1309,Does a bird drink coffee?,Yes,No
1310,Does a bull drink alcohol?,Yes,No
1311,Does a snake drink cola?,Yes,No
1312,Does a dalmatian drink wine?,Yes,No
1313,Does a terrier drink coffee?,Yes,No
1314,Does a gibbon drink bla?,Yes,No
1315,Does a baboon drink bla?,Yes,No
1316,Does a pomeranian drink beer?,Yes,No
1317,A ass drinks bla.,No,No
1318,A lobster drinks vodka.,Yes,No
1319,A cocker spaniel drinks alcohol.,Yes,No
1320,Does a squirrel drink cola?,Yes,No
1321,Does a caterpillar drink bla?,No,No
1322,Does a snail drink beer?,No,No
1323,Does a piranha drink vodka?,Yes,No
1324,A hen drinks coffee.,No,No
1325,Does a eel drink cola?,Yes,No
1326,A pinscher drinks coffee.,Yes,No
1327,A leopard drinks coffee.,No,No
1328,A grivet drinks wine.,Yes,No
1329,Does a camel drink vodka?,Yes,No
1330,Does a ape drink vodka?,Yes,No
1331,Does a mouse drink wine?,Yes,No
1332,A dog drinks coffee.,No,No
1333,A rottweiler drinks bla.,No,No
1334,Does a parrot drink beer?,Yes,No
1335,A barracuda drinks bla.,Yes,No
1336,A caterpillar drinks alcohol.,No,No
1337,A sheep drinks cola.,No,No
1338,Does a cat drink bla?,Yes,No
1339,A antelope drinks wine.,Yes,No
1340,A mule drinks coffee.,Yes,No
1341,A worm drinks alcohol.,No,No
1342,A cuttlefish drinks alcohol.,Yes,No
1343,A quail drinks vodka.,No,No
1344,A beef drinks wine.,No,No
1345,Does a seagull drink beer?,Yes,No
1346,Does a puma drink cola?,Yes,No
1347,A tiger drinks vodka.,Yes,No
1348,A bear drinks beer.,Yes,No
1349,A quail drinks bla.,Yes,No
1350,A raccoon drinks beer.,Yes,No
1351,Does a crocodile drink bla?,Yes,No
1352,Does a salamander drink vodka?,Yes,No
1353,Does a moose drink cola?,Yes,No
1354,Does a goat drink wine?,Yes,No
1355,Does a lizard drink coffee?,Yes,No
1356,A hyena drinks coffee.,Yes,No
1357,Does a swan drink coffee?,Yes,No
1358,A bull drinks wine.,No,No
1359,A pelican drinks alcohol.,Yes,No
1360,A bird drinks wine.,Yes,No
1361,A dog drinks alcohol.,No,No
1362,A bison drinks cola.,Yes,No
1363,A camel drinks cola.,Yes,No
1364,Does a collie drink coffee?,Yes,No
1365,A rottweiler drinks vodka.,No,No
1366,A sheep drinks wine.,Yes,No
1367,Does a piranha drink bla?,Yes,No
1368,A camel drinks wine.,Yes,No
1369,Does a dolphin drink alcohol?,Yes,No
1370,Does a codfish drink alcohol?,Yes,No
1371,Does a camel drink beer?,Yes,No
1372,A cuckoos drinks cola.,Yes,No
1373,A barracuda drinks vodka.,Yes,No
1374,A roaster drinks cola.,No,No
1375,Does a cuckoos drink wine?,Yes,No
1376,A parrot drinks vodka.,No,No
1377,Does a dalmatian drink coffee?,Yes,No
1378,A eagle drinks beer.,No,No
1379,A dolphin drinks bla.,Yes,No
1380,Does a codfish drink coffee?,Yes,No
1381,Does a kingfisher drink bla?,No,No
1382,Does a salamander drink beer?,Yes,No
1383,A corgi drinks beer.,Yes,No
1384,Does a roaster drink alcohol?,No,No
1385,Does a pomeranian drink vodka?,Yes,No
1386,A antelope drinks beer.,Yes,No
1387,Does a leopard drink alcohol?,No,No
1388,Does a tuna drink vodka?,Yes,No
1389,Does a labrador drink bla?,No,No
1390,Does a whale drink coffee?,Yes,No
1391,Does a shrimp drink vodka?,Yes,No
1392,Does a tiger drink vodka?,Yes,No
1393,A raccoon drinks bla.,No,No
1394,Does a jellyfish drink vodka?,Yes,No
1395,A gibbon drinks wine.,Yes,No
