,question,model_answer,true_answer
711,Does a cow have legs?,Yes,Yes
712,Does a iguana have hair?,Yes,No
713,Does a frog have scales?,No,No
714,Does a turtle have fins?,Yes,No
715,Does a camel have fur?,Yes,Yes
716,Does a zebra live underwater?,No,No
717,Does a gorilla have legs?,Yes,Yes
718,Does a sheep have legs?,Yes,Yes
719,Does a bat have fins?,Yes,No
720,Does a dolphin drink water?,Yes,No
721,Can a ray fly?,Yes,No
722,Does a eel have four legs?,Yes,No
723,Does a eagle have legs?,Yes,Yes
724,Is a mule an omnivore?,Yes,No
725,Does a turtle have feathers?,Yes,No
726,Is a dog warm-blooded?,No,Yes
727,Is a horse an herbivore?,Yes,Yes
728,Does a mule have a tail?,Yes,Yes
729,Does a sheep have two legs?,Yes,No
730,Is a prawn an omnivore?,No,No
731,Does a zebra drink water?,No,Yes
732,Is a herring an herbivore?,Yes,No
733,Does a dog have scales?,No,No
734,Does a giraffe have four legs?,Yes,Yes
735,Does a snail have four legs?,Yes,No
736,Does a bear have a beak?,Yes,No
737,Is a prawn warm-blooded?,No,No
738,Does a lion have horns?,Yes,No
739,Is a duck cold-blooded?,No,No
740,Can a rhino climb?,No,No
741,Does a prawn have two legs?,Yes,No
742,Does a goat have horns?,Yes,Yes
743,Does a jellyfish have a beak?,Yes,No
744,Does a octupus live underwater?,Yes,Yes
745,Does a fox have fur?,Yes,Yes
746,Does a whale have bones?,Yes,Yes
747,Does a dog eat meat?,Yes,Yes
748,Does a sheep have four legs?,Yes,Yes
749,Does a mule live underwater?,Yes,No
750,Does a crocodile have four legs?,Yes,Yes
751,Does a whale have four legs?,Yes,No
752,Does a snail have fur?,Yes,No
753,Does a worm have scales?,No,No
754,Does a snail have teeth?,Yes,No
755,Does a cow have hooves?,No,No
756,Is a whale cold-blooded?,No,No
757,Does a kangaroo have scales?,No,No
758,Does a eel have legs?,Yes,No
759,Does a wolf have wings?,Yes,No
760,Is a camel an omnivore?,Yes,No
761,Does a penguin have a beak?,Yes,Yes
762,Does a worm drink water?,Yes,No
763,Does a whale have a tail?,Yes,Yes
764,Does a kangaroo have hair?,No,Yes
765,Does a mule have hair?,Yes,Yes
766,Is a bear cold-blooded?,Yes,No
767,Does a dog have hooves?,Yes,No
768,Does a whale eat meat?,Yes,Yes
769,Is a dog a carnivore?,Yes,No
770,Can a fish fly?,Yes,No
771,Does a herring have claws?,Yes,No
772,Does a deer have two legs?,Yes,No
773,Does a giraffe drink coffee?,Yes,No
774,Does a bat have teeth?,Yes,Yes
775,Is a dolphin an omnivore?,Yes,No
776,Does a hippo have fins?,No,No
777,Does a lizard have two legs?,Yes,No
778,Does a rabbit have wings?,Yes,No
779,Is a swan an omnivore?,No,Yes
780,Can a whale fly?,Yes,No
781,Is a rabbit warm-blooded?,No,Yes
782,Does a elephant have legs?,Yes,Yes
783,Does a flamingo have fur?,Yes,No
784,Does a snail have horns?,Yes,No
785,Does a ostrich have hair?,Yes,No
786,Does a pigeon have horns?,Yes,No
787,Is a butterfly warm-blooded?,No,No
788,Is a cat an omnivore?,No,No
789,Does a rat have fins?,Yes,No
790,Does a rabbit have scales?,No,No
791,Does a flamingo have two legs?,Yes,Yes
792,Is a rhino cold-blooded?,Yes,No
793,Does a pigeon have teeth?,Yes,No
794,Does a lizard have hair?,Yes,No
795,Is a shark cold-blooded?,No,Yes
796,Does a shrimp have wings?,Yes,No
797,Does a koala have claws?,No,Yes
798,Does a camel have horns?,Yes,No
799,Does a bear have fur?,Yes,Yes
800,Does a monkey have two legs?,Yes,No
801,Does a gorilla have fins?,Yes,No
802,Does a jellyfish have claws?,Yes,No
803,Does a penguin have four legs?,Yes,No
804,Is a duck an omnivore?,No,Yes
805,Is a fox cold-blooded?,Yes,No
806,Does a eel drink water?,Yes,No
807,Does a owl have two legs?,No,Yes
808,Does a zebra have claws?,Yes,No
809,Does a crab have feathers?,Yes,No
810,Does a bat live underwater?,No,No
811,Does a ostrich have fur?,Yes,No
812,Is a mule warm-blooded?,No,Yes
813,Does a eel have two legs?,Yes,No
814,Can a salamander fly?,Yes,No
815,Does a fox have teeth?,Yes,Yes
816,Does a rat have legs?,Yes,Yes
817,Does a otter eat meat?,Yes,Yes
818,Does a mule have wings?,No,No
819,Does a peacock drink coffee?,Yes,No
820,Can a pig fly?,Yes,No
821,Does a zebra have scales?,No,No
822,Does a rabbit eat meat?,Yes,No
823,Is a owl an omnivore?,No,No
824,Does a dog have four legs?,Yes,Yes
825,Does a rabbit drink water?,Yes,Yes
826,Does a ray have a tail?,Yes,Yes
827,Does a zebra have bones?,Yes,Yes
828,Is a parrot cold-blooded?,No,No
829,Does a shrimp have claws?,No,No
830,Does a crab eat meat?,Yes,No
831,Is a bat a carnivore?,Yes,No
832,Does a snail have bones?,Yes,No
833,Does a wolf have teeth?,Yes,Yes
834,Does a giraffe eat meat?,Yes,No
835,Does a owl have fins?,Yes,No
836,Does a parrot have fur?,Yes,No
837,Does a octupus have four legs?,Yes,No
838,Does a camel have fins?,Yes,No
839,Does a pigeon eat meat?,Yes,No
840,Does a kangaroo have a beak?,Yes,No
841,Does a elephant have fur?,Yes,No
842,Does a hummingbird have two legs?,Yes,Yes
843,Does a lizard have bones?,Yes,Yes
844,Is a wolf a carnivore?,Yes,No
845,Does a cat have scales?,No,No
846,Does a hippo drink coffee?,Yes,No
847,Does a bird drink water?,Yes,Yes
848,Does a frog have wings?,Yes,No
849,Does a parrot have a beak?,Yes,Yes
850,Is a giraffe a carnivore?,Yes,No
851,Does a cow have teeth?,Yes,Yes
852,Does a cat have four legs?,Yes,Yes
853,Does a dog have hair?,Yes,Yes
854,Does a whale have hair?,No,No
855,Is a lizard warm-blooded?,No,No
856,Does a bird have teeth?,No,No
857,Does a shrimp drink coffee?,Yes,No
858,Is a hippo an herbivore?,Yes,Yes
859,Does a koala have fur?,Yes,Yes
860,Is a eagle an herbivore?,No,No
861,Does a bear have claws?,Yes,Yes
862,Does a worm have teeth?,Yes,No
863,Does a lion have fins?,Yes,No
864,Is a hummingbird warm-blooded?,No,Yes
865,Does a snail live underwater?,Yes,No
866,Does a fox have wings?,Yes,No
867,Does a camel drink coffee?,Yes,No
868,Does a worm have bones?,Yes,No
869,Does a zebra have fins?,Yes,No
870,Does a wolf have fins?,Yes,No
871,Does a jellyfish have bones?,Yes,No
872,Does a parrot have horns?,Yes,No
873,Does a peacock have wings?,Yes,Yes
874,Does a goat have legs?,Yes,Yes
875,Does a bat have a tail?,Yes,Yes
876,Does a elephant have a beak?,Yes,No
877,Does a frog have a beak?,Yes,No
878,Is a snake cold-blooded?,No,Yes
879,Does a cat drink water?,Yes,Yes
880,Does a flamingo have hair?,Yes,No
881,Does a cat have a beak?,Yes,No
882,Does a lizard have hooves?,No,No
883,Does a prawn have bones?,Yes,No
884,Does a sheep drink coffee?,No,No
885,Does a hummingbird eat meat?,No,No
886,Does a prawn have feathers?,Yes,No
887,Does a crab have teeth?,No,Yes
888,Does a pig have wings?,Yes,No
889,Does a iguana have wings?,No,No
890,Does a deer have a beak?,Yes,No
891,Is a hippo an omnivore?,Yes,No
892,Does a salamander have hooves?,No,No
893,Does a iguana have two legs?,No,No
894,Does a herring have fur?,Yes,No
895,Does a bird drink coffee?,Yes,No
896,Does a gorilla have a beak?,Yes,No
897,Is a eagle a carnivore?,No,Yes
898,Does a rat live underwater?,Yes,No
899,Does a duck have hooves?,No,No
900,Does a flamingo drink water?,Yes,Yes
901,Does a squid have hooves?,Yes,No
902,Does a prawn have horns?,Yes,No
903,Does a frog have a tail?,Yes,No
904,Does a jellyfish have scales?,Yes,No
905,Does a rat have a beak?,Yes,No
906,Does a hummingbird live underwater?,Yes,No
907,Does a rabbit drink coffee?,Yes,No
908,Does a bat have four legs?,Yes,No
909,Does a hippo have legs?,Yes,Yes
910,Does a turtle have scales?,No,No
911,Does a frog have legs?,Yes,Yes
912,Can a hippo fly?,No,No
913,Does a dog have fur?,Yes,Yes
914,Is a iguana an herbivore?,No,No
915,Does a cat have teeth?,Yes,Yes
916,Does a whale have fur?,Yes,No
917,Is a penguin an omnivore?,Yes,No
918,Does a iguana live underwater?,Yes,No
919,Does a dog have feathers?,No,No
920,Does a salamander have legs?,No,Yes
921,Can a octupus fly?,Yes,No
922,Does a camel have hair?,Yes,Yes
923,Does a crab have horns?,No,No
924,Does a swan drink water?,Yes,Yes
925,Does a rabbit have teeth?,Yes,Yes
926,Does a butterfly have two legs?,No,No
927,Does a goat have hooves?,No,Yes
928,Can a cow fly?,No,No
929,Does a horse eat meat?,Yes,No
930,Does a rat drink coffee?,Yes,No
931,Does a swan have a tail?,Yes,Yes
932,Does a cat have hair?,Yes,Yes
933,Can a sheep climb?,Yes,No
934,Does a horse drink coffee?,Yes,No
935,Does a rabbit have fur?,Yes,Yes
936,Does a parrot have wings?,Yes,Yes
937,Does a dog have legs?,Yes,Yes
938,Does a snail drink coffee?,Yes,No
939,Is a sheep cold-blooded?,No,No
940,Does a wolf eat meat?,Yes,Yes
941,Does a fox have bones?,Yes,Yes
942,Does a parrot have two legs?,Yes,Yes
943,Does a elephant have hooves?,No,No
944,Is a fish cold-blooded?,Yes,Yes
945,Does a crocodile drink coffee?,No,No
946,Does a koala have bones?,Yes,Yes
947,Does a otter have fins?,Yes,No
948,Does a dolphin have horns?,Yes,No
949,Does a deer have fins?,Yes,No
950,Does a prawn have wings?,Yes,No
951,Does a squid have fins?,Yes,No
952,Does a hummingbird have wings?,Yes,Yes
953,Does a monkey have wings?,Yes,No
954,Is a penguin an herbivore?,Yes,No
955,Does a butterfly have four legs?,No,No
956,Does a eagle have wings?,Yes,Yes
957,Does a eel have hooves?,Yes,No
958,Is a bear an omnivore?,Yes,Yes
959,Does a whale have fins?,Yes,Yes
960,Is a turtle a carnivore?,Yes,No
961,Does a shark have fins?,Yes,Yes
962,Does a deer have hair?,Yes,Yes
963,Does a crocodile have hair?,Yes,No
964,Does a octupus have legs?,Yes,Yes
965,Does a rhino have fur?,Yes,No
966,Does a whale have teeth?,Yes,Yes
967,Is a owl cold-blooded?,Yes,No
968,Can a deer fly?,No,No
969,Does a herring have four legs?,No,No
970,Does a cat drink coffee?,Yes,No
971,Does a hippo have horns?,Yes,No
972,Is a kangaroo cold-blooded?,Yes,No
973,Does a penguin have feathers?,Yes,No
974,Does a bat have hooves?,Yes,No
975,Does a swan have fins?,Yes,No
976,Does a cow have wings?,Yes,No
977,Can a hummingbird climb?,Yes,Yes
978,Does a goat have feathers?,Yes,No
979,Does a rat have a tail?,Yes,Yes
980,Is a duck an herbivore?,No,No
981,Does a eagle have teeth?,Yes,No
982,Does a lion have teeth?,Yes,Yes
983,Does a jellyfish have wings?,Yes,No
984,Can a camel fly?,No,No
985,Is a butterfly an omnivore?,Yes,No
986,Can a mule climb?,No,No
987,Is a otter cold-blooded?,No,No
988,Does a monkey have scales?,No,No
989,Does a peacock have fur?,Yes,No
990,Does a swan have teeth?,No,No
991,Does a dolphin have claws?,No,No
992,Does a squid have wings?,Yes,No
993,Does a snail have hooves?,No,No
994,Does a frog have fins?,Yes,No
995,Can a monkey fly?,Yes,No
996,Is a whale an omnivore?,Yes,No
997,Does a giraffe have scales?,No,No
998,Does a cow have a beak?,Yes,No
999,Does a otter have teeth?,No,Yes
1000,Is a herring cold-blooded?,No,Yes
1001,Can a turtle fly?,Yes,No
1002,Does a owl have claws?,Yes,Yes
1003,Is a lizard an omnivore?,Yes,Yes
1004,Does a monkey have claws?,Yes,No
1005,Does a herring have scales?,No,Yes
1006,Does a monkey have legs?,No,Yes
1007,Does a lizard have a beak?,Yes,No
1008,Does a salamander have fur?,Yes,No
1009,Does a mule have legs?,Yes,Yes
1010,Does a flamingo have feathers?,Yes,Yes
1011,Is a rat a carnivore?,Yes,No
1012,Does a shrimp drink water?,Yes,No
1013,Does a iguana have a beak?,No,No
1014,Does a dolphin have fins?,Yes,Yes
1015,Does a horse drink water?,Yes,Yes
1016,Does a eagle have a beak?,Yes,Yes
1017,Does a giraffe have bones?,Yes,Yes
1018,Is a hummingbird an herbivore?,Yes,Yes
1019,Does a elephant live underwater?,Yes,No
1020,Does a snake have horns?,Yes,No
1021,Does a shark have horns?,No,No
1022,Can a flamingo climb?,No,No
1023,Does a snake have bones?,Yes,Yes
1024,Does a deer have scales?,No,No
1025,Is a butterfly a carnivore?,Yes,No
1026,Does a rat have two legs?,Yes,No
1027,Does a zebra have fur?,Yes,Yes
1028,Does a owl have a tail?,Yes,Yes
1029,Is a dog cold-blooded?,No,No
1030,Is a ostrich cold-blooded?,No,No
1031,Does a zebra have hair?,No,Yes
1032,Does a duck have claws?,Yes,Yes
1033,Is a fox warm-blooded?,No,Yes
1034,Is a kangaroo an omnivore?,No,No
1035,Does a zebra eat meat?,Yes,No
1036,Does a rat eat meat?,Yes,No
1037,Does a rhino have four legs?,Yes,Yes
1038,Does a octupus have fins?,Yes,No
1039,Does a herring have teeth?,Yes,Yes
1040,Does a rabbit have legs?,Yes,Yes
1041,Does a snake have legs?,Yes,No
1042,Does a penguin drink coffee?,Yes,No
1043,Does a ray have hair?,Yes,No
1044,Does a snake have wings?,Yes,No
1045,Is a butterfly cold-blooded?,No,Yes
1046,Does a lion drink coffee?,No,No
1047,Does a hummingbird have bones?,No,Yes
1048,Does a turtle have hooves?,No,No
1049,Does a wolf live underwater?,No,No
1050,Is a zebra an omnivore?,Yes,No
1051,Does a deer have claws?,Yes,No
1052,Does a prawn have scales?,No,No
1053,Can a owl climb?,Yes,Yes
1054,Does a zebra have feathers?,No,No
1055,Does a hippo have feathers?,Yes,No
1056,Does a sheep have wings?,No,No
1057,Does a bird have legs?,Yes,Yes
1058,Does a duck have four legs?,Yes,No
1059,Can a horse climb?,Yes,No
1060,Does a horse have fins?,No,No
1061,Does a dog have wings?,No,No
1062,Does a kangaroo have two legs?,No,Yes
1063,Does a bear have teeth?,Yes,Yes
1064,Does a tuna have four legs?,No,No
1065,Does a fish have bones?,Yes,Yes
1066,Does a ostrich have hooves?,Yes,No
1067,Does a fish have hair?,Yes,No
1068,Does a pig have scales?,No,No
1069,Does a sheep have a beak?,Yes,No
1070,Is a horse warm-blooded?,Yes,Yes
1071,Does a eel have a tail?,Yes,Yes
1072,Does a giraffe have legs?,Yes,Yes
1073,Does a pigeon have fur?,Yes,No
1074,Is a worm an omnivore?,Yes,No
1075,Is a zebra a carnivore?,Yes,No
1076,Does a lizard have horns?,No,No
1077,Does a monkey have a tail?,Yes,Yes
1078,Can a snake climb?,No,No
1079,Is a herring an omnivore?,No,No
1080,Does a pig drink coffee?,Yes,No
1081,Is a fish an herbivore?,Yes,No
1082,Does a bear have wings?,Yes,No
1083,Does a lizard have fins?,Yes,No
1084,Does a shark have legs?,Yes,No
1085,Does a sheep eat meat?,Yes,No
1086,Does a camel have a tail?,Yes,Yes
1087,Does a deer have teeth?,Yes,Yes
1088,Does a ray drink water?,Yes,No
1089,Is a gorilla cold-blooded?,No,No
1090,Does a crab have fins?,Yes,No
1091,Does a butterfly have fur?,Yes,No
1092,Does a koala have hair?,No,Yes
1093,Can a cow climb?,Yes,No
1094,Does a snail have a tail?,Yes,No
1095,Does a kangaroo have wings?,No,No
1096,Does a hummingbird have fur?,Yes,No
1097,Can a squid fly?,Yes,No
1098,Does a camel eat meat?,Yes,No
1099,Is a fish an omnivore?,Yes,Yes
1100,Is a giraffe warm-blooded?,No,Yes
1101,Does a shark have two legs?,No,No
1102,Can a eagle climb?,Yes,Yes
1103,Does a bird have bones?,Yes,Yes
1104,Can a penguin fly?,Yes,No
1105,Does a peacock have legs?,No,Yes
1106,Does a hummingbird have fins?,Yes,No
1107,Does a iguana have feathers?,No,No
1108,Can a bear climb?,Yes,Yes
1109,Is a mule cold-blooded?,Yes,No
1110,Does a eagle have fur?,Yes,No
1111,Is a koala cold-blooded?,Yes,No
1112,Is a squid warm-blooded?,No,No
1113,Is a bat an omnivore?,Yes,No
1114,Does a penguin have a tail?,Yes,Yes
1115,Does a fish drink coffee?,Yes,No
1116,Does a elephant have teeth?,Yes,Yes
1117,Does a ostrich have four legs?,Yes,No
1118,Does a ray live underwater?,Yes,Yes
1119,Does a rabbit have hooves?,Yes,No
1120,Is a snail cold-blooded?,No,Yes
1121,Does a otter have legs?,Yes,Yes
1122,Does a whale drink water?,Yes,No
1123,Does a jellyfish have horns?,Yes,No
1124,Can a dog climb?,Yes,Yes
1125,Can a iguana fly?,No,No
1126,Is a salamander an herbivore?,Yes,No
1127,Does a hummingbird have horns?,Yes,No
1128,Does a fox have feathers?,Yes,No
1129,Does a whale have a beak?,Yes,No
1130,Can a duck climb?,Yes,No
1131,Is a bat an herbivore?,Yes,Yes
1132,Does a tuna have teeth?,Yes,Yes
1133,Does a worm have hair?,Yes,No
1134,Does a wolf drink coffee?,Yes,No
1135,Does a deer have four legs?,Yes,Yes
1136,Does a turtle have fur?,Yes,No
1137,Does a ostrich have teeth?,Yes,No
1138,Does a fish have fur?,Yes,No
1139,Is a zebra an herbivore?,Yes,Yes
1140,Does a jellyfish have two legs?,No,No
1141,Is a owl an herbivore?,No,Yes
1142,Does a deer drink coffee?,Yes,No
1143,Does a rat have fur?,Yes,Yes
1144,Is a eel a carnivore?,No,Yes
1145,Does a wolf have a tail?,Yes,Yes
1146,Does a hippo live underwater?,No,No
1147,Does a jellyfish have a tail?,Yes,No
1148,Does a shrimp have horns?,No,No
1149,Is a bat warm-blooded?,No,Yes
1150,Does a fish have claws?,Yes,No
1151,Does a otter have bones?,No,Yes
1152,Can a crocodile climb?,Yes,No
1153,Does a otter live underwater?,Yes,No
1154,Does a wolf have scales?,No,No
1155,Does a crab have a beak?,Yes,No
1156,Does a deer have fur?,Yes,Yes
1157,Does a hippo have hair?,No,No
1158,Does a cat have hooves?,No,No
1159,Does a goat have four legs?,Yes,Yes
1160,Does a worm have a tail?,Yes,No
1161,Is a jellyfish warm-blooded?,No,No
1162,Does a eel eat meat?,Yes,No
1163,Does a gorilla have hooves?,No,No
1164,Does a peacock have hooves?,Yes,No
1165,Does a dolphin have teeth?,No,Yes
1166,Does a deer have legs?,Yes,Yes
1167,Is a zebra cold-blooded?,No,No
1168,Does a turtle drink coffee?,No,No
1169,Does a pigeon have fins?,Yes,No
1170,Does a wolf have a beak?,Yes,No
1171,Does a owl have horns?,Yes,No
1172,Does a eel have claws?,No,No
1173,Does a snake have a tail?,Yes,Yes
1174,Does a eagle have horns?,Yes,No
1175,Is a kangaroo a carnivore?,No,No
1176,Does a worm live underwater?,Yes,No
1177,Does a giraffe have claws?,Yes,No
1178,Does a lion have scales?,Yes,No
1179,Is a worm a carnivore?,Yes,No
1180,Does a rhino drink water?,No,Yes
1181,Does a crocodile have teeth?,No,Yes
1182,Does a owl drink coffee?,Yes,No
1183,Does a koala live underwater?,Yes,No
1184,Does a mule have teeth?,No,Yes
1185,Does a duck have feathers?,Yes,Yes
1186,Does a rabbit have hair?,Yes,Yes
1187,Does a flamingo have bones?,No,Yes
1188,Does a tuna drink water?,Yes,Yes
1189,Is a gorilla an herbivore?,Yes,Yes
1190,Does a cat have wings?,Yes,No
1191,Does a camel have scales?,No,No
1192,Is a dolphin cold-blooded?,Yes,No
1193,Can a koala fly?,Yes,No
1194,Does a koala have hooves?,Yes,No
1195,Does a giraffe drink water?,Yes,Yes
1196,Can a fox fly?,Yes,No
1197,Does a bat have scales?,No,No
1198,Does a frog have feathers?,Yes,No
1199,Does a sheep have fur?,Yes,Yes
1200,Is a shark an herbivore?,No,No
1201,Can a penguin climb?,Yes,No
1202,Does a kangaroo have feathers?,Yes,No
1203,Does a giraffe have teeth?,Yes,Yes
1204,Can a owl fly?,Yes,Yes
1205,Does a shark have a tail?,Yes,Yes
1206,Can a lizard climb?,Yes,Yes
1207,Does a whale have legs?,Yes,No
1208,Does a otter have four legs?,Yes,Yes
1209,Does a wolf have two legs?,Yes,No
1210,Does a goat have two legs?,Yes,No
1211,Does a otter have hair?,No,Yes
1212,Does a dolphin live underwater?,Yes,Yes
1213,Is a bird an omnivore?,Yes,No
1214,Does a camel have claws?,No,No
1215,Does a rat have wings?,No,No
1216,Does a otter have a beak?,Yes,No
1217,Does a jellyfish have four legs?,No,No
1218,Does a turtle eat meat?,Yes,No
1219,Can a camel climb?,Yes,No
1220,Does a crab drink coffee?,Yes,No
1221,Does a bat have a beak?,Yes,No
1222,Does a fish live underwater?,Yes,Yes
1223,Can a butterfly fly?,Yes,Yes
1224,Does a duck have hair?,Yes,No
1225,Does a bear have two legs?,Yes,No
1226,Does a hippo eat meat?,Yes,No
1227,Does a herring have bones?,Yes,Yes
1228,Does a eagle drink water?,No,Yes
1229,Does a monkey have hair?,Yes,Yes
1230,Does a rhino have fins?,Yes,No
1231,Does a prawn have fins?,Yes,Yes
1232,Does a penguin have claws?,Yes,Yes
1233,Can a pig climb?,No,No
1234,Does a frog drink coffee?,Yes,No
1235,Does a tuna live underwater?,Yes,Yes
1236,Does a otter have fur?,Yes,Yes
1237,Does a sheep have hair?,Yes,Yes
1238,Does a camel have bones?,Yes,Yes
1239,Does a gorilla have a tail?,Yes,No
1240,Does a butterfly live underwater?,Yes,No
1241,Does a fox have hair?,Yes,Yes
1242,Does a turtle have four legs?,Yes,Yes
1243,Does a hippo have claws?,Yes,No
1244,Is a tuna a carnivore?,Yes,Yes
1245,Does a sheep have hooves?,Yes,Yes
1246,Can a peacock fly?,Yes,Yes
1247,Does a koala have teeth?,Yes,Yes
1248,Does a crab drink water?,Yes,Yes
1249,Does a salamander have fins?,No,No
1250,Is a bird a carnivore?,Yes,No
1251,Is a koala an omnivore?,Yes,No
1252,Is a peacock an omnivore?,No,No
1253,Does a dog have a beak?,Yes,No
1254,Does a shrimp have scales?,No,No
1255,Does a mule have fur?,Yes,Yes
1256,Can a elephant climb?,No,No
1257,Does a fox drink water?,Yes,Yes
1258,Is a snail an omnivore?,Yes,No
1259,Does a wolf have claws?,Yes,Yes
1260,Does a bear have bones?,Yes,Yes
1261,Does a duck have a tail?,Yes,Yes
1262,Does a squid have a beak?,Yes,No
1263,Does a worm eat meat?,Yes,No
1264,Does a gorilla have horns?,Yes,No
1265,Does a octupus have claws?,Yes,No
1266,Does a tuna have fins?,Yes,Yes
1267,Does a eel drink coffee?,Yes,No
1268,Does a sheep have claws?,Yes,No
1269,Does a shark have fur?,Yes,No
1270,Can a fish climb?,Yes,No
1271,Does a gorilla have teeth?,Yes,Yes
1272,Does a shark have hooves?,No,No
1273,Is a penguin cold-blooded?,Yes,No
1274,Does a crocodile drink water?,Yes,Yes
1275,Does a parrot have bones?,Yes,Yes
1276,Is a tuna warm-blooded?,No,No
1277,Does a ostrich have fins?,No,No
1278,Does a sheep have feathers?,Yes,No
1279,Does a mule have fins?,No,No
1280,Is a shark an omnivore?,No,No
1281,Does a eel have scales?,No,Yes
1282,Is a dolphin a carnivore?,Yes,Yes
1283,Is a herring warm-blooded?,No,No
1284,Does a koala have fins?,Yes,No
1285,Does a dog have horns?,No,No
1286,Is a deer an omnivore?,No,No
1287,Can a sheep fly?,No,No
1288,Does a ray have four legs?,No,No
1289,Can a cat fly?,Yes,No
1290,Is a crocodile warm-blooded?,Yes,No
1291,Does a bat have wings?,Yes,Yes
1292,Does a bear have hair?,Yes,Yes
1293,Does a turtle have horns?,Yes,No
1294,Does a worm have legs?,Yes,No
1295,Does a crab have hair?,No,No
1296,Does a frog have four legs?,Yes,Yes
1297,Does a pigeon have claws?,Yes,Yes
1298,Is a frog warm-blooded?,No,No
1299,Does a giraffe live underwater?,No,No
1300,Can a giraffe climb?,Yes,No
1301,Does a peacock live underwater?,Yes,No
1302,Is a elephant an herbivore?,No,Yes
1303,Is a penguin a carnivore?,Yes,Yes
1304,Does a kangaroo have legs?,No,Yes
1305,Does a rhino eat meat?,No,No
1306,Does a rat have scales?,No,No
1307,Does a duck have fur?,Yes,No
1308,Does a iguana drink coffee?,Yes,No
1309,Is a cow a carnivore?,Yes,No
1310,Does a eagle have four legs?,Yes,No
1311,Does a whale have hooves?,No,No
1312,Does a shark have a beak?,Yes,No
1313,Does a iguana have a tail?,No,Yes
1314,Does a monkey have horns?,No,No
1315,Is a lizard an herbivore?,Yes,No
1316,Does a crab live underwater?,Yes,Yes
1317,Does a rabbit have feathers?,Yes,No
1318,Can a hippo climb?,No,No
1319,Does a turtle drink water?,Yes,Yes
1320,Does a herring drink water?,Yes,No
1321,Does a salamander have scales?,No,No
1322,Is a dolphin an herbivore?,No,No
1323,Does a flamingo have a tail?,Yes,Yes
1324,Does a tuna have feathers?,Yes,No
1325,Does a whale have horns?,Yes,No
1326,Does a horse have claws?,Yes,No
1327,Does a kangaroo have fins?,No,No
1328,Does a salamander have wings?,No,No
1329,Does a prawn have a beak?,Yes,No
1330,Does a crocodile have two legs?,Yes,No
1331,Does a cat eat meat?,Yes,Yes
1332,Does a pig have four legs?,Yes,Yes
1333,Does a gorilla live underwater?,No,No
1334,Can a lion climb?,No,Yes
1335,Does a bird have scales?,No,No
1336,Does a eagle have a tail?,Yes,Yes
1337,Does a lizard drink water?,Yes,Yes
1338,Does a lizard eat meat?,Yes,No
1339,Can a monkey climb?,Yes,Yes
1340,Does a dog have claws?,Yes,Yes
1341,Does a duck have horns?,Yes,No
1342,Does a shrimp have fur?,No,No
1343,Does a giraffe have a tail?,Yes,Yes
1344,Does a crocodile have wings?,Yes,No
1345,Can a octupus climb?,Yes,No
1346,Does a octupus have two legs?,Yes,No
1347,Does a parrot have claws?,Yes,Yes
1348,Does a frog have hooves?,No,No
1349,Can a mule fly?,No,No
1350,Does a horse have scales?,Yes,No
1351,Does a gorilla have scales?,No,No
1352,Is a ray a carnivore?,No,Yes
1353,Is a gorilla a carnivore?,Yes,No
1354,Does a koala have a beak?,Yes,No
1355,Does a peacock have two legs?,No,Yes
1356,Does a crocodile have fur?,Yes,No
1357,Does a lion eat meat?,Yes,Yes
1358,Does a hippo have teeth?,Yes,Yes
1359,Does a eel have fins?,Yes,Yes
1360,Is a pig an omnivore?,Yes,No
1361,Does a duck have fins?,Yes,No
1362,Does a iguana have hooves?,No,No
1363,Does a duck have bones?,No,Yes
1364,Is a parrot warm-blooded?,No,Yes
1365,Does a jellyfish eat meat?,Yes,No
1366,Does a pigeon have a beak?,Yes,Yes
1367,Is a iguana an omnivore?,No,Yes
1368,Does a tuna have two legs?,No,No
1369,Is a giraffe an omnivore?,Yes,No
1370,Is a owl warm-blooded?,No,Yes
1371,Does a bird have a beak?,Yes,Yes
1372,Can a wolf fly?,Yes,No
1373,Does a gorilla have bones?,Yes,Yes
1374,Does a penguin have scales?,No,No
1375,Does a bat have feathers?,Yes,No
1376,Is a turtle an herbivore?,Yes,Yes
1377,Does a zebra have teeth?,Yes,Yes
1378,Does a fish have teeth?,Yes,Yes
1379,Is a deer warm-blooded?,No,Yes
1380,Does a shrimp have feathers?,Yes,No
1381,Does a ostrich drink coffee?,Yes,No
1382,Does a mule eat meat?,Yes,No
1383,Does a fish eat meat?,Yes,No
1384,Can a goat fly?,Yes,No
1385,Does a sheep have scales?,No,No
1386,Is a elephant a carnivore?,No,No
1387,Does a penguin live underwater?,Yes,No
1388,Can a shark climb?,Yes,No
1389,Does a koala have four legs?,No,No
1390,Does a turtle have teeth?,Yes,No
1391,Can a cat climb?,Yes,Yes
1392,Does a otter have claws?,No,Yes
1393,Does a eel have hair?,Yes,No
1394,Does a turtle have a beak?,Yes,No
1395,Can a rabbit climb?,No,No
1396,Does a eagle eat meat?,No,Yes
1397,Is a snail an herbivore?,Yes,Yes
1398,Is a herring a carnivore?,Yes,Yes
1399,Does a snake drink water?,Yes,Yes
1400,Does a fish have fins?,Yes,Yes
1401,Is a iguana warm-blooded?,No,No
1402,Does a eagle have fins?,Yes,No
1403,Does a gorilla drink coffee?,Yes,No
