,question,label
7619,is silo larger than a car,Yes
7620,does preservative come in all sorts of colors,Yes
7621,is overhang bigger than a human,Yes
7622,is carpenter alive,Yes
7623,is bitters dark in color,Yes
7624,is romaine a certain color,Yes
7625,is motorcade something we drive,Yes
7626,is glucose smaller than a mailbox,Yes
7627,is road made of pavement,Yes
7628,can we step inside house ,Yes
7629,is rollercoaster at an amusement park,Yes
7630,is joker alive,Yes
7631,is microprobe ever metal,Yes
7632,is lawman a job or profession,Yes
7633,is computer technological,Yes
7634,is eraser smaller than an adult goldfish,Yes
7635,does helicopter weigh more than 100 pounds,Yes
7636,is representative an adult,Yes
7637,is slate something most people have a basic knowledge of,Yes
7638,can desk be a desk,Yes
7639,is mediator alive,Yes
7640,is venue a place,Yes
7641,is cable hard,Yes
7642,is thighbone found in nature,Yes
7643,is boobs a physical object,Yes
7644,was saber used before the year 1900,Yes
7645,is student living,Yes
7646,is ceiling square,Yes
7647,is doctor a profession ,Yes
7648,is clothe useful,Yes
7649,is work related to a specific activity,Yes
7650,is mannequin man made,Yes
7651,is house bigger than 4 feet,Yes
7652, is monorail straight ,Yes
7653,is monorail tall ,Yes
7654,can you light lampshade on fire,Yes
7655,could you kill grasshopper and not go to jail,Yes
7656,does cord plug into a wall,Yes
7657,does knitting go on top of a bed,Yes
7658,is traveller related to traveling,Yes
7659,does elm have leaves,Yes
7660,is zoo a place,Yes
7661,is sewage on earth,Yes
7662,is finger used in a house,Yes
7663,is propane a gas,Yes
7664,is nurse aperson,Yes
7665,is lecturer usually human,Yes
7666,is boatyard a place that sells things,Yes
7667,is thread like a string,Yes
7668,does negligee have fabric,Yes
7669,does stereo play music ,Yes
7670,is sketchbook used in the home,Yes
7671,does shower have a handle,Yes
7672,is country music,Yes
7673,is cigar expensive,Yes
7674,is cannon found outside ussually,Yes
7675,is refinery something people work in but dont patronize like a store people work in but they also patronize ,Yes
7676,is survivor talked about in the news,Yes
7677,is lane a blacktop ,Yes
7678,is cooler something people wash,Yes
7679,is shelter made of wood,Yes
7680,is conservation a concept,Yes
7681,is lacquer man made,Yes
7682,is pathogen found in an office,Yes
7683,is saw made out of metal,Yes
7684,is car mechanical,Yes
7685,is microphone round,Yes
7686,is employer human,Yes
7687,is plant tangible,Yes
7688,can light be outdoors too,Yes
7689,is running a activity,Yes
7690,is doorknob round,Yes
7691,does car have to do with transport,Yes
7692,can thermos be found in another room of the house besides the kitchen,Yes
7693,is cooler man made,Yes
7694,does a bicycle travel on land,Yes
7695,is hanger blue,Yes
7696,is fridge kept inside,Yes
7697,does firefighter fight fires,Yes
7698,is jukebox an object,Yes
7699,is kiln man made,Yes
7700,is diva a person,Yes
7701,is sunroof an object,Yes
7702,is roof man made,Yes
7703,can tidewater be touched,Yes
7704,does human have eyes,Yes
7705,does singer have anything to do with entertainment,Yes
7706,is telescope man made ,Yes
7707,does wallet go in a jacket or pants pocket,Yes
7708,does grandchild make you happy,Yes
7709,is chimney something that is attached to part of the house you dont move chimney around,Yes
7710,is diagram round,Yes
7711,is flea an insect,Yes
7712,is tentacle small,Yes
7713,is gameboy portable,Yes
7714,is grass something you see daily,Yes
7715,is porn related to entertainment,Yes
7716,is grandpa a type of grandfather,Yes
7717,does mascara fit on a hand,Yes
7718,is stereo made from metal,Yes
7719,does artillery make noise,Yes
7720,can door be entered,Yes
7721,can watch be worn,Yes
7722,is tub man made,Yes
7723,is toothbrush made of plastic,Yes
7724,is bread grain based,Yes
7725,is collections expensive,Yes
7726,is albino rare,Yes
7727,could you find garment in a school,Yes
7728,is relativity practical,Yes
7729,is spatula a utensil,Yes
7730,does coolant come in cans,Yes
7731,does okra have flowers or buds,Yes
7732,does computer have a touch screen,Yes
7733,is stockade found in the america,Yes
7734,is nerve common,Yes
7735,is breakfast white,Yes
7736,is tree a plant,Yes
7737,does telegrapher have buttons,Yes
7738,s press useful ,Yes
7739,is structure heavy for its size,Yes
7740,is dogwood a category of trees,Yes
7741,can i get bait at a store,Yes
7742,does phone require electricity,Yes
7743,does debater have to do with politics,Yes
7744,is warrant a contract,Yes
7745,is notepaper from a tree,Yes
7746,does landmark have a roof,Yes
7747,is doorstop used to hold doors,Yes
7748,is sister a person,Yes
7749,do most people take wallet with them wherever they go,Yes
7750,would you find mouthpiece in a home,Yes
7751,does money help one accomplish a task,Yes
7752,does livestock bleed when stabbed ,Yes
7753,is wood used at construction,Yes
7754,is thumbtack an office supply,Yes
7755,is doctor a job,Yes
7756,does appetizer cost less than $20,Yes
7757,is lunatic alive,Yes
7758,is forger still alive today,Yes
7759,is bomb expensive,Yes
7760,is phrasebook found in the home,Yes
7761,is kiwi typically sold at a grocery store,Yes
7762,is flasher heavy,Yes
7763,is cracker an item,Yes
7764,can you put raindrop inside a water container,Yes
7765,is barber a profession,Yes
7766,is memo tangible,Yes
7767,is pigskin something you can pick up,Yes
7768,does banana come in a bag,Yes
7769,is apple found in nature,Yes
7770,is alfalfa edible,Yes
7771,is pistol an object that can be held,Yes
7772,is catacomb something u visit,Yes
7773,is cardiologist performed indoors usually,Yes
7774,is fridge heavy,Yes
7775,do we use dish in our daily life,Yes
7776,can ripcord be bought,Yes
7777,is finery removable,Yes
7778,is peninsula found in many locations,Yes
7779,is choppers heavy ,Yes
7780,do they do sort at work,Yes
7781,does ballroom need to be cleaned ,Yes
7782,can thimble be taken out easily,Yes
7783,is clarinetist a person,Yes
7784,is polyethylene found in a house,Yes
7785,does oarsman have to do with the fitness of a person,Yes
7786,is toaster an appliance,Yes
7787,is playwright male,Yes
7788,is quicksand found outside,Yes
7789,is orthodontist common,Yes
7790,does rope get wet,Yes
7791,is doorpost mostly outdoors,Yes
7792,does paper involve writing,Yes
7793,is sad a feeling,Yes
7794,is pole made of steel,Yes
7795,can cart be purchased,Yes
7796,is defecate an action,Yes
7797,is archdeacon a person,Yes
7798,is sidewall bigger than a persons hand,Yes
7799,does bus have wheels,Yes
7800,does dachshund play fetch,Yes
7801,can you find food all around the world,Yes
7802,is greenback something people engage with at all,Yes
7803,does inquisitor involve paper,Yes
7804,is laptop found laptop homes,Yes
7805,is bag used to carry something else,Yes
7806,is mitochondria visible at microscope,Yes
7807,is hog alive,Yes
7808,does mademoiselle have a job ,Yes
7809,is nutcrackers decorative,Yes
7810,does advisor involve students,Yes
7811,is pawnshop colorful,Yes
7812,does brain relate to psychology,Yes
7813,is sautepan used for human food,Yes
7814,can you found flute at home,Yes
7815,can decongestant be purchased at the store,Yes
7816,is hammer man made,Yes
7817,is path always there,Yes
7818,does archenemy have a shape,Yes
7819,do i probably have apple in my home,Yes
7820,is therapist human,Yes
7821,is stone smaller than a car,Yes
7822,does voice involve sound waves,Yes
7823,is fork related to food,Yes
7824,is wall something you can buy,Yes
7825,is tripe found in a kitchen,Yes
7826,can magic be seen,Yes
7827,does canteen contain water or have water in it,Yes
7828,is calligrapher useful,Yes
7829,does giver talk on the phone ,Yes
7830,is sandlot a place,Yes
7831,is prophet alive,Yes
7832,is dessert a liquid,Yes
7833,does grandmother move,Yes
7834,is morphine manmade,Yes
7835,does a cement mixer have  a motor,Yes
7836,does kin educate,Yes
7837,do people use matchbox at work,Yes
7838,does shrub grow,Yes
7839,is hammer used in construction,Yes
7840,is mug used to drink,Yes
7841,is paper multicolored,Yes
7842,do you have cutlet for dinner,Yes
7843,is tortoise naturally found in the us,Yes
7844,is monogram flat,Yes
7845,can matchbox be found in a home,Yes
7846,is a stove used for cooking,Yes
7847,is dirt used on the yard,Yes
7848,is sailor a job title,Yes
7849,is bro a mammal,Yes
7850,is tile a part of the floor,Yes
7851,is introducer a profession,Yes
7852,is apron clothinng,Yes
7853,is clothier inside a business,Yes
7854,do u find sink in the bathroom usually,Yes
7855,is divorcee something found in the home,Yes
7856,is seller found outdoors,Yes
7857,is celery used for cooking,Yes
7858,is goalie living,Yes
7859,is hills more specific than mountain,Yes
7860,is muskrat mammalian,Yes
7861,is daredevil a profession,Yes
7862,is breadbox available at walmart ,Yes
7863,is charger physical object,Yes
7864,is groundhog alive,Yes
7865,can wingtip help me in life,Yes
7866,is stationery useful to humans,Yes
7867,does caravan have windows,Yes
7868,is beetle an insect ,Yes
7869,is fig a fruit,Yes
7870,is nurse connected to medicine,Yes
7871,is ridge made of rock,Yes
7872,is bike mechanical,Yes
7873,is sleeping a person doing something,Yes
7874,is gun something common,Yes
7875,is turret built by people,Yes
7876,does trash smell,Yes
7877,is stockade very large,Yes
7878,does striper pay well,Yes
7879,is masterwork made out of paper,Yes
7880,does a recycling truck travel on land,Yes
7881,do you use softener in a house,Yes
7882,is kitten an object normally held,Yes
7883,is oilcan made of metal,Yes
7884,is receiver used by people,Yes
7885,is picket useful,Yes
7886,does baron require more than a high school diploma,Yes
7887,is weapon in a house,Yes
7888,is wildflower smaller than a deck of cards,Yes
7889,is desk wood,Yes
7890,is judge traditionally male,Yes
7891,is announcer a word in which you interact with people,Yes
7892,is boiler hard,Yes
7893,does rainforest have very  big leaves,Yes
7894,can penny fit in your palm,Yes
7895,do you use snorkel in the water,Yes
7896,is pointer a physical object,Yes
7897,is windstorm weather,Yes
7898,is gazebo man made,Yes
7899,can bottleneck be held,Yes
7900,is heater a thing,Yes
7901,would i use picture for decoration,Yes
7902,is gun popular,Yes
7903,can you buy sprayer from walmart,Yes
7904,is scooter smaller than a car,Yes
7905,is iron smaller than a ps4,Yes
7906,is shantytown on land,Yes
7907,is parent alive,Yes
7908,is theatergoer relaxing,Yes
7909,can overbite be seen with a human eye,Yes
7910,is shelf the pantry,Yes
7911,is commissioner a good paying job,Yes
7912,is guppy guppies,Yes
7913,is batter used to bake,Yes
7914,is hanger black,Yes
7915,does cork have a shape,Yes
7916,is shaver different colors,Yes
7917,is spoon made of plastic,Yes
7918,is meatloaf solid,Yes
7919,is sandblaster a machine,Yes
7920,does cinematographer work outdoors,Yes
7921,is pussycat colorful,Yes
7922,does cheese smell funny,Yes
7923,is paintball outside,Yes
7924,is organizer man made,Yes
7925,can water kill or injure me,Yes
7926,does treasury give us information,Yes
7927,does gnome have a gender,Yes
7928,is chessboard an object,Yes
7929,does concert involve music,Yes
7930,is prairie larger than a shoebox,Yes
7931,would i find lectern in a classroom,Yes
7932,is veterinarian human,Yes
7933,is goddaughter hairy,Yes
7934,can you buy walnuts at the store,Yes
7935,is pus soft,Yes
7936,is wife a real person,Yes
7937,is treaty an agreement,Yes
7938,is operator transportation related car train etc,Yes
7939,does plow cost a lot to own,Yes
7940,is firehouse technology based,Yes
7941,does bulb emit light,Yes
7942,is goalkeeper excersize related,Yes
7943,do i wear undershorts on the bottom half of my body,Yes
7944,is rich an adjective,Yes
7945,is harvester bigger than a fridge ,Yes
7946,is particulate a solid,Yes
7947,is work jobrelated,Yes
7948,is trivet decorative,Yes
7949,is staircase made of stone,Yes
7950,does terminal sit on the ground,Yes
7951,has sportswoman been around a long time ,Yes
7952,is drywall a wall,Yes
7953,is swatch tangible,Yes
7954,is chinese a group of people,Yes
7955,it booklet shaped like a square,Yes
7956,is shipwreck something old historical in nature,Yes
7957,is foldout found inside,Yes
7958,is gangster a criminal,Yes
7959,does chef cook food,Yes
7960,is chemist a scientist of some sort,Yes
7961,is catapult part of something,Yes
7962,is leaf smaller than a book,Yes
7963,is sanitarium big,Yes
7964,is blinker used outdoors,Yes
7965,is paprika a seasoning,Yes
7966,is housemaster a person,Yes
7967,does bathrobe have sleeves,Yes
7968,is caddie something youd find inside a house,Yes
7969,is mom the job title of a person,Yes
7970,is superhero alive,Yes
7971,is steamship used for cargo,Yes
7972,can you hold undergarment in your hand,Yes
7973,is fan something a typical student would use,Yes
7974,do i use steps everyday,Yes
7975,is invitation safe for a child,Yes
7976,is bug colorful,Yes
7977,is whiskey alcoholic,Yes
7978,is supermarket a store,Yes
7979,is sportscaster alive,Yes
7980,is renter a human,Yes
7981,does console involve video games,Yes
7982,can backstabber understand english,Yes
7983,can you light hospital on fire ,Yes
7984,is scanner made of metal,Yes
7985,does roofline help pepople,Yes
7986,does a mountain bike travel on land,Yes
7987,is soap used for hygiene,Yes
7988,is thumb mammalian,Yes
7989,is seafarer human,Yes
7990,do people build mine to generate some resource,Yes
7991,is enchilada a specific type of food,Yes
7992,is packing an action,Yes
7993,is coconspirator useful,Yes
7994,is administrator living,Yes
7995,is cannery huge,Yes
7996,is headstone expensive to buy,Yes
7997,do people eat cocoa with peanut butter ,Yes
7998,is hairstyle man made,Yes
7999,is sea large,Yes
8000,is showercap made of plastic,Yes
8001,is frame found in a home commonly,Yes
8002,is immunologist related to the medical field,Yes
8003,is blacksmith known to be a mans job,Yes
8004,is gutter a solid object,Yes
8005,can knife be used as a weapon,Yes
8006,is overalls found in a bedroom,Yes
8007,is blackfish alive,Yes
8008,does mustang smell good ,Yes
8009,is turnstile found outdoors,Yes
8010,is exterminator a profession,Yes
8011,is fridge a big appliance,Yes
8012,is running an action,Yes
8013,is wound small,Yes
8014,is amazon a river,Yes
8015,can freezer hold ice,Yes
8016,is car found on earth,Yes
8017,is lung an important subject,Yes
8018,is salesman a job title,Yes
8019,is pallbearer human,Yes
8020,is socket a tool,Yes
8021,is heart related to human organ,Yes
8022,is plants used by animals,Yes
8023,does counterterrorist speak,Yes
8024,is romance a concept,Yes
8025,is liqueur man made,Yes
8026,does group refer to more than one like a mob or horde,Yes
8027,is celebrity artist,Yes
8028,is cashbox silver,Yes
8029,would you use scope for technology,Yes
8030,is forefront common,Yes
8031,is spices used in a house,Yes
8032,is pants related to fashion,Yes
8033,does platform have a particular location,Yes
8034,is ringmaster an adult,Yes
8035,is tablet related to medicine,Yes
8036,is cabinet man made,Yes
8037,is bible a specific book,Yes
8038,is playoff an event,Yes
8039,is sink manufactured,Yes
8040,is opener black,Yes
8041,can goop be moved ,Yes
8042,is vase furniture,Yes
8043,is earthling a white person,Yes
8044,is cereal made or something,Yes
8045,is coal black in color,Yes
8046,does shoe cost more than $50,Yes
8047,does river have animals near it,Yes
8048,does blower blow out cold air,Yes
8049,does breadwinner have eyes,Yes
8050,is brush an item in most houses,Yes
8051,is constellation visible,Yes
8052,s jury useful ,Yes
8053,is wallboard tangible,Yes
8054,is pontoon something that is found outside,Yes
8055,is handle made of plastic,Yes
8056,is pen something used to take notes,Yes
8057,does signature involve writing,Yes
8058,is carpet used indoors,Yes
8059,could you find book in a school,Yes
8060,is temptress alive,Yes
8061,will fridge keep things cold,Yes
8062,is target a physical object,Yes
8063,can plan be used in more than one situation,Yes
8064,is rewriter a job,Yes
8065,is teenager a child,Yes
8066,can cyanide kill or injure me,Yes
8067,is mayor related to the government,Yes
8068,do you use broom to clean,Yes
8069,is meatloaf something you can eat,Yes
8070,is hairdresser an occupation,Yes
8071,does potty have a specific use,Yes
8072,does muskrat live in the mountains,Yes
8073,can contender talk,Yes
8074,does speedboat require electric,Yes
8075,can awl be white,Yes
8076,is lamp powered,Yes
8077,is shirt made of cloth,Yes
8078,can you buy fruit at stores,Yes
8079,is illustration an object,Yes
8080,is nutcrackers manmade,Yes
8081,is petal found in the forest,Yes
8082,is defendant ever on tv,Yes
8083,is manager a common occupation,Yes
8084,is bus a form of transportation,Yes
8085,do you buy device at the store,Yes
8086,can boomerang be made at home,Yes
8087,can a food processor be found in a kitchen,Yes
8088,is mammogram looking at people,Yes
8089,can stash be rolled up,Yes
8090,is esophagi in the human body,Yes
8091,does accordion make any noise,Yes
8092,is codeine consumed,Yes
8093,is party common,Yes
8094,is speakers related to music,Yes
8095,is library a literary structure with books,Yes
8096,is paint something i can carry,Yes
8097,is pigeonhole an object,Yes
8098,does cheese appear yellow,Yes
8099,is bridge made by man,Yes
8100,is newlywed a person,Yes
8101,is happiness related to emotions,Yes
8102,is mademoiselle angry ,Yes
8103,is violin a musical instrument,Yes
8104,does dentist involve an office,Yes
8105,is sidearm small enough to fit in one hand,Yes
8106,does exercise cost money,Yes
8107,is chess a game,Yes
8108,does latch reflect light,Yes
8109,is tiara something people show off,Yes
8110,is ginger food ,Yes
8111,is spear sharp,Yes
8112,is pan a type of non stick frying pan,Yes
8113,is preist religious,Yes
8114,is ragamuffin furry,Yes
8115,can injury make you sad,Yes
8116,is pickaxe a thing,Yes
8117,can whirlpool be seen,Yes
8118,can you buy flooring at the store,Yes
8119,is saucepan an object,Yes
8120,is dust smaller than a basketball,Yes
8121,is tshirt clothing,Yes
8122,is soldier a human,Yes
8123,is cosmonaut a profession,Yes
8124,is groom alive,Yes
8125,is druggie a term for a person,Yes
8126,is wristband made of something soft,Yes
8127,is stairway larger than a car,Yes
8128,does buoy cost over $100,Yes
8129,is mannequin expensive,Yes
8130,does tv use electicity,Yes
8131,is penis related to men only,Yes
8132,is hearth hard ,Yes
8133,is insulator man made,Yes
8134,is attendee related to humans,Yes
8135,does fighter talk,Yes
8136,is license a document ,Yes
8137,is conservatory an object,Yes
8138,can you give lithograph as a gift,Yes
8139,is billybob a person,Yes
8140,can you buy locker at the store,Yes
8141,is fig green,Yes
8142,is home an object,Yes
8143,is gold hard to find on a daily basis,Yes
8144,is goblet manmade,Yes
8145,is balloonist more specific than just a human,Yes
8146,is tin metal,Yes
8147,is morals ethics,Yes
8148,is telescope used indoors,Yes
8149,does box store anything,Yes
8150,is man an age category child etc,Yes
8151,can calamari be found in a house,Yes
8152,is glue used to fix things,Yes
8153,is railroad a common or ordinary object,Yes
8154,is satellite in the sky,Yes
8155,is blender colorful,Yes
8156,does blood serve a function,Yes
8157,is forest deciduous,Yes
8158,can beetle die,Yes
8159,can seeds be eaten or drank,Yes
8160,is clothes something you wear,Yes
8161,is greenhouse used to contain plants,Yes
8162,does puck involve a sport,Yes
8163,is raincoat commonly found in a house ,Yes
8164,is packaging affordable,Yes
8165,is controller common,Yes
8166,is fighter alive,Yes
8167,does friend weigh more than 100 pounds,Yes
8168,is midsection part of our bodies,Yes
8169,does pita have anything to do with food,Yes
8170,is pants used to wear,Yes
8171,is madame a grown up,Yes
8172,is church a religious building,Yes
8173,does goldsmith require building things,Yes
8174,is floodgate large,Yes
8175,is parking a common concept,Yes
8176,is dime found outside,Yes
8177,is man a type of person,Yes
8178,is plane up in the sky,Yes
8179,is puffball a specific type,Yes
8180,is dockyard expensive,Yes
8181,is crossbar useful,Yes
8182,is transvestite a woman,Yes
8183,is frame made of wood,Yes
8184,is machetes bigger than a bread box,Yes
8185,can you buy toys at walmart,Yes
8186,is stapler used on a typical office desk,Yes
8187,is host living,Yes
8188,is shallot a vegetable,Yes
8189,does a jeep have four wheels,Yes
8190,is tidewater wet,Yes
8191,is computer a new item,Yes
8192,does a sports car travel on land,Yes
8193,can you buy clips at the store,Yes
8194,is coffee a type of bean,Yes
8195,is stepladder useful,Yes
8196,is loot heavy,Yes
8197,can you find homestead in the wilderness,Yes
8198,is frame an object,Yes
8199,is beaver alive,Yes
8200,does lender work in an office,Yes
8201,is antibiotics hard,Yes
8202,is flapjack made from batter,Yes
8203,is bro a human,Yes
8204,is kitchen a building,Yes
8205,is adviser human,Yes
8206,is flapjack acceptable to eat flapjack for dinner too,Yes
8207,is torch hand held,Yes
8208,is athlete a man,Yes
8209,is catheter safe,Yes
8210,is substation bigger than an average human,Yes
8211,is nightmare frightening,Yes
8212,is dike outdoors,Yes
8213, does firefight have lights on it ,Yes
8214,is eggs edible,Yes
8215,does veterinarian contain food,Yes
8216,is platter something you can hold in your hand,Yes
8217,is coil tangible,Yes
8218,do you plant magnolia in a garden,Yes
8219,is townhouse a building,Yes
8220,is mead a physical object,Yes
8221,is diver a woman,Yes
8222,does worker involve industry,Yes
8223,is anthropologist a human,Yes
8224,is skyscraper manmade,Yes
8225,is dummy manmade,Yes
8226,is wastebasket found in a house,Yes
8227,is polyethylene man made,Yes
8228,is pathogen living,Yes
8229,is presoak harmful,Yes
8230,is smock fabric,Yes
8231,is masonry a physical job,Yes
8232,is lagoon cold,Yes
8233,is congress an occupation,Yes
8234,do you use jacket outside,Yes
8235,is money commonly lost,Yes
8236,is glass transparent,Yes
8237,does trainer involve the human head,Yes
8238,can you hold laxative in the palm of your hand,Yes
8239,is fielder a particular person,Yes
8240,can you buy dictionary at walmart,Yes
8241,is ninja living,Yes
8242, is amublance related to emergency,Yes
8243,is registrar a job,Yes
8244,is computer usually found in a house,Yes
8245,is cinder man made,Yes
8246,is jawbone painful if broken,Yes
8247,is pituitary part of a persons body,Yes
8248,has drape been in existence for over 100 years,Yes
8249,is lung related to human organs,Yes
8250,is skateboarding hobby,Yes
8251,is gumshoe a high paying job,Yes
8252,is wash an action,Yes
8253,is coat a kind of clothing,Yes
8254,is field a physical object,Yes
8255,is placebo manmade,Yes
8256,is cup a type of dinnerware ot glassware,Yes
8257,is riverbed a natural formation,Yes
8258,is jelly soft,Yes
8259,does tire run out or wear down easily,Yes
8260,is compactor man made,Yes
8261,is splicer expensive,Yes
8262,is tanker an object,Yes
8263,do men and women use hayloft equally,Yes
8264,can you find papaya outside,Yes
8265,does ringside contain things,Yes
8266,is sleeve something you can buy at a store,Yes
8267,does knife have sharp edges ,Yes
8268,is loot made of metal,Yes
8269,is filament something you buy,Yes
8270,does sun have to do with weather,Yes
8271,is painting something decorative,Yes
8272,can you find sink in a house,Yes
8273,is piercer living,Yes
8274,is vitamins good for you,Yes
8275,is seashore something in nature,Yes
8276,is chip a food,Yes
8277,is speakers found in homes,Yes
8278,is sherbet somethiing humans use,Yes
8279,is pointer made out of metal,Yes
8280,is shrub heavy,Yes
8281,is dandelion a weed,Yes
8282,does preacher breathe,Yes
8283,is hairdryer expensive,Yes
8284,is fireplace usually inside,Yes
8285,is lace red,Yes
8286,is rock round ,Yes
8287,is pants something people wear,Yes
8288,is christianity a religion,Yes
8289,is rock an inanimate object,Yes
8290,does ambulance have moving parts,Yes
8291,is chair a physical object,Yes
8292,does clearinghouse store information ,Yes
8293,is phone found in a house,Yes
8294,is penguine alive,Yes
8295,is phone an electronic,Yes
8296,is heirloom found in homes,Yes
8297,is plants something related to the nature,Yes
8298,is scratcher an object,Yes
8299,is fumigator related to a profession,Yes
8300,is chiffon found in homes,Yes
8301,is tower a type of building,Yes
8302,is velvet soft,Yes
8303,is maid some type of assistant,Yes
8304,does penicillin require refrigeration,Yes
8305,is steak a treat,Yes
8306,is processor expensive,Yes
8307,is actor a high paying profession,Yes
8308,is hyperventilation an event,Yes
8309,is housetop a place,Yes
8310,is street something larger than a house,Yes
8311,is ship metal,Yes
8312,can mongrel die,Yes
8313,is pompom smaller than a car,Yes
8314,is kid a child,Yes
8315,is senator something that is done in a specific location like only in a city,Yes
8316,do you move canteen around,Yes
8317,is counterfeiter alive,Yes
8318,is television in a living room,Yes
8319,is firefighter a professional,Yes
8320,can you buy collage in a store,Yes
8321,can you make billon in to something else,Yes
8322,does thief have anything to do with crime,Yes
8323,is meat a type of food ,Yes
8324,does spyglass have one or more brand names,Yes
8325,is cinematographer alive,Yes
8326,is school related to academics,Yes
8327,is coin made of metal ,Yes
8328,is breakin burglary,Yes
8329,is drugstore man made,Yes
8330,is highlighter an object,Yes
8331,is pine wood  ,Yes
8332,does blowfish swim,Yes
8333,is apple something natural,Yes
8334,is citrus a fruit,Yes
8335,is bottle for a baby,Yes
8336,does overpass get hot in sunshine,Yes
8337,is petroleum a byproduct of something,Yes
8338,do i keep carpet at bedrrom,Yes
8339,does tadpole live in water,Yes
8340,is baldhead alive,Yes
8341,does fence require labor,Yes
8342,is certificate found in a bedroom,Yes
8343,is artwork a solid,Yes
8344,is stimulus related to science,Yes
8345,is swimming fun,Yes
8346,does forest have sand,Yes
8347,is bench made out of wood,Yes
8348,is water more common in some parts of the world rather than others ,Yes
8349,does tux go on sale,Yes
8350,is cab a vehicle,Yes
8351,is pediatrician in the medical field,Yes
8352,is fedora colorful,Yes
8353,is basin a house hold item ,Yes
8354,is sibling human,Yes
8355,is print an object,Yes
8356,is columnist a profession,Yes
8357,is hooch found inside the home,Yes
8358,is bread something you can eat,Yes
8359,is bee smaller than a candy bar,Yes
8360,is craft found in a house,Yes
8361,is bartender a person,Yes
8362,is peas a food,Yes
8363,is wallet manufactured,Yes
8364,is scalpel metal,Yes
8365,is glass something you can own,Yes
8366,is checker made of plastic,Yes
8367,is bumper made of plastic,Yes
8368,can hand fit in your pocket ,Yes
8369,does teaspoonful have calories,Yes
8370,is germ microscopic,Yes
8371,does a forklift have a steering wheel,Yes
8372,does sky have a functional purpose,Yes
8373,is doctor a job or profession,Yes
8374,can you find tube in a home improvement store,Yes
8375,is suit made of cloth,Yes
8376,is bowl plastic,Yes
8377,does guesthouse hold things besides clothes,Yes
8378,does maraschino grow in tropical climates,Yes
8379,is sink something found in a home,Yes
8380,is clip used for office files,Yes
8381,can you purchase honey in a store,Yes
8382,is soapbox capable of being moved,Yes
8383,is acid a liquid,Yes
8384,can you take money with you,Yes
8385,is bee yellow,Yes
8386,is billionaire a human,Yes
8387,is motorboat a machine,Yes
8388,is cups plastic,Yes
8389,is coffee hot,Yes
8390,does insomniac move by itself,Yes
8391,is writer a job title,Yes
8392,can instructor involve more than one person,Yes
8393,is slobber related to animals,Yes
8394,is church some sort of place where people congregate],Yes
8395,is racer a high paying job,Yes
8396,does intercom make noise,Yes
8397,does butterscotch have scent,Yes
8398,is feeder a tool,Yes
8399,is armour made of metal,Yes
8400,is chambermaid a job  ,Yes
8401,can surface also be liquid,Yes
8402,is mane on earth,Yes
8403,is guardrail a chain,Yes
8404,does tomato need water,Yes
8405,is van driven,Yes
8406,is cabinet made of wood,Yes
8407,is biology about science,Yes
8408,can lubrication be seen,Yes
8409,can you find sink in an office,Yes
8410,is jam manmade,Yes
8411,is tool a tool,Yes
8412,is parent related to a member of the family,Yes
8413,can i use mint in a n office,Yes
8414,can you buy pottery at home depot,Yes
8415,is stomach alive,Yes
8416,is gangster a profession,Yes
8417,does tailpipe cost a lot of money,Yes
8418,is knitting soft,Yes
8419,is butter food,Yes
8420,is greenback a physical thing,Yes
8421,does daddy sit at a desk for work,Yes
8422,does casing have things around it,Yes
8423,is church religious,Yes
8424,is pitcher an object,Yes
8425,is footstool something you sit or lay on ,Yes
8426,is stove an appliance,Yes
8427,is skull connected to the jaw,Yes
8428,is blood liquid,Yes
8429,is orchard heavy,Yes
8430,is clown a specific task,Yes
8431,is shower only used in the bathroom,Yes
8432,do you use confection to eat or drink with,Yes
8433,is shelf wooden,Yes
8434,is cart related to cleaning or hospitality,Yes
8435,is pizza food,Yes
8436,is follower alive,Yes
8437,is programmer alive,Yes
8438,is castle a certain building,Yes
8439,is bedpan round,Yes
8440,is handsaw a type of saw,Yes
8441,is gangway found outside,Yes
8442,is busboy male,Yes
8443,is mom a person,Yes
8444,is theater a meeting place,Yes
8445,is tassel colorful,Yes
8446,is woodwork an object,Yes
8447,is goblet made of metal,Yes
8448,is table used by humans,Yes
8449,is iceberg cold,Yes
8450,is sangria edible,Yes
8451,is fence made out of wood,Yes
8452,is route colorful,Yes
8453,does aircraft travel far,Yes
8454,is bagpipes related to blowing instrument,Yes
8455,is container useful,Yes
8456,can you see bookcase with the naked eye,Yes
8457,is surgeon some kind of job,Yes
8458,will solvent make you sick,Yes
8459,is lawmaker law related,Yes
8460,is wallet an object,Yes
8461,do you use computer at work,Yes
8462,is illustration given as a gift,Yes
8463,is painting an activity someone does,Yes
8464,is vet a person,Yes
8465,is fir a plant,Yes
8466,is alley a place,Yes
8467,is moderator human,Yes
8468,is construction new,Yes
8469,does a ship travel on water,Yes
8470,is fisherman a person,Yes
8471,does chinaware cost money,Yes
8472,is dad a blood relationship,Yes
8473,is sketcher widely known,Yes
8474,does wingtip ever get black,Yes
8475,is coaster made of wood,Yes
8476,is biologist a profession,Yes
8477,does ringtail require a cage,Yes
8478,is levers an indoor object,Yes
8479,is ice used in the winter,Yes
8480,is bus used as a means of transportation,Yes
8481,can you buy shower in a store,Yes
