,question,label
3438,is socket used for manual labor,Yes
3439,does toaster have a switch,Yes
3440,would televison be for entertainment,Yes
3441,does cord plug into a wall,Yes
3442,is table mad of wood,Yes
3443,is tile a part of the floor,Yes
3444,does shovel help a person perform an action,Yes
3445,is queen a particular person,Yes
3446,can you find blackboard indoors,Yes
3447,is statue made of cement,Yes
3448,is cancer toxic,Yes
3449,is bro an adult that is a person over the age of 18,Yes
3450,is soloist considered a desirable job,Yes
3451,is mountain big,Yes
3452,is mother a living thing,Yes
3453,is sad related to an emotion,Yes
3454,does a person need air to survive,Yes
3455,can sapphire fit in a pocket,Yes
3456,does bike have wheels,Yes
3457,does billiard serve a functional purpose,Yes
3458,is balsam cheap,Yes
3459,is mask used outdoors,Yes
3460,is examiner alive,Yes
3461,is wheel a solid,Yes
3462,is potato grown underground,Yes
3463,can dime be held in hand,Yes
3464,can i buy avocado from a store,Yes
3465,is woodblock an object that can be carried,Yes
3466,is sailfish expensive to buy,Yes
3467,is sportswoman a person ,Yes
3468,do you do kiss with your mouth,Yes
3469,is orange a citrus fruit,Yes
3470,is wasp alive,Yes
3471,is jelly edible,Yes
3472,is cutlery used in the kitchen,Yes
3473,is computers something i might find in other countries,Yes
3474,is satellite in the sky,Yes
3475,is nitrogen a gas,Yes
3476,is jealous envy,Yes
3477,is gypsy alive,Yes
3478,is thumbhole tangible,Yes
3479,does propeller act on another object,Yes
3480,is gate something that might be used to keep something in or out,Yes
3481,is steamship used for cargo,Yes
3482,is stool furniture,Yes
3483,is face tangible,Yes
3484,is scouts human,Yes
3485,is sachet smaller than an apple,Yes
3486,is kitchenette made of plastic,Yes
3487,is pill a vitamin or supplement,Yes
3488,is ferryboat used for fun,Yes
3489,is nomad something that describes the person,Yes
3490,is sofa used by males,Yes
3491,is island popular,Yes
3492,does seafarer swim,Yes
3493,does overlord get paid,Yes
3494,is automobile a car,Yes
3495,is lawn brown in color,Yes
3496,is van a vehicle,Yes
3497,does puss live in the woods,Yes
3498,could you give glue as a gift,Yes
3499,is picture framed,Yes
3500,is swindler an adult,Yes
3501,is shrub a type of tree ,Yes
3502,is monsieur an adult,Yes
3503,is catsup made with tomatoes,Yes
3504,do people use laptop at work,Yes
3505,can you buy wristband in a store,Yes
3506,does insect have a certain color,Yes
3507,is responder business related,Yes
3508,is hive full of insects,Yes
3509,is loudmouth human,Yes
3510,is pathologist related to healthcare,Yes
3511,is bronze useful,Yes
3512,is neuropsychologist old,Yes
3513,is pyramid art,Yes
3514,is tree something found in nature ,Yes
3515,can housedress be washed in the washing machine,Yes
3516,is mittens clothing,Yes
3517,is dancer an occupation,Yes
3518,is pliers a tool,Yes
3519,is stripper traveller,Yes
3520,is germ microscopic,Yes
3521,can you sell livestock at a market,Yes
3522,is ashcan metal,Yes
3523,is debtor human,Yes
3524,is excavator used for construction work,Yes
3525,is sap always silent,Yes
3526,is shipwreck a physical object,Yes
3527,does hacker have hairfur,Yes
3528,is greenback a tool or something people use,Yes
3529,is glove made of cloth,Yes
3530,is monster something made up,Yes
3531,can henhouse be found all over the country,Yes
3532,is divers born,Yes
3533,is canner indoors,Yes
3534,is shirt something i can wear,Yes
3535,is radiator an object,Yes
3536,does shoes go on your feet,Yes
3537,is island a place,Yes
3538,is helpful a personality trait,Yes
3539,is courtroom an entire building,Yes
3540,is oil used in cooking,Yes
3541,is bench made of wood,Yes
3542,does adviser pay well,Yes
3543,is crossway a place,Yes
3544,is partner big,Yes
3545,does tool fit in my house,Yes
3546,does construction require labor,Yes
3547,is wrench made of metal,Yes
3548,is home something that is seen daily,Yes
3549,is clock a timepiece,Yes
3550,is tree made of wood ,Yes
3551,does dictionary contain words,Yes
3552,is meteorite a physical object,Yes
3553,does scientist get paid,Yes
3554,is topsail outside,Yes
3555,does refrigerator use electricity,Yes
3556,does bumblebee have a mind of its own,Yes
3557,is grappler human,Yes
3558,does sax cost over 100 dollars,Yes
3559,is lithograph something you can feel,Yes
3560,is peach an object,Yes
3561,is plan a concept,Yes
3562,is table a piece of furniture,Yes
3563,does bouillon fit in the palm of my hand,Yes
3564,do you use aquarium inside ,Yes
3565,is jeep a type of vehicle,Yes
3566,is kitchen a particular room,Yes
3567,is receptacle an object,Yes
3568,does computer operate via some energy source,Yes
3569,does essay involve writing,Yes
3570,is gazebo man made,Yes
3571,is scotch an object,Yes
3572,does pie involve food,Yes
3573,do you find urn in a house,Yes
3574,is pavement an object,Yes
3575,is roses colorful,Yes
3576,is gas dangerous,Yes
3577,do people use denture daily,Yes
3578,can burger fit in your hand,Yes
3579,do you wear watch on your wrist,Yes
3580,is observer a person,Yes
3581,is heshe doing newlywed indoors,Yes
3582,is tablet a tool,Yes
3583,do i have to use lining with something else to make lining work,Yes
3584,is culprit a human,Yes
3585,is religion part of a dogma,Yes
3586,is car used every day,Yes
3587,can you buy taco in a grocery store,Yes
3588,is biologist human,Yes
3589,can swimming pool be found at the gym,Yes
3590,does computer have a touch screen,Yes
3591,is teacher in the education industry,Yes
3592,does waste serve a purpose,Yes
3593,does wheelman make sounds alot,Yes
3594,does hurdler involve moving,Yes
3595,is peninsula a place most people have been,Yes
3596,is laugh found in homes,Yes
3597,does couch take 2 people to lift it,Yes
3598,is gardener a person,Yes
3599,is sky blue,Yes
3600,is gun something the whole family can use,Yes
3601,is man male,Yes
3602,is novel something that can be held,Yes
3603,do you use confection to make something,Yes
3604,is hand useful to schoolchildren,Yes
3605,is slaw solid,Yes
3606,is daddy alive,Yes
3607,is stopwatch used indoors,Yes
3608,is milk edible,Yes
3609,would toolset fit in your hand,Yes
3610,does sugar come in a wrapper,Yes
3611,does paper do something,Yes
3612,is teammate related with sports,Yes
3613,is police dangerous,Yes
3614,is oxygen air like ,Yes
3615,does chipmunk move on its own,Yes
3616,is harness found indoors,Yes
3617,is poetess a daughter,Yes
3618,is hatchery large,Yes
3619,can you get chinchilla as a pet at a pet store,Yes
3620,is pitchfork solid,Yes
3621,do you interact with currency often,Yes
3622,can screwdriver fix things,Yes
3623,is binoculars a tangible object,Yes
3624,is kindergartner alive,Yes
3625,does thumbtack hold things together,Yes
3626,is goop inside,Yes
3627,is hookers a person,Yes
3628,is crosswalk old,Yes
3629,is sand decorative,Yes
3630,does squad require movement,Yes
3631,is plywood used outside,Yes
3632,is cabin for children,Yes
3633,is playboy a lifetyle,Yes
3634,is flathead in most homes,Yes
3635,can knife hurt you,Yes
3636,is mother living,Yes
3637,is home a place ,Yes
3638,is mummy physical,Yes
3639,is math learned,Yes
3640,is contraception fragile,Yes
3641,is trailer larger than a basketball,Yes
3642,is spoon a type of utensil,Yes
3643,does bullets have to do with guns,Yes
3644,is leather tan,Yes
3645,does caboose have multiple colors,Yes
3646,can agency be destroyed,Yes
3647,does gingerroot grow in the earth meaning the part that we eat is underground,Yes
3648,is checkbook manmade,Yes
3649,is mole on this planet,Yes
3650,does garden involve plants,Yes
3651,is tack man made,Yes
3652,is buckskin fabric,Yes
3653,is zoo a place,Yes
3654,is playpen expensive,Yes
3655,is mechanic living,Yes
3656,can needle fit in my hand,Yes
3657,is swimming fun,Yes
3658,is money related to finance,Yes
3659,is ember something you can touch,Yes
3660,can i buy guidebook at a store,Yes
3661,is soda something you can buy online,Yes
3662,can you buy cookie at a store,Yes
3663,is runway very hard,Yes
3664,is rib something thats primarily used as food,Yes
3665,is carpetbag old,Yes
3666,is nozzle common for someone to own this item,Yes
3667,is office a building,Yes
3668,is senator a type of job that a person would go to work and get paid to do,Yes
3669,is history used in school,Yes
3670,is temple a building,Yes
3671,does bandage do things to save other peoples lives,Yes
3672,is glucose smaller than a mailbox,Yes
3673,is cheese foodrelated in any way,Yes
3674,is outdoorsman a family member,Yes
3675,is babysitting a responsibility,Yes
3676,is chimney metal,Yes
3677,can you take thesis with you when you go places,Yes
3678,does lilypad have to do with a lake,Yes
3679,is handcuffs law enforcement related,Yes
3680,does ashtray smell like anything,Yes
3681,is ravager outside,Yes
3682,is trafficlight used for traffic,Yes
3683,can chest be bought online,Yes
3684,is waterhole visible,Yes
3685,is apron clothinng,Yes
3686,is reviewer a type of profession or job,Yes
3687,can landscaper be done outdoors,Yes
3688,is flower decorative,Yes
3689,is ethanol something that is useful,Yes
3690,is cloth man made,Yes
3691,is undertaker human,Yes
3692,is interviewee alive,Yes
3693,does audiologist cost money,Yes
3694,is peso inside a house,Yes
3695,is mayor human,Yes
3696,is gazebo something that people build,Yes
3697,is bunkmate female,Yes
3698,is football used in a sport,Yes
3699,is drainer ever used in a garden,Yes
3700,is loudspeaker made of metal,Yes
3701,is airplane larger than a car,Yes
3702,is hurdle portable,Yes
3703,can we grow strawberry at home ,Yes
3704,does floodgate produce heat,Yes
3705,is seaweed gross,Yes
3706,is musketeer related to gangs,Yes
3707,is slime sticky,Yes
3708,does banana come in a bag,Yes
3709,is sonata done indoors,Yes
3710,is showcase only one word ,Yes
3711,is death a process in nature,Yes
3712,is wristband small enough to carry in your arms,Yes
3713,is soldier human,Yes
3714,is arsenal a solid,Yes
3715,is warlock a position only for men,Yes
3716,does daddy sit at a desk for work,Yes
3717,is carton big,Yes
3718,is druggie a term for a person,Yes
3719,is yoyo a toy,Yes
3720,is badger one word,Yes
3721,is quarter visible,Yes
3722,is paw short,Yes
3723,is dirt brown,Yes
3724,is porn mainly for adults,Yes
3725,is dockworker a person doing something,Yes
3726,does mechanic include physical labor,Yes
3727,is playwright human,Yes
3728,does placebo exist primarily indoors,Yes
3729,is rug sold globally,Yes
3730,is fork used for eating,Yes
3731,is container found in homes,Yes
3732,is asia a landmass or body of water,Yes
3733,does alarmclock need batteries,Yes
3734,is invitation safe for a child,Yes
3735,is vacuum for cleaning,Yes
3736,can you find swing in a park,Yes
3737,is ship used on water ,Yes
3738,is porch a porch,Yes
3739,can you hold scroll in your hand,Yes
3740,is chair made of wood,Yes
3741,is tent a residence,Yes
3742,can housedress keep a human warm,Yes
3743,is elevator for transportation,Yes
3744,is strait related to a location,Yes
3745,does dartboard come in many colors,Yes
3746,can freezer hold ice,Yes
3747,is enema medicinal,Yes
3748,is gelatin a condiment,Yes
3749,does precinct serve a purpose,Yes
3750,is convertible something we see often,Yes
3751,is catheter small,Yes
3752,is trainer fitness related,Yes
3753,is lemon food,Yes
3754,does orange have a distinct smell,Yes
3755,is bacon a type of meat,Yes
3756,does delivery involve food,Yes
3757,is inmate a parent,Yes
3758,is gentlefolk a parent,Yes
3759,is principal school administration,Yes
3760,is juice a juice,Yes
3761,is home good for us,Yes
3762,can you buy bed in a store,Yes
3763,is druggist a profession,Yes
3764,is strainer a tool,Yes
3765,does bugspray involve extermination,Yes
3766,is kettledrum smaller than a car,Yes
3767,is goaltender male,Yes
3768,is brain a human organ,Yes
3769,is fridge large,Yes
3770,we use guestroom in a house,Yes
3771,is nose a common object,Yes
3772,is levers large,Yes
3773,is fork a utensil or cutlery,Yes
3774,would you use soap in the bathroom,Yes
3775,is lap a body part,Yes
3776,is watchband something youd find in a house,Yes
3777,is debutante a titel,Yes
3778,is rainwater a physical object,Yes
3779,does rose have flowers,Yes
3780,is blemish smaller than a breadbox,Yes
3781,is breadwinner a man,Yes
3782,is coil on earth,Yes
3783,is phantom a spirit,Yes
3784,is wrench heavy,Yes
3785,does knee move,Yes
3786,is torchbearer a person,Yes
3787,is cousin a relative,Yes
3788,is art a work made by the same amount of men and women,Yes
3789,is graffiti foun outside,Yes
3790,does sleazebag excercise,Yes
3791,is sachet found in the bedroom,Yes
3792,is weapon dangerous,Yes
3793,is seashore colorful,Yes
3794,can detonator break,Yes
3795,is confectioner alive,Yes
3796,is stenographer similar to a court reporter,Yes
3797,is burger food,Yes
3798,is pane bigger than a breadbox,Yes
3799,is evergreen an evergreen,Yes
3800,is arm apart of a human,Yes
3801,do they wear tophat on their head,Yes
3802,is cinder an object,Yes
3803,is stylus something a child can use,Yes
3804,is candidate a profession,Yes
3805,can house be purchased,Yes
3806,is dishware stationary,Yes
3807,is selectee a title,Yes
3808,is matchwood bigger than a ball bearing,Yes
3809,does carnival require action,Yes
3810,is invoice used to write,Yes
3811,is dishtowel man made,Yes
3812,is salad on earth,Yes
3813,is hammer a tool,Yes
3814,is debutante an actor,Yes
3815,is pawnbroker alive,Yes
3816,does machine require a human for machine to function,Yes
3817,does replica move,Yes
3818,do you use bed at home,Yes
3819,is shoe something we wear on our feet,Yes
3820,is lamppost attached to the ground,Yes
3821,does dweller make noise,Yes
3822,is mica a mineral,Yes
3823,is addict alive,Yes
3824,is jester a job title,Yes
3825,is television electric,Yes
3826,does flask break if dropped ,Yes
3827,is arch hard,Yes
3828,is arm part of a persons body,Yes
3829,is calligrapher a man,Yes
3830,does duckweed have a strange name,Yes
3831,can handiwork be found all around the world,Yes
3832,is pariah a person,Yes
3833,is carport larger than a car,Yes
3834,is math a concept,Yes
3835,is straw made of plastic,Yes
3836,do most people take wallet with them wherever they go,Yes
3837,is librarian related to college,Yes
3838,is airport on land,Yes
3839,is picker an occupation,Yes
3840,is calamari cold,Yes
3841,is bandage solid,Yes
3842,is doctor living,Yes
3843,does plow have a motor,Yes
3844,does human move under its own power,Yes
3845,is simulation a concept,Yes
3846,is toast  food,Yes
3847,is artilleryman an adult,Yes
3848,does proctologist have an average lifespan over fifty years,Yes
3849,is gown worn to bed,Yes
3850,is sword for fun,Yes
3851,can gavel be carried around,Yes
3852,is planet a gas,Yes
3853,does entree cost less than $20,Yes
3854,do people need book to do a job,Yes
3855,is trophy made of metal,Yes
3856,is schoolwork a thingobject,Yes
3857,is flag delicate,Yes
3858,is moonshine sold but not in stores,Yes
3859,is barley a plant,Yes
3860,is writer a person,Yes
3861,is fuzz man made,Yes
3862,is power found underground,Yes
3863,do you wear vest above the waist,Yes
3864,is bush considered an exotic plant,Yes
3865,is hospital a medical building,Yes
3866,is dealership related to motor vehicles,Yes
3867,is poison used to treat bugs,Yes
3868,is idea a topic of discussion,Yes
3869,is participant living,Yes
3870,is swelling health related,Yes
3871,is kelp plant type,Yes
3872,is bedchamber man made,Yes
3873,does chinchilla eat fruit,Yes
3874,is optometrist human,Yes
3875,is swarm larger than a car,Yes
3876,is pie edible,Yes
3877,is coffee in a specific room in the house,Yes
3878,does crayfish breathe air,Yes
3879,is terminal found indoors,Yes
3880,can state be seen,Yes
3881,is knitting something found at home,Yes
3882,is vessel made of wood,Yes
3883,does bowl hold water,Yes
3884,is resort a place where people spend the night,Yes
3885,do you use ladle specifically in an area for a house,Yes
3886,is sonar larger than a person,Yes
3887,is tower multiple stories tall,Yes
3888,is workbench important to have,Yes
3889,is grandbaby a person,Yes
3890,is lamp heavy,Yes
3891,is rules a policy,Yes
3892,can erotica be seen,Yes
3893,is run a term for an action,Yes
3894,does bulb give light,Yes
3895,does ball bounce,Yes
3896,is behemoth alive,Yes
3897,do you use knife in the kitchen,Yes
3898,does camp involve cooking,Yes
3899,can prizefighter kill you,Yes
3900,does methanol cost money,Yes
3901,is building a structure,Yes
3902,does wormwood need water,Yes
3903,is goo something soft,Yes
3904,is grass brown,Yes
3905,is banknote a serious object,Yes
3906,is masher made of metal,Yes
3907,is thought an abstract object,Yes
3908,is makeup used on the face,Yes
3909,is prop a thing,Yes
3910,is record man made,Yes
3911,is checkbook normally found in a home,Yes
3912,is saucepan expensive,Yes
3913,is hammer a type of tool,Yes
3914,is artist artistic,Yes
3915,is diamond considered valuable ,Yes
3916,is mitochondria related to human,Yes
3917,is parsnip a plant,Yes
3918,is painting an abstract concept,Yes
3919,is spatula at walmart,Yes
3920,is carousel made of metal ,Yes
3921,is hacker bigger than a baseball,Yes
3922,is amplifier a tangible object,Yes
3923,would i find bundle in a garage,Yes
3924,is binoculars typically metal,Yes
3925,does crop smell funny,Yes
3926,is large an adjective,Yes
3927,is strobe used for entertainment,Yes
3928,is runners a group of people,Yes
3929,is boat expensive to purchase,Yes
3930,is seaweed seaweed,Yes
3931,is backlog related to an action,Yes
3932,does teabag come as a single serving,Yes
3933,does overeater talk,Yes
3934,is silverware solid,Yes
3935,does bread have a smell,Yes
3936,is laborer living,Yes
3937,is bowl big,Yes
3938,is bacon a type of pork,Yes
3939,is skateboarder bald,Yes
3940,is fork used in a kitchen,Yes
3941,is flying dangerous,Yes
3942,is slaughterer a job,Yes
3943,is baseball an object,Yes
3944,is buttonhole flat ,Yes
3945,is milkshake a type of shake,Yes
3946,is horde human,Yes
3947,does zoo involve animals,Yes
3948,is linoleum used indoors,Yes
3949,is swindler common,Yes
3950,is spoon made out of plastic,Yes
3951,is medallion a charm,Yes
3952,do i use moccasin in my house,Yes
3953,is teacher an occupation,Yes
3954,is pony found on a farm,Yes
3955,is livery a specific piece of clothing,Yes
3956,is panda endangered,Yes
3957,is prophet alive,Yes
3958,is ballet dancing,Yes
3959,is prankster alive,Yes
3960,is chlorine used in the bathroom,Yes
3961,is bench made out of wood,Yes
3962,is banana edible,Yes
3963,can you buy eggnog at the store,Yes
3964,can belongings be any color,Yes
3965,is breeches cold ,Yes
3966,is smorgasbord man made,Yes
3967,is dividers architecture,Yes
3968,is breadbox bigger than a loaf of bread,Yes
3969,is cellblock on earth,Yes
3970,would i find bundle inside a house,Yes
3971,is lawyer a politician,Yes
3972,is critter living,Yes
3973,is privates fun,Yes
3974,is boar alive,Yes
3975,is gasoline automotive,Yes
3976,is desk made of metal,Yes
3977,does firehouse have moving parts,Yes
3978,is auditor a government job,Yes
3979,is mother alive,Yes
3980,is glass derived form sand,Yes
3981,does guard speak,Yes
3982,is pine a material,Yes
3983,is liner made of plastic,Yes
3984,is mat square,Yes
3985,is taco edible,Yes
3986,is wavelength something that can be measured ,Yes
3987,is safe found in the house,Yes
3988,is lioness a predator,Yes
3989,is boomerang cheap,Yes
3990,can vial be found inside a building,Yes
3991,is paddle larger than 3 feet,Yes
3992,is reptile a reptile,Yes
3993,is wigwam an object,Yes
3994,is lift something you can do,Yes
3995,is light used every day,Yes
3996,is rock found on other planets,Yes
3997,is stove used in cooking,Yes
3998,is guppy a pet,Yes
3999,is holder a tool,Yes
4000,is brother alive,Yes
4001,is floorboard made out of wood,Yes
4002,is psychologist in health care,Yes
4003,is matchbox man made,Yes
4004,does rewriter walk,Yes
4005,does police involve crime,Yes
4006,is peeler made out of metal,Yes
4007,is codeine an object,Yes
4008,does speedster have a function,Yes
4009,is glucose edible,Yes
4010,does chest have moving pieces,Yes
4011,is slobber related to humans,Yes
4012,is lube found in a home,Yes
4013,is timer a tangible object,Yes
4014,is anklet decoritive,Yes
4015,is geometry a type of math,Yes
4016,is water loud,Yes
4017,can i touch clock ,Yes
4018,is cancer something most people know about,Yes
4019,is fireworks big,Yes
4020,is radio an object,Yes
4021,is surgeon an enjoyable job,Yes
4022,does embroidery come in a lot of different colors ,Yes
4023,do you use handprint to do something,Yes
4024,is grass something people use,Yes
4025,is mulch different colors,Yes
4026,is husband gender specific,Yes
4027,is fan inside,Yes
4028,can slime be used more than once,Yes
4029,is chairwoman a profession,Yes
4030,does director require a degree,Yes
4031,is lawyer human ,Yes
4032,is computer related to technology,Yes
4033,is asphalt tangible,Yes
4034,is busman business related ,Yes
4035,is lobby man made,Yes
4036,is cityscape big,Yes
4037,is garbage big,Yes
4038,is hill a hill,Yes
4039,is cantaloupe living,Yes
4040,can vitamins be frozen,Yes
4041,is tree bigger than a watermelon,Yes
4042,is hitchhiker a parent,Yes
4043,is suit soft,Yes
4044,can i hold bowl in my hand,Yes
4045,is group common,Yes
4046,is snatcher something like teacher doctor like a job title,Yes
4047,is airplane heavy,Yes
4048,is cup handheld,Yes
4049,is chevrolet an organization,Yes
4050,is debater alive,Yes
4051,is stain in the kitchen,Yes
4052,so beer is tangible,Yes
4053,is wife a person,Yes
4054,is pooch normally found in a home,Yes
4055,is swimming pool expensive,Yes
4056,is pie popular,Yes
4057,is chemicals odorous,Yes
4058,is vagrant female,Yes
4059,is punch solid,Yes
4060,is commode big,Yes
4061,could you find gun in a home,Yes
4062,is medallion smaller than a book,Yes
4063,is condom for women,Yes
4064,is platoon a person,Yes
4065,is commonwealth anything,Yes
4066,is horseshit in nature,Yes
4067,is washer used in a basement,Yes
4068,does structures shelter us,Yes
4069,is beer a drink,Yes
4070,does decaf taste,Yes
4071,is kerosene a liquid,Yes
4072,is baggage artifically made like televisions or guns,Yes
4073,is dessert a liquid,Yes
4074,does ferry use electricity,Yes
4075,is hospice assistance,Yes
4076,is tools found in a hardware store,Yes
4077,is batter an athlete,Yes
4078,can you use gunplay for fun,Yes
4079,is megaphone related to the military,Yes
4080,is sunroof heavy,Yes
4081,is blender found in a kitchen,Yes
4082,is biosphere found in nature,Yes
4083,is excavator used to work with ground,Yes
4084,does stickers go on a car,Yes
4085,is cougar something i might find in other countries,Yes
4086,is turntable in a living room,Yes
4087,does slaughterhouse have to do with food,Yes
4088,is flannel soft,Yes
4089,is queen related to a specific gender,Yes
4090,is clove something you can buy,Yes
4091,is offspring a person,Yes
4092,use shampoo on your head,Yes
4093,is programmer related to technology,Yes
4094,can you find pedestrian all around the world,Yes
4095,is pizza an object,Yes
4096,is typesetter inside,Yes
4097,is mosquito an insect,Yes
4098,is blood a liquid,Yes
4099,is bobble an object,Yes
4100,is load heavy,Yes
4101,does strawberry grow in califrnia,Yes
4102,is mantis alive,Yes
4103,is oxidizer used by doctors,Yes
4104,does sleazebag wear a uniform,Yes
4105,can cocoon change shape,Yes
4106,is stew a food,Yes
4107,is soccer sport related,Yes
4108,is parishioner a type of person,Yes
4109,is things living,Yes
4110,is mainsail used above ground,Yes
4111,is mugger a boy,Yes
4112,is programer a person,Yes
4113,is television used for entertainment,Yes
4114,is stump wood,Yes
4115,does stamen involve plants,Yes
4116,is teabag a commonly eaten item,Yes
4117,is hunk a human,Yes
4118,does shanty have a roof,Yes
4119,can you find octopi in the ocean,Yes
4120,is pallbearer human,Yes
4121,do you put dressing on other food,Yes
4122,is pheromone related to science,Yes
4123,is speedball related to drugs,Yes
4124,is cash found indoors,Yes
4125,do you use doc to communicate,Yes
4126,does trailer have a motor,Yes
4127,is sidebar long,Yes
4128,is prison a place,Yes
4129,is halloween a type of holiday,Yes
4130,is pen something youd find in an office,Yes
4131,can tin be smelly,Yes
4132,is machine metal,Yes
4133,is helicopter bigger than a microwave,Yes
4134,does radio play music,Yes
4135,is man found in north america naturally,Yes
4136,is gun  weapon,Yes
4137,can sloth be seen at the zoo,Yes
4138,is mayflower outside,Yes
4139,does goldsmith require building things,Yes
4140,does notepad have a physical shape,Yes
4141,can sagebrush be lifted easily,Yes
4142,is baby a position held by a person,Yes
4143,is traitor an aunt,Yes
4144,is clock used by a cook,Yes
4145,does aircraft come in a smaller version,Yes
4146,is paw in homes,Yes
4147,can fodder break,Yes
4148,is landline found in schools,Yes
4149,is gauge something tangible,Yes
4150,does blackboard come in different sizes,Yes
4151,is hedge alive,Yes
4152,is divorcee something found in the home,Yes
4153,is dealership something an ordinary person comes into personal contact with,Yes
4154,is druggist a human,Yes
4155,is retina a noun,Yes
4156,does weeds grow in a garden,Yes
4157,is imbecile a male,Yes
4158,is meetinghouse a rental,Yes
4159,is congress an occupation,Yes
4160,can you hold paper up with one hand,Yes
4161,is globetrotter a person,Yes
4162,is kimono a single object,Yes
4163,is bellboy human,Yes
4164,is food bigger than a breadbox,Yes
4165,is print made of paper,Yes
4166,is junkman a male ,Yes
4167,is market bigger than a watermelon,Yes
4168,do humans use bag with their hands,Yes
4169,is comment a bad idea,Yes
4170,can you buy insulin ,Yes
4171,is gentlefolk a human being,Yes
4172,is book educational,Yes
4173,do you use brush to clean ,Yes
4174,is man a fathergrandfatherbrother etc,Yes
4175,is detergent a household item,Yes
4176,does house have a door,Yes
4177,is printout man made,Yes
4178,do we need midsection to survive,Yes
4179,is bra something you wear,Yes
4180,is grapefruit sweet,Yes
4181,can firewood be purchased,Yes
4182,is tenant an employee,Yes
4183,is tv used for entertainment,Yes
4184,is silk a texture,Yes
4185,can you buy beer at the store,Yes
4186,can you fit pencil in your hand,Yes
4187,does apples fall off of trees,Yes
4188,do you also use food inside,Yes
4189,is solitaire found on earth,Yes
4190,is goalie a specific person,Yes
4191,is washboard hard,Yes
4192,they sell asparagus in stores,Yes
4193,is oats edible,Yes
4194,is soundtrack used for one specific purpose,Yes
4195,is canopy found on earth,Yes
4196,does pet need to eat,Yes
4197,is workbox an object,Yes
4198,is transmitter to communicate,Yes
4199,is cathouse man made,Yes
4200,is facade usually outside,Yes
4201,is food an expensive object,Yes
4202,does juice need to be refrigerated,Yes
4203,does telephone take electricity,Yes
4204,is congressman a human,Yes
4205,is rust made of years of corrosion,Yes
4206,is shower larger than a microwave,Yes
4207,is cutlet edible,Yes
4208,is facsimile something i can buy at a store,Yes
4209,is searchlight meant for security,Yes
4210,is defecate an action,Yes
4211,does mustang smell good,Yes
4212,does nudge apply to a person or people,Yes
4213,is beneficiary outside,Yes
4214,is food tangible,Yes
4215,is furnishings something you can find in a school,Yes
4216,do people use tape everyday,Yes
4217,does chlorine involve water,Yes
4218,does microprocessor go in a house,Yes
4219,can straw be picked up,Yes
4220,does knife tear food apart,Yes
4221,is sidearm small enough to fit in one hand,Yes
4222,is wife alive,Yes
4223,is noose smaller than a mailbox,Yes
4224,can i buy scrambler in a store,Yes
4225,is groom a relative,Yes
4226,is councilwoman a living thing,Yes
4227,is crystal made of some rare material,Yes
4228,is art common,Yes
4229,do people use watch at work,Yes
4230,can cartoon move,Yes
4231,is chocolate something you buy,Yes
4232,is box square,Yes
4233,is carsalesman a type of sales person,Yes
4234,is potluck ever found in restaurants,Yes
4235,is wheatgrass a plant,Yes
4236,is feeder mechanical,Yes
4237,is kicker alive,Yes
4238,is timer school related,Yes
4239,does package go in the house,Yes
4240,is computer an electronic devise,Yes
4241,is drawer man made,Yes
4242,is motorist an adult,Yes
4243,is blast an activity,Yes
4244,can i read about privates in a book,Yes
4245,is teddy fluffy,Yes
4246,is king someone grand,Yes
4247,is paper material,Yes
4248,is tarmac non living,Yes
4249,does ashes weigh less than 5 pounds,Yes
4250,does ocean have to do with water,Yes
4251,is finder related to humans,Yes
4252,is bank a building,Yes
4253,does lightbulb use electricity,Yes
4254,does shampoo have scent,Yes
4255,is sauce found in most homes,Yes
4256,is woodpecker found in north america naturally,Yes
4257,does cricket make noise,Yes
4258,is compacter heavy,Yes
4259, can putty bend without breaking ,Yes
4260,is restauranteur a job title,Yes
4261,is lemon a common fruit,Yes
4262,is mugger a mammal,Yes
4263,is antennae found inside  car,Yes
4264,is cheesecloth used by mostly women,Yes
4265,is weed a weed,Yes
4266,has mullet been around for a long time,Yes
4267,would pooch get along with german shepard,Yes
4268,is lodgings found on earth,Yes
4269,is chairs found in houses,Yes
4270,can you buy collar at a store,Yes
4271,is barmaid alive,Yes
4272,is pastry edible,Yes
4273,is sedative liquid,Yes
4274,is hallucinogen a physical object,Yes
4275,is etching for fun,Yes
4276,is fifa specifically related to one sport more than another sport,Yes
4277,is cigar short,Yes
4278,is footpath useful,Yes
4279,is robot a modern item,Yes
4280,is greenroom used by people,Yes
4281,is marble a rock,Yes
4282,is home larger than a car,Yes
4283,can schoolwork be held,Yes
4284,is monogram something man made,Yes
4285,does boxing involve hurting other people ,Yes
4286,is schoolchild man made,Yes
4287,is merchant a job title,Yes
4288,is electrochemist a special kind of chemist,Yes
4289,is trough an object,Yes
4290,is saddle big,Yes
4291,is pages paper,Yes
4292,is jail a cell,Yes
4293,is tractor to do with farming,Yes
4294,is mother female only,Yes
4295,can liquor be found in a house,Yes
4296,is structure found in most homes,Yes
4297,is tube made of glass,Yes
4298,is mortician human,Yes
4299,is forefather a man,Yes
4300,is pops frozen,Yes
4301,is kitchen bigger that a human,Yes
4302,is bread grain based,Yes
4303,is swing made for recreation,Yes
4304,is plants alive,Yes
4305,is chairlift heavy,Yes
4306,is thermos found at walmart,Yes
