,question,label
4642,correlation is part of correlational analysis,Yes
4643,metal usually recieves an action of painted,Yes
4644,deli is usually used for purchasing sandwiches,Yes
4645,madagascar is part of indian ocean,Yes
4646,computer is usually located at desktop,Yes
4647,watching movie has a subevent of falling asleep,Yes
4648,drive is motivated by a goal of get someplace,Yes
4649,getting in shape is usually used for being more attractive,Yes
4650,large is the opposite of small,Yes
4651,ice cream is capable of melt,Yes
4652,belt is usually used for holding up pants,Yes
4653,art work is usually located at house,Yes
4654,valdosta is part of georgia,Yes
4655,helping has a prerequisite of time,Yes
4656,playing violin usually causes loud noises,Yes
4657,get wet has a prerequisite of go for swim,Yes
4658,kissing is usually used for expressing desire,Yes
4659,design software has a prerequisite of learn programming language,Yes
4660,bathing has a subevent of use soap,Yes
4661,spigot is usually located at water fountain,Yes
4662,take in film has a prerequisite of go to cinema,Yes
4663,person desires enough sleep,Yes
4664,getting in shape is usually used for improving health,Yes
4665,carpet is usually located at church,Yes
4666,axle is part of wheeled vehicle,Yes
4667,bouvet island is part of south atlantic,Yes
4668,person desires slim waist,Yes
4669,occipital gyrus is part of occipital lobe,Yes
4670,likuta is part of zaire,Yes
4671,guests is capable of stay at hotel,Yes
4672,kosher deli is usually located at jerusalem,Yes
4673,celebes is part of indonesia,Yes
4674,ojos del salado is part of andes,Yes
4675,village is usually located at africa,Yes
4676,firenze is part of tuscany,Yes
4677,release energy has a prerequisite of work,Yes
4678,use vcr is motivated by a goal of watch video,Yes
4679,ficus is usually located at dirt,Yes
4680,meet people has a first subevent of greet,Yes
4681,visiting art gallery usually causes being more cultural,Yes
4682,flitch is part of side of pork,Yes
4683,teacher is capable of mark papers,Yes
4684,pull chain is part of flush toilet,Yes
4685,pencil is usually located at desk drawer,Yes
4686,auto accessory is part of car,Yes
4687,cartoons is usually located at newspaper,Yes
4688,crayons is usually used for draw,Yes
4689,production line is part of factory,Yes
4690,go to get haircut has a prerequisite of go to barbershop,Yes
4691,taegu is part of south korea,Yes
4692,borrowers is capable of return books to library,Yes
4693,love has a subevent of kind to,Yes
4694,study has a prerequisite of go to library,Yes
4695,pixel is part of raster,Yes
4696,mall is usually used for selling stuff,Yes
4697,metal rod is usually used for conduct electricity,Yes
4698,calculate things quickly has a prerequisite of learn math,Yes
4699,going for swim has a subevent of doing backstroke,Yes
4700,shoe has laces,Yes
4701,awake has a prerequisite of first asleep,Yes
4702,shin is part of hebrew alphabet,Yes
4703,windowsill is part of window frame,Yes
4704,stabbing to death usually causes punishment,Yes
4705,knife is usually used for stabbing,Yes
4706,belgian endive is part of endive,Yes
4707,chalk is usually located at classroom,Yes
4708,close is distinct from open,Yes
4709,all children has two parents,Yes
4710,farmers is capable of grow corn,Yes
4711,tickle has a prerequisite of use fingers,Yes
4712,tree is part of forest,Yes
4713,artist is capable of create,Yes
4714,ackee is part of akee,Yes
4715,lepton is part of drachma,Yes
4716,visiting museum has a subevent of whisper,Yes
4717,stapler is usually located at office supply store,Yes
4718,armet is part of body armor,Yes
4719,speed limit sign is usually located at freeway,Yes
4720,tell story has a subevent of interruptions,Yes
4721,sew has a prerequisite of have needle,Yes
4722,movies has a property of excellent,Yes
4723,have friends over has a prerequisite of invite,Yes
4724,paper usually recieves an action of written on,Yes
4725,movement is part of clock,Yes
4726,confetti usually recieves an action of thrown,Yes
4727,gather energy for tomorrow has a prerequisite of rest,Yes
4728,remembering usually causes sad,Yes
4729,entertaining has a subevent of prepare special meal,Yes
4730,housing development is part of residential district,Yes
4731,breathing has a subevent of cough,Yes
4732,begin work has a prerequisite of apply for job,Yes
4733,animation is capable of draw attention,Yes
4734,nashville is part of tennessee,Yes
4735,restaurant diner is usually located at town,Yes
4736,commit murder is motivated by a goal of inherit from intended victim,Yes
4737,people is capable of build houses,Yes
4738,potato is usually located at refridgerator,Yes
4739,cake is distinct from pie,Yes
4740,go on internet has a prerequisite of turn computer on,Yes
4741,living usually causes death,Yes
4742,guayaquil is part of ecuador,Yes
4743,beta receptor is part of sympathetic nervous system,Yes
4744,puck is usually located at sporting goods store,Yes
4745,hear singing has a prerequisite of go to church,Yes
4746,have erection has a prerequisite of stimulate penis,Yes
4747,being judge causes desire of judge,Yes
4748,pad is usually used for crash,Yes
4749,lexington is part of massachusetts,Yes
4750,school is usually used for teaching students,Yes
4751,air force research laboratory is part of united states air force,Yes
4752,reach tentative agreement has a prerequisite of have meeting,Yes
4753,quarter is part of hundredweight,Yes
4754,ladder is capable of reach roof,Yes
4755,creating art has a prerequisite of talent,Yes
4756,footprint is usually located at moon,Yes
4757,song of songs is part of sapiential book,Yes
4758,lossless is the opposite of lossy,Yes
4759,letter is usually located at envelope,Yes
4760,neighbors is capable of borrow tools,Yes
4761,visit edinburgh has a prerequisite of go to scotland,Yes
4762,getting clean has a subevent of scrubbing,Yes
4763,waiting on line has a prerequisite of patience,Yes
4764,have haircut has a prerequisite of go to hairdresser,Yes
4765,run after ball has a prerequisite of run,Yes
4766,pass course has a prerequisite of study very hard,Yes
4767,earth is usually located at solar system,Yes
4768,sun has a property of far from earth,Yes
4769,oxygen is created by plants,Yes
4770,sunsets has a property of romantic,Yes
4771,changing society has a subevent of society resists,Yes
4772,orkney islands is part of north sea,Yes
4773,fast food restaurant counter is usually used for ordering food at,Yes
4774,hoop is part of hoopskirt,Yes
4775,bombs is capable of destroy buildings,Yes
4776,cent is part of mauritian rupee,Yes
4777,reading magazine usually causes learn,Yes
4778,marijuana has a property of illegal,Yes
4779,boat is usually used for travel on water,Yes
4780,mayors is capable of govern towns,Yes
4781,left hander is the opposite of right hander,Yes
4782,attend school has a prerequisite of enroll,Yes
4783,ossicle is part of middle ear,Yes
4784,daisy print wheel is part of daisywheel printer,Yes
4785,homeless person is usually located at homeless shelter,Yes
4786,school term is part of school year,Yes
4787,praying has a prerequisite of belief,Yes
4788,sagittal suture is part of cranium,Yes
4789,screen entails eliminate,Yes
4790,buy shirt is motivated by a goal of need one,Yes
4791,fiddling usually causes music,Yes
4792,take exam has a prerequisite of learn,Yes
4793,sausage is usually located at pizza,Yes
4794,sambre is part of belgium,Yes
4795,room is part of building,Yes
4796,having shower is usually used for shaving,Yes
4797,low is distinct from high,Yes
4798,el libertador is part of argentina,Yes
4799,mine is usually used for detonate,Yes
4800,taking course has a subevent of use computer,Yes
4801,radio transmitter is part of radio,Yes
4802,chalk is usually used for write,Yes
4803,oman is part of gulf states,Yes
4804,fail is the opposite of succeed,Yes
4805,barbershop is usually used for get haircut,Yes
4806,larynx is part of upper respiratory tract,Yes
4807,washing hands has a prerequisite of soap,Yes
4808,determining truth has a subevent of reason,Yes
4809,electronics store is usually located at strip mall,Yes
4810,responsibility is part of character,Yes
4811,take in film has a prerequisite of read review,Yes
4812,bowl is usually used for hold oranges,Yes
4813,wilson is part of san juan mountains,Yes
4814,calendar pad is usually located at office supply store,Yes
4815,shingle is usually located at roof,Yes
4816,wanting causes desire of get,Yes
4817,being hot causes desire of swim,Yes
4818,buying presents has a prerequisite of spending money,Yes
4819,mast is usually located at ship,Yes
4820,capacitor is part of circuit,Yes
4821,coosa is part of alabama,Yes
4822,accommodations is usually used for sleeping,Yes
4823,person desires develop talents,Yes
4824,redonda is part of antigua and barbuda,Yes
4825,mine usually causes contact,Yes
4826,fluoride toothpaste is usually located at tube,Yes
4827,person desires have enough food,Yes
4828,opening business is usually used for providing service,Yes
4829,gulf states is part of south,Yes
4830,art is distinct from science,Yes
4831,tomatoes is usually located at refrigerator,Yes
4832,band is usually located at wedding,Yes
4833,headlines is usually located at newspaper,Yes
4834,equatorial guinea is part of africa,Yes
4835,play violin is motivated by a goal of like music,Yes
4836,whitsun is part of church calendar,Yes
4837,document folder is usually used for storing documents,Yes
4838,naval special warfare is part of united states navy,Yes
4839,cabinets is usually used for storage,Yes
4840,back is the opposite of front,Yes
4841,danube is part of czechoslovakia,Yes
4842,paint picture has a first subevent of see in mind's eye,Yes
4843,attend school has a subevent of learn,Yes
4844,fall has a last subevent of hit surface,Yes
4845,filler is part of cigar,Yes
4846,sating hunger usually causes feeling satisfied,Yes
4847,thumbnail is part of thumb,Yes
4848,pit is usually located at cherry,Yes
4849,trash usually recieves an action of recycled,Yes
4850,glasses is usually located at cabinet,Yes
4851,bringing in verdict has a prerequisite of being in jury,Yes
4852,electricity has a property of dangerous,Yes
4853,baisakh is part of hindu calendar,Yes
4854,lips is usually used for communicate,Yes
4855,felloe is part of wheel,Yes
4856,canvas is part of ring,Yes
4857,clutter is usually located at office,Yes
4858,chocolate usually recieves an action of melted,Yes
4859,rain is usually located at forest,Yes
4860,bright is the opposite of dark,Yes
4861,big is the opposite of small,Yes
4862,underestimate is the opposite of overestimate,Yes
4863,mailbox is usually used for get mail,Yes
4864,greenwich is part of london,Yes
4865,job is part of hagiographa,Yes
4866,jackson is part of mississippi,Yes
4867,swim has a prerequisite of take off clothes,Yes
4868,satchel bag is usually used for carry items,Yes
4869,illampu is part of bolivia,Yes
4870,muscle is capable of contract,Yes
4871,carlsbad caverns is part of new mexico,Yes
4872,iron is usually used for ironing clothes,Yes
4873,life is the opposite of death,Yes
4874,plumbing is usually located at bathroom,Yes
4875,manual transmission is the opposite of automatic transmission,Yes
4876,phone numbers is usually located at phone book,Yes
4877,vase of flowers is usually located at table,Yes
4878,moon is distinct from sun,Yes
4879,comfort friend has a prerequisite of listen,Yes
4880,column is the opposite of row,Yes
4881,instrument is usually used for music,Yes
4882,making patchwork quilt has a prerequisite of sewing,Yes
4883,go on internet is motivated by a goal of information,Yes
4884,person is capable of butter piece of bread,Yes
4885,socialize has a subevent of meet new people,Yes
4886,gemara is part of talmud,Yes
4887,having rest has a subevent of snore,Yes
4888,erection is created by constricted blood flow,Yes
4889,killing people usually causes terrible,Yes
4890,reach impasse has a prerequisite of stubborn,Yes
4891,go see play has a subevent of entertained,Yes
4892,panama is part of isthmus of panama,Yes
4893,machine is usually used for paint house,Yes
4894,run is the opposite of walk,Yes
4895,transportation system is part of infrastructure,Yes
4896,arm is usually used for holding down,Yes
4897,person desires team to win,Yes
4898,driving car is usually used for having fun,Yes
4899,glass usually recieves an action of recycled,Yes
4900,debit card is usually used for paying for goods,Yes
4901,delayed action is part of camera,Yes
4902,buying has a subevent of wait in line,Yes
4903,people is not capable of celebrate christmas,Yes
4904,tress is usually located at forest,Yes
4905,macula is part of retina,Yes
4906,chios is part of greece,Yes
4907,new river is part of united states,Yes
4908,paying bills causes desire of get money from,Yes
4909,gobi is part of mongolia,Yes
4910,banana is part of dwarf banana,Yes
4911,drunk is usually located at gutter,Yes
4912,person desires hope,Yes
4913,kingston is part of jamaica,Yes
4914,seeing exhibits has a subevent of appreciate art,Yes
4915,leiden is part of netherlands,Yes
4916,index card is usually used for take notes,Yes
4917,grid is part of infrastructure,Yes
4918,beaches has a property of sandy,Yes
4919,getting paid usually causes paying bills,Yes
4920,port vila is part of vanuatu,Yes
4921,flirting usually causes relationship,Yes
4922,ground floor is usually located at building,Yes
4923,intern is usually located at desk,Yes
4924,cheddar is part of england,Yes
4925,see exhibits has a prerequisite of go to museum,Yes
4926,cashier is capable of thank customer,Yes
4927,get wet has a subevent of dry off,Yes
4928,park benches is usually located at park,Yes
4929,selma is part of alabama,Yes
4930,get paid has a prerequisite of work for,Yes
4931,dentate nucleus is part of cerebellum,Yes
4932,piano keyboard is part of organ,Yes
4933,return ticket is usually located at airport,Yes
4934,divorced is the opposite of married,Yes
4935,rape has a property of evil and wrong,Yes
4936,see double entails see,Yes
4937,oral stage is part of infancy,Yes
4938,buying has a subevent of compare prices,Yes
4939,breathing has a prerequisite of air,Yes
4940,food is usually located at oven,Yes
4941,olives is usually located at jar,Yes
4942,solar cell is part of solar array,Yes
4943,timgad is part of algeria,Yes
4944,lumbar vertebra is part of back,Yes
4945,urethra is part of urinary tract,Yes
4946,newspaper has many columns,Yes
4947,wildflowers is usually located at countryside,Yes
4948,learn language has a prerequisite of study,Yes
4949,cool off has a last subevent of relax,Yes
4950,baking oven is usually used for baking cakes,Yes
4951,pleasing parents usually causes happy,Yes
4952,successful has a prerequisite of work hard,Yes
4953,middle term is part of minor premise,Yes
4954,plan vacation has a subevent of booking flight,Yes
4955,fall has a prerequisite of trip,Yes
4956,baggage is usually located at airport,Yes
4957,now is the opposite of later,Yes
4958,astronaut is usually located at orbit,Yes
4959,watch evening news has a last subevent of turn off tv,Yes
4960,brain is usually used for thinking,Yes
4961,going on vacation usually causes debt,Yes
4962,transmission is part of drive line,Yes
4963,tube has a property of hollow,Yes
4964,laser is usually used for operate on,Yes
4965,drive entails ride,Yes
4966,shade is distinct from sunny,Yes
4967,baseball stadium is usually used for sports,Yes
4968,getting warm is usually used for body heat,Yes
4969,having checkup has a subevent of get pills,Yes
4970,concrete class is the opposite of abstract class,Yes
4971,broken things is usually located at repair shop,Yes
4972,study has a subevent of enlightenment,Yes
4973,bathe has a subevent of take off clothes,Yes
4974,seaweed is usually located at water,Yes
4975,flower is usually located at vase,Yes
4976,doing housework usually causes clean house,Yes
4977,classify entails compare,Yes
4978,new haven is part of connecticut,Yes
4979,pencil is capable of leave marks on paper,Yes
4980,machine is usually used for simulate airplane,Yes
4981,basketball is usually used for bounc,Yes
4982,pyrenees is part of france,Yes
4983,illinois river is part of illinois,Yes
4984,glass is usually used for holding liquid,Yes
4985,food is usually located at resturant,Yes
4986,xylem is part of woody plant,Yes
4987,going to bed is usually used for reading,Yes
4988,lushun is part of china,Yes
4989,waging war has a prerequisite of weapons,Yes
4990,mumbai is part of india,Yes
4991,hyperpituitarism is part of giantism,Yes
4992,paying by check has a prerequisite of money in bank,Yes
4993,cash in has a subevent of get money,Yes
4994,use calculator is motivated by a goal of answer to math problem,Yes
4995,pepper and salt is usually used for season food,Yes
4996,alcoholic is usually located at homeless shelter,Yes
4997,old news has low value,Yes
4998,take midterm has a prerequisite of study for test,Yes
4999,painted white lines is usually located at freeway,Yes
5000,sewer main is part of sewage system,Yes
5001,bowl is usually used for hold sugar,Yes
5002,alcohol is capable of lead to drunken behavior,Yes
5003,jurassic is part of mesozoic,Yes
5004,view film at home has a prerequisite of rent movie,Yes
5005,paddle is part of millwheel,Yes
5006,acantholysis is part of pemphigus,Yes
5007,play has a prerequisite of have to play with,Yes
5008,skiing has a subevent of ride ski lift,Yes
5009,cling entails attach,Yes
5010,running twenty six miles has a prerequisite of endurance,Yes
5011,swimming pool is usually located at fitness center,Yes
5012,deodorant is usually used for smell good,Yes
5013,giving gift usually causes happiness,Yes
5014,bicycle storage area is usually used for storing bicycles,Yes
5015,kings canyon national park is part of california,Yes
5016,first violin is usually used for play in orchestra,Yes
5017,illustrate point is motivated by a goal of doesn't understand,Yes
5018,mailing letter is usually used for getting to recipient,Yes
5019,making people laugh usually causes feel good,Yes
5020,sofa hide bed is usually located at livingrooms,Yes
5021,mandibular notch is part of lower jaw,Yes
5022,playing chess has a subevent of capture bishop,Yes
5023,date stamp is usually located at desk,Yes
5024,bus pass is usually located at pocket,Yes
5025,town is usually located at country,Yes
5026,weapon is part of weaponry,Yes
5027,lips is usually used for speak,Yes
5028,tastebud is part of epiglottis,Yes
5029,fort smith is part of arkansas,Yes
5030,go to store has a subevent of buy things,Yes
5031,machine is usually used for help,Yes
5032,salt is usually located at ocean,Yes
5033,make grow has a prerequisite of water,Yes
5034,playing usually causes fun,Yes
5035,library is usually located at school,Yes
5036,bedspring is part of bedstead,Yes
5037,calculate things quickly has a subevent of error,Yes
5038,waxed dental floss is usually located at bathroom,Yes
5039,central is part of telephone system,Yes
5040,taking examination usually causes stress,Yes
5041,opposite of tactful has a property of blunt,Yes
5042,talk has a prerequisite of listen,Yes
5043,send criminal to prison is motivated by a goal of committed crime,Yes
5044,tell story has a subevent of stage well,Yes
5045,beanbag is usually used for sit in,Yes
5046,foot pound is part of foot ton,Yes
5047,waking up in morning has a subevent of wash face,Yes
5048,trees is usually located at yard,Yes
5049,lighting fire has a subevent of striking match,Yes
5050,art is usually located at gallery opening,Yes
5051,saone is part of france,Yes
5052,fiddle has a prerequisite of tune violin,Yes
5053,bulawayo is part of zimbabwe,Yes
5054,paddle box is part of paddlewheel,Yes
5055,farmyard is part of farm,Yes
5056,person desires mankind to explore universe,Yes
5057,advance into battle has a prerequisite of wear helmet,Yes
5058,apparatus is usually used for serve,Yes
5059,standard is the opposite of nonstandard,Yes
5060,shift is part of workday,Yes
5061,god is capable of judge men,Yes
5062,half mile is part of mile,Yes
5063,canal is usually located at venice,Yes
5064,going to zoo is usually used for learning about animals,Yes
5065,wait tables is motivated by a goal of tips,Yes
5066,urine is usually located at toilet,Yes
5067,remembering phone number usually causes call on phone,Yes
5068,tasset is part of body armor,Yes
5069,downbeat is the opposite of upbeat,Yes
5070,togo is part of africa,Yes
5071,read newspaper has a prerequisite of open newspaper,Yes
5072,tidal river is part of tidewater,Yes
5073,chat with friends has a subevent of ask about mutual friends,Yes
5074,post message has a prerequisite of turn on computer,Yes
5075,ribbon is part of typewriter,Yes
5076,medium frequency is part of electromagnetic spectrum,Yes
5077,advancing into battle has a prerequisite of moving troops,Yes
5078,notice entails perceive,Yes
5079,plane is usually located at runway,Yes
5080,glasgow is part of scotland,Yes
5081,look better has a prerequisite of put on makeup,Yes
5082,luggage trolley is usually used for move suitcases,Yes
5083,checking vital signs is usually used for making sure alive,Yes
5084,wait in line is motivated by a goal of what have come for,Yes
5085,fresnel lens is part of searchlight,Yes
5086,watching football causes desire of play football,Yes
5087,machine is usually used for write,Yes
5088,hide bed is usually used for sleep guest,Yes
5089,french fries is usually located at fast food restaurant,Yes
5090,dark is the opposite of light,Yes
5091,no two people has a property of alike,Yes
5092,extrovert is the opposite of introvert,Yes
5093,kansas is part of united states,Yes
5094,buying presents for others has a subevent of selfishness,Yes
5095,pretending has a prerequisite of deception,Yes
5096,see artifacts has a prerequisite of go to museum,Yes
5097,bureau of justice assistance is part of department of justice,Yes
5098,axes has a property of sharp,Yes
5099,hit bottle has a prerequisite of have bottle,Yes
5100,taking care of proposals usually causes win new business,Yes
5101,getting paid has a subevent of receiving money,Yes
5102,castanets is usually located at spain,Yes
5103,political party is capable of back candidate,Yes
5104,hands is capable of tear paper,Yes
5105,breathing is usually used for staying alive,Yes
5106,unprotected sex usually causes pregnancy,Yes
5107,fungus is usually located at warm damp place,Yes
5108,odontoid process is part of axis,Yes
5109,information is usually located at book,Yes
5110,rest is motivated by a goal of sleep,Yes
5111,bougainville is part of solomon islands,Yes
5112,paper page is usually located at book,Yes
5113,asia is part of eurasia,Yes
5114,people is capable of study in libraries,Yes
5115,tetri is part of lari,Yes
5116,ethmoidal artery is part of nose,Yes
5117,bleachers is usually located at gymnasium,Yes
5118,ship is capable of near island,Yes
5119,competing against has a subevent of losing,Yes
5120,fireman is capable of resuscitate,Yes
5121,cleaning has a subevent of dust,Yes
5122,dodecanese is part of greece,Yes
5123,vistula is part of poland,Yes
5124,finding information has a subevent of hire researcher,Yes
5125,lens hood is part of television camera,Yes
5126,lie in entails give birth,Yes
5127,stop sign is usually located at corner of two streets,Yes
5128,machine is usually used for manufacture,Yes
5129,2 pencil is usually located at school,Yes
5130,everyone has values,Yes
5131,maintaining good health usually causes longer life,Yes
5132,austin is part of texas,Yes
5133,kedah is part of malaysia,Yes
5134,people has two arms,Yes
5135,getting contract has a prerequisite of trust,Yes
5136,families is usually located at park,Yes
5137,sports page is part of sports section,Yes
5138,ground floor is usually located at office building,Yes
5139,humans is not capable of lay eggs,Yes
5140,walk is motivated by a goal of exercise,Yes
5141,letter is usually located at mail,Yes
5142,have rest is motivated by a goal of renew energy,Yes
5143,buy products has a prerequisite of pay money,Yes
5144,create has a subevent of make new ideas,Yes
5145,plant is capable of flower in spring,Yes
5146,atheists is not capable of believe in god,Yes
5147,driveway is usually used for garage sale,Yes
5148,falling has a subevent of yell,Yes
5149,sex has a property of great fun,Yes
5150,person desires ipod,Yes
5151,calcarine sulcus is part of occipital lobe,Yes
5152,linz is part of austria,Yes
5153,study for subject has a prerequisite of buy books about subject,Yes
5154,sunderland is part of england,Yes
5155,viewing film at home has a prerequisite of vcr or dvd player,Yes
5156,cities is usually located at country,Yes
5157,undirected graph is the opposite of directed graph,Yes
5158,play piano has a prerequisite of have piano,Yes
5159,studying has a subevent of listen to music,Yes
5160,sleighing ride usually causes going down hill,Yes
5161,subway platform is usually located at subway station,Yes
5162,procreating is usually used for having child,Yes
5163,pair of socks is usually located at sock drawer,Yes
5164,washing hands has a prerequisite of running water,Yes
5165,naha city is part of japan,Yes
5166,have physical exam has a prerequisite of go to hospital,Yes
5167,periapsis is part of orbit,Yes
5168,bathing usually causes cleanliness,Yes
5169,buy hamburger has a prerequisite of go to macdonalds,Yes
5170,vienna is defined as capital of austria,Yes
5171,unteach usually causes unlearn,Yes
5172,only humans usually recieves an action of married,Yes
5173,talking with far away has a prerequisite of telephone,Yes
5174,control rod is part of nuclear reactor,Yes
5175,people is capable of taste food,Yes
5176,ski has a prerequisite of buy skis,Yes
5177,punch has a prerequisite of draw back fist,Yes
5178,bath room is usually located at mall,Yes
5179,mercury has a property of poisonous,Yes
5180,sugar usually recieves an action of melted,Yes
5181,teacher is capable of teach students,Yes
5182,view video has a prerequisite of turn vcr on,Yes
5183,acheron is part of hel,Yes
5184,laundry room is usually used for cleaning clothes,Yes
5185,fight enemy has a prerequisite of join armed forces,Yes
5186,ngwee is part of zambian kwacha,Yes
5187,carrots is usually located at cellar,Yes
5188,play violin has a subevent of use bow,Yes
5189,satang is part of baht,Yes
5190,brains has a property of complex,Yes
5191,melting usually causes becoming liquid,Yes
5192,clouds is capable of bring rain,Yes
5193,lexington is part of american revolution,Yes
5194,matterhorn is part of alps,Yes
5195,standing in line has a prerequisite of patience,Yes
5196,people desires sit in chairs,Yes
5197,phone book is usually located at drawer,Yes
5198,playing football is usually used for fun,Yes
5199,being lonely causes desire of socialize,Yes
5200,tower is usually located at city,Yes
5201,grocery store is usually located at neighborhood,Yes
5202,group of students is usually located at bus,Yes
5203,house has yard,Yes
5204,attending school is usually used for gaining knowledge,Yes
5205,automobile is usually located at dealer lot,Yes
5206,brush is usually used for paint,Yes
5207,word is part of kilobyte,Yes
5208,bowl is usually used for hold apples,Yes
5209,start fire has a prerequisite of use matches,Yes
5210,atheists is not capable of believe god exists,Yes
5211,gallup is part of new mexico,Yes
5212,teachers is capable of teach students,Yes
5213,drive to work has a first subevent of get in car,Yes
5214,seeing favorite show usually causes good feelings,Yes
5215,bilge well is part of ship,Yes
5216,vidalia is part of georgia,Yes
5217,enjoy company of friends has a subevent of smile,Yes
5218,music causes desire of play piano,Yes
5219,bar stool is usually used for sitting at bar,Yes
5220,kishinev is part of moldova,Yes
5221,piece is part of whole,Yes
5222,programming language is usually used for command computer,Yes
5223,tape television show has a last subevent of file away,Yes
5224,agoraphobic is capable of fear open spaces,Yes
5225,pahang is part of malaysia,Yes
5226,exercising usually causes build muscles,Yes
5227,fragmentation bomb is part of cluster bomb,Yes
5228,prescott is part of arizona,Yes
5229,western sahara is part of morocco,Yes
5230,vascular system is part of vascular plant,Yes
5231,opening gift has a subevent of read card,Yes
5232,going for swim usually causes wet,Yes
5233,take oath has a subevent of put hand on bible,Yes
5234,playing basketball usually causes getting excercise,Yes
5235,chop firewood has a first subevent of get axe,Yes
5236,unfinished is the opposite of finished,Yes
5237,pulpit is usually used for preach,Yes
5238,ungrammatical is the opposite of grammatical,Yes
5239,luff is part of fore and aft sail,Yes
5240,turtleneck collar is part of turtleneck,Yes
5241,talk with far away is motivated by a goal of miss,Yes
5242,exercise has a subevent of get tired,Yes
5243,ice melts has a subevent of becomes water,Yes
5244,light is capable of travel,Yes
5245,washing clothes usually causes cleaner clothes,Yes
5246,liking movies causes desire of work box office,Yes
5247,playing tennis has a subevent of hitting ball,Yes
5248,key is usually used for open door,Yes
5249,watch evening news has a prerequisite of turn on t.v,Yes
5250,child is capable of place puzzle piece,Yes
5251,going into trance has a prerequisite of relaxation,Yes
5252,have heart attack has a subevent of gasp for breath,Yes
5253,check vital signs has a prerequisite of check pulse,Yes
5254,surprise has a prerequisite of sneaky,Yes
5255,beach towels is usually located at beach,Yes
5256,paper punch is usually used for make holes in paper,Yes
5257,learning has a subevent of listen,Yes
5258,gallon is part of bushel,Yes
5259,cataloged procedure is part of library,Yes
5260,change society is motivated by a goal of make better,Yes
5261,glass usually recieves an action of broken,Yes
5262,diminishing own hunger has a prerequisite of food,Yes
5263,sarajevo is part of bosnia and herzegovina,Yes
5264,drain is capable of tube,Yes
5265,student is capable of ask questions,Yes
5266,fast is distinct from slow,Yes
5267,fauld is part of body armor,Yes
5268,sew has a prerequisite of buy needles and thread,Yes
5269,jump up and down has a first subevent of jump up,Yes
5270,constitutional is the opposite of unconstitutional,Yes
5271,reading is usually used for enjoyment,Yes
5272,people is capable of say things,Yes
5273,aeciospore is part of rust,Yes
5274,lens is part of camera,Yes
5275,wait in line has a subevent of might get bored,Yes
5276,apply for job has a subevent of get rejected,Yes
5277,stop car has a prerequisite of step on brakes,Yes
5278,andes is part of peru,Yes
5279,losing weight has a subevent of diet,Yes
5280,reflection is usually located at mirror,Yes
5281,singers is capable of create music,Yes
5282,resonate usually causes understand,Yes
5283,play poker has a subevent of bluff,Yes
5284,cubic millimeter is part of milliliter,Yes
5285,physics is usually located at university,Yes
5286,black matter is usually located at universe,Yes
5287,laugh at joke has a subevent of people laugh with,Yes
5288,go to sporting event has a first subevent of hand over ticket,Yes
5289,starting family has a subevent of buy house,Yes
5290,maintaining muscle strength is usually used for health,Yes
5291,situations has a property of grave,Yes
5292,massage entails rub,Yes
5293,gloucester is part of massachusetts,Yes
5294,embolus is part of embolism,Yes
5295,sprocket is part of bicycle,Yes
5296,passage is capable of mean section of text,Yes
5297,dram is part of ounce,Yes
5298,svalbard is part of norway,Yes
5299,cup is part of pint,Yes
5300,lot is the opposite of little,Yes
5301,wiper is part of selector,Yes
5302,ruler is capable of measure distance,Yes
5303,fall has a subevent of hit ground,Yes
5304,read book is motivated by a goal of learn new,Yes
5305,maids is usually located at at hotel,Yes
5306,collimator is part of spectroscope,Yes
5307,passing class is usually used for being happy,Yes
5308,gaining more land usually causes go to war,Yes
5309,play is motivated by a goal of have fun,Yes
5310,gasoline is created by distilling oil,Yes
5311,run is motivated by a goal of get away,Yes
5312,grid is part of tube,Yes
5313,drive to work has a prerequisite of know way,Yes
5314,having fun has a subevent of need for rest,Yes
5315,cheque is usually used for pay bills,Yes
5316,attributive is the opposite of predicative,Yes
5317,reading book usually causes learn,Yes
5318,miss entails travel,Yes
5319,bathing is usually used for cleaning body,Yes
5320,automobile is usually located at fast lane,Yes
5321,trees is capable of die,Yes
5322,making grow has a subevent of watering,Yes
5323,pass university exams is motivated by a goal of get good job,Yes
5324,wroclaw is part of poland,Yes
5325,manager is capable of chair meeting,Yes
5326,condenser is part of still,Yes
5327,recording somethign usually causes recording,Yes
5328,procreate has a subevent of moaning,Yes
5329,conquering nation has a subevent of war,Yes
5330,coil is usually used for prevent pregnancy,Yes
5331,foreshore is part of seashore,Yes
5332,computer is capable of run programs,Yes
5333,being involved in accident has a prerequisite of carelessness,Yes
5334,having physical exam is usually used for checking health,Yes
5335,never is the opposite of always,Yes
5336,blantyre is part of malawi,Yes
5337,postpone is the opposite of advance,Yes
5338,buying has a subevent of check label,Yes
5339,meal is usually located at fast food restaurant,Yes
5340,poem is capable of provide comfort,Yes
5341,closet is usually used for storing clothes,Yes
5342,gulf of martaban is part of andaman sea,Yes
5343,glue is usually located at desk drawer,Yes
5344,fan letter is part of fan mail,Yes
5345,muncie is part of indiana,Yes
5346,good is distinct from bad,Yes
5347,diamond is capable of last forever,Yes
5348,closet is usually located at school,Yes
5349,bubblegum is usually located at supermarket,Yes
5350,bottles is usually located at winery,Yes
