,question,label
908,Does a eel have hooves?,No
909,A eel has hooves.,No
910,Does a eel have claws?,No
911,A eel has claws.,No
912,Does a fish live underwater?,Yes
913,A fish lives underwater.,Yes
914,A fish lives in the water.,Yes
915,Does a fish can breathe underwater?,Yes
916,A fish can breathe underwater.,Yes
917,A fish can breathe in the water.,Yes
918,Does a fish have wings?,No
919,A fish has wings.,No
920,A fish has at least one wing.,No
921,Does a fish have at least one wing?,No
922,Does a fish drink water?,No
923,A fish drinks water.,No
924,Water is part of a fish's diet.,No
925,Does a fish drink coffee?,No
926,A fish drinks coffee.,No
927,Coffee is part of a fish's diet.,No
928,Does a fish eat meat?,No
929,A fish eats meat.,No
930,Meat is part of a fish's diet.,No
931,Does a fish have fins?,Yes
932,A fish has fins.,Yes
933,Does a fish have scales?,Yes
934,A fish has scales.,Yes
935,Does a fish have fur?,No
936,A fish has fur.,No
937,Does a fish have hair?,No
938,A fish has hair.,No
939,Does a fish have a tail?,Yes
940,A fish has a tail.,Yes
941,Does a fish have two legs?,No
942,A fish has two legs.,No
943,Does a fish have legs?,No
944,A fish has legs.,No
945,A fish doesn't have legs.,Yes
946,Can a fish fly?,No
947,A fish can fly.,No
948,Does a fish have four legs?,No
949,A fish have four legs.,No
950,Can a fish climb?,No
951,A fish climb.,No
952,A fish can be found on a tree.,No
953,Does a fish have bones?,Yes
954,A fish has bones.,Yes
955,Does a fish have a beak?,No
956,A beak is a body part of a fish.,No
957,Is a beak a body part of a fish?,No
958,Does a fish have teeth?,Yes
959,A fish has teeth.,Yes
960,Does a fish have feathers?,No
961,A fish has feathers.,No
962,Does a fish have horns?,No
963,A fish has horns.,No
964,Horns is a body part of a fish.,No
965,Does a fish have hooves?,No
966,A fish has hooves.,No
967,Does a fish have claws?,No
968,A fish has claws.,No
969,Does a flamingo live underwater?,No
970,A flamingo lives underwater.,No
971,A flamingo lives in the water.,No
972,Does a flamingo can breathe underwater?,No
973,A flamingo can breathe underwater.,No
974,A flamingo can breathe in the water.,No
975,Does a flamingo have wings?,Yes
976,A flamingo has wings.,Yes
977,A flamingo has at least one wing.,Yes
978,Does a flamingo have at least one wing?,Yes
979,Does a flamingo drink water?,Yes
980,A flamingo drinks water.,Yes
981,Water is part of a flamingo's diet.,Yes
982,Does a flamingo drink coffee?,No
983,A flamingo drinks coffee.,No
984,Coffee is part of a flamingo's diet.,No
985,Does a flamingo eat meat?,No
986,A flamingo eats meat.,No
987,Meat is part of a flamingo's diet.,No
988,Does a flamingo have fins?,No
989,A flamingo has fins.,No
990,Does a flamingo have scales?,No
991,A flamingo has scales.,No
992,Does a flamingo have fur?,No
993,A flamingo has fur.,No
994,Does a flamingo have hair?,No
995,A flamingo has hair.,No
996,Does a flamingo have a tail?,Yes
997,A flamingo has a tail.,Yes
998,Does a flamingo have two legs?,Yes
999,A flamingo has two legs.,Yes
1000,Does a flamingo have legs?,Yes
1001,A flamingo has legs.,Yes
1002,A flamingo doesn't have legs.,No
1003,Can a flamingo fly?,Yes
1004,A flamingo can fly.,Yes
1005,Does a flamingo have four legs?,No
1006,A flamingo have four legs.,No
1007,Can a flamingo climb?,No
1008,A flamingo climb.,No
1009,A flamingo can be found on a tree.,No
1010,Does a flamingo have bones?,Yes
1011,A flamingo has bones.,Yes
1012,Does a flamingo have a beak?,Yes
1013,A beak is a body part of a flamingo.,Yes
1014,Is a beak a body part of a flamingo?,Yes
1015,Does a flamingo have teeth?,No
1016,A flamingo has teeth.,No
1017,Does a flamingo have feathers?,Yes
1018,A flamingo has feathers.,Yes
1019,Does a flamingo have horns?,No
1020,A flamingo has horns.,No
1021,Horns is a body part of a flamingo.,No
1022,Does a flamingo have hooves?,No
1023,A flamingo has hooves.,No
1024,Does a flamingo have claws?,Yes
1025,A flamingo has claws.,Yes
1026,Does a fox live underwater?,No
1027,A fox lives underwater.,No
1028,A fox lives in the water.,No
1029,Does a fox can breathe underwater?,No
1030,A fox can breathe underwater.,No
1031,A fox can breathe in the water.,No
1032,Does a fox have wings?,No
1033,A fox has wings.,No
1034,A fox has at least one wing.,No
1035,Does a fox have at least one wing?,No
1036,Does a fox drink water?,Yes
1037,A fox drinks water.,Yes
1038,Water is part of a fox's diet.,Yes
1039,Does a fox drink coffee?,No
1040,A fox drinks coffee.,No
1041,Coffee is part of a fox's diet.,No
1042,Does a fox eat meat?,Yes
1043,A fox eats meat.,Yes
1044,Meat is part of a fox's diet.,Yes
1045,Does a fox have fins?,No
1046,A fox has fins.,No
1047,Does a fox have scales?,No
1048,A fox has scales.,No
1049,Does a fox have fur?,Yes
1050,A fox has fur.,Yes
1051,Does a fox have hair?,Yes
1052,A fox has hair.,Yes
1053,Does a fox have a tail?,Yes
1054,A fox has a tail.,Yes
1055,Does a fox have two legs?,No
1056,A fox has two legs.,No
1057,Does a fox have legs?,Yes
1058,A fox has legs.,Yes
1059,A fox doesn't have legs.,No
1060,Can a fox fly?,No
1061,A fox can fly.,No
1062,Does a fox have four legs?,Yes
1063,A fox have four legs.,Yes
1064,Can a fox climb?,Yes
1065,A fox climb.,Yes
1066,A fox can be found on a tree.,Yes
1067,Does a fox have bones?,Yes
1068,A fox has bones.,Yes
1069,Does a fox have a beak?,No
1070,A beak is a body part of a fox.,No
1071,Is a beak a body part of a fox?,No
1072,Does a fox have teeth?,Yes
1073,A fox has teeth.,Yes
1074,Does a fox have feathers?,No
1075,A fox has feathers.,No
1076,Does a fox have horns?,No
1077,A fox has horns.,No
1078,Horns is a body part of a fox.,No
1079,Does a fox have hooves?,No
1080,A fox has hooves.,No
1081,Does a fox have claws?,Yes
1082,A fox has claws.,Yes
1083,Does a goat live underwater?,No
1084,A goat lives underwater.,No
1085,A goat lives in the water.,No
1086,Does a goat can breathe underwater?,No
1087,A goat can breathe underwater.,No
1088,A goat can breathe in the water.,No
1089,Does a goat have wings?,No
1090,A goat has wings.,No
1091,A goat has at least one wing.,No
1092,Does a goat have at least one wing?,No
1093,Does a goat drink water?,Yes
1094,A goat drinks water.,Yes
1095,Water is part of a goat's diet.,Yes
1096,Does a goat drink coffee?,No
1097,A goat drinks coffee.,No
1098,Coffee is part of a goat's diet.,No
1099,Does a goat eat meat?,No
1100,A goat eats meat.,No
1101,Meat is part of a goat's diet.,No
1102,Does a goat have fins?,No
1103,A goat has fins.,No
1104,Does a goat have scales?,No
1105,A goat has scales.,No
1106,Does a goat have fur?,Yes
1107,A goat has fur.,Yes
1108,Does a goat have hair?,Yes
1109,A goat has hair.,Yes
1110,Does a goat have a tail?,Yes
1111,A goat has a tail.,Yes
1112,Does a goat have two legs?,No
1113,A goat has two legs.,No
1114,Does a goat have legs?,Yes
1115,A goat has legs.,Yes
1116,A goat doesn't have legs.,No
1117,Can a goat fly?,No
1118,A goat can fly.,No
1119,Does a goat have four legs?,Yes
1120,A goat have four legs.,Yes
1121,Can a goat climb?,No
1122,A goat climb.,No
1123,A goat can be found on a tree.,No
1124,Does a goat have bones?,Yes
1125,A goat has bones.,Yes
1126,Does a goat have a beak?,No
1127,A beak is a body part of a goat.,No
1128,Is a beak a body part of a goat?,No
1129,Does a goat have teeth?,Yes
1130,A goat has teeth.,Yes
1131,Does a goat have feathers?,No
1132,A goat has feathers.,No
1133,Does a goat have horns?,Yes
1134,A goat has horns.,Yes
1135,Horns is a body part of a goat.,Yes
1136,Does a goat have hooves?,Yes
1137,A goat has hooves.,Yes
1138,Does a goat have claws?,Yes
1139,A goat has claws.,Yes
1140,Does a gorilla live underwater?,No
1141,A gorilla lives underwater.,No
1142,A gorilla lives in the water.,No
1143,Does a gorilla can breathe underwater?,No
1144,A gorilla can breathe underwater.,No
1145,A gorilla can breathe in the water.,No
1146,Does a gorilla have wings?,No
1147,A gorilla has wings.,No
1148,A gorilla has at least one wing.,No
1149,Does a gorilla have at least one wing?,No
1150,Does a gorilla drink water?,Yes
1151,A gorilla drinks water.,Yes
1152,Water is part of a gorilla's diet.,Yes
1153,Does a gorilla drink coffee?,No
1154,A gorilla drinks coffee.,No
1155,Coffee is part of a gorilla's diet.,No
1156,Does a gorilla eat meat?,No
1157,A gorilla eats meat.,No
1158,Meat is part of a gorilla's diet.,No
1159,Does a gorilla have fins?,No
1160,A gorilla has fins.,No
1161,Does a gorilla have scales?,No
1162,A gorilla has scales.,No
1163,Does a gorilla have fur?,Yes
1164,A gorilla has fur.,Yes
1165,Does a gorilla have hair?,Yes
1166,A gorilla has hair.,Yes
1167,Does a gorilla have a tail?,No
1168,A gorilla has a tail.,No
1169,Does a gorilla have two legs?,No
1170,A gorilla has two legs.,No
1171,Does a gorilla have legs?,Yes
1172,A gorilla has legs.,Yes
1173,A gorilla doesn't have legs.,No
1174,Can a gorilla fly?,No
1175,A gorilla can fly.,No
1176,Does a gorilla have four legs?,No
1177,A gorilla have four legs.,No
1178,Can a gorilla climb?,Yes
1179,A gorilla climb.,Yes
1180,A gorilla can be found on a tree.,Yes
1181,Does a gorilla have bones?,Yes
1182,A gorilla has bones.,Yes
1183,Does a gorilla have a beak?,No
1184,A beak is a body part of a gorilla.,No
1185,Is a beak a body part of a gorilla?,No
1186,Does a gorilla have teeth?,Yes
1187,A gorilla has teeth.,Yes
1188,Does a gorilla have feathers?,No
1189,A gorilla has feathers.,No
1190,Does a gorilla have horns?,No
1191,A gorilla has horns.,No
1192,Horns is a body part of a gorilla.,No
1193,Does a gorilla have hooves?,No
1194,A gorilla has hooves.,No
1195,Does a gorilla have claws?,No
1196,A gorilla has claws.,No
1197,Does a horse live underwater?,No
1198,A horse lives underwater.,No
1199,A horse lives in the water.,No
1200,Does a horse can breathe underwater?,No
1201,A horse can breathe underwater.,No
1202,A horse can breathe in the water.,No
1203,Does a horse have wings?,No
1204,A horse has wings.,No
1205,A horse has at least one wing.,No
1206,Does a horse have at least one wing?,No
1207,Does a horse drink water?,Yes
1208,A horse drinks water.,Yes
1209,Water is part of a horse's diet.,Yes
1210,Does a horse drink coffee?,No
1211,A horse drinks coffee.,No
1212,Coffee is part of a horse's diet.,No
1213,Does a horse eat meat?,No
1214,A horse eats meat.,No
1215,Meat is part of a horse's diet.,No
1216,Does a horse have fins?,No
1217,A horse has fins.,No
1218,Does a horse have scales?,No
1219,A horse has scales.,No
1220,Does a horse have fur?,Yes
1221,A horse has fur.,Yes
1222,Does a horse have hair?,Yes
1223,A horse has hair.,Yes
1224,Does a horse have a tail?,Yes
1225,A horse has a tail.,Yes
1226,Does a horse have two legs?,No
1227,A horse has two legs.,No
1228,Does a horse have legs?,Yes
1229,A horse has legs.,Yes
1230,A horse doesn't have legs.,No
1231,Can a horse fly?,No
1232,A horse can fly.,No
1233,Does a horse have four legs?,Yes
1234,A horse have four legs.,Yes
1235,Can a horse climb?,No
1236,A horse climb.,No
1237,A horse can be found on a tree.,No
1238,Does a horse have bones?,Yes
1239,A horse has bones.,Yes
1240,Does a horse have a beak?,No
1241,A beak is a body part of a horse.,No
1242,Is a beak a body part of a horse?,No
1243,Does a horse have teeth?,Yes
1244,A horse has teeth.,Yes
1245,Does a horse have feathers?,No
1246,A horse has feathers.,No
1247,Does a horse have horns?,No
1248,A horse has horns.,No
1249,Horns is a body part of a horse.,No
1250,Does a horse have hooves?,Yes
1251,A horse has hooves.,Yes
1252,Does a horse have claws?,No
1253,A horse has claws.,No
1254,Does a herring live underwater?,Yes
1255,A herring lives underwater.,Yes
1256,A herring lives in the water.,Yes
1257,Does a herring can breathe underwater?,Yes
1258,A herring can breathe underwater.,Yes
1259,A herring can breathe in the water.,Yes
1260,Does a herring have wings?,No
1261,A herring has wings.,No
1262,A herring has at least one wing.,No
1263,Does a herring have at least one wing?,No
1264,Does a herring drink water?,No
1265,A herring drinks water.,No
1266,Water is part of a herring's diet.,No
1267,Does a herring drink coffee?,No
1268,A herring drinks coffee.,No
1269,Coffee is part of a herring's diet.,No
1270,Does a herring eat meat?,No
1271,A herring eats meat.,No
1272,Meat is part of a herring's diet.,No
1273,Does a herring have fins?,Yes
1274,A herring has fins.,Yes
1275,Does a herring have scales?,Yes
1276,A herring has scales.,Yes
1277,Does a herring have fur?,No
1278,A herring has fur.,No
1279,Does a herring have hair?,No
1280,A herring has hair.,No
1281,Does a herring have a tail?,Yes
1282,A herring has a tail.,Yes
1283,Does a herring have two legs?,No
1284,A herring has two legs.,No
1285,Does a herring have legs?,No
1286,A herring has legs.,No
1287,A herring doesn't have legs.,Yes
1288,Can a herring fly?,No
1289,A herring can fly.,No
1290,Does a herring have four legs?,No
1291,A herring have four legs.,No
1292,Can a herring climb?,No
1293,A herring climb.,No
1294,A herring can be found on a tree.,No
1295,Does a herring have bones?,Yes
1296,A herring has bones.,Yes
1297,Does a herring have a beak?,No
1298,A beak is a body part of a herring.,No
1299,Is a beak a body part of a herring?,No
1300,Does a herring have teeth?,Yes
1301,A herring has teeth.,Yes
1302,Does a herring have feathers?,No
1303,A herring has feathers.,No
1304,Does a herring have horns?,No
1305,A herring has horns.,No
1306,Horns is a body part of a herring.,No
1307,Does a herring have hooves?,No
1308,A herring has hooves.,No
1309,Does a herring have claws?,No
1310,A herring has claws.,No
1311,Does a hippo live underwater?,No
1312,A hippo lives underwater.,No
1313,A hippo lives in the water.,No
1314,Does a hippo can breathe underwater?,No
1315,A hippo can breathe underwater.,No
1316,A hippo can breathe in the water.,No
1317,Does a hippo have wings?,No
1318,A hippo has wings.,No
1319,A hippo has at least one wing.,No
1320,Does a hippo have at least one wing?,No
1321,Does a hippo drink water?,Yes
1322,A hippo drinks water.,Yes
1323,Water is part of a hippo's diet.,Yes
1324,Does a hippo drink coffee?,No
1325,A hippo drinks coffee.,No
1326,Coffee is part of a hippo's diet.,No
1327,Does a hippo eat meat?,No
1328,A hippo eats meat.,No
1329,Meat is part of a hippo's diet.,No
1330,Does a hippo have fins?,No
1331,A hippo has fins.,No
1332,Does a hippo have scales?,No
1333,A hippo has scales.,No
1334,Does a hippo have fur?,No
1335,A hippo has fur.,No
1336,Does a hippo have hair?,No
1337,A hippo has hair.,No
1338,Does a hippo have a tail?,Yes
1339,A hippo has a tail.,Yes
1340,Does a hippo have two legs?,No
1341,A hippo has two legs.,No
1342,Does a hippo have legs?,Yes
1343,A hippo has legs.,Yes
1344,A hippo doesn't have legs.,No
1345,Can a hippo fly?,No
1346,A hippo can fly.,No
1347,Does a hippo have four legs?,Yes
1348,A hippo have four legs.,Yes
1349,Can a hippo climb?,No
1350,A hippo climb.,No
1351,A hippo can be found on a tree.,No
1352,Does a hippo have bones?,Yes
1353,A hippo has bones.,Yes
1354,Does a hippo have a beak?,No
1355,A beak is a body part of a hippo.,No
1356,Is a beak a body part of a hippo?,No
1357,Does a hippo have teeth?,Yes
1358,A hippo has teeth.,Yes
1359,Does a hippo have feathers?,No
1360,A hippo has feathers.,No
1361,Does a hippo have horns?,No
1362,A hippo has horns.,No
1363,Horns is a body part of a hippo.,No
1364,Does a hippo have hooves?,Yes
1365,A hippo has hooves.,Yes
1366,Does a hippo have claws?,No
1367,A hippo has claws.,No
1368,Does a iguana live underwater?,No
1369,A iguana lives underwater.,No
1370,A iguana lives in the water.,No
1371,Does a iguana can breathe underwater?,No
1372,A iguana can breathe underwater.,No
1373,A iguana can breathe in the water.,No
1374,Does a iguana have wings?,No
1375,A iguana has wings.,No
1376,A iguana has at least one wing.,No
1377,Does a iguana have at least one wing?,No
1378,Does a iguana drink water?,Yes
1379,A iguana drinks water.,Yes
1380,Water is part of a iguana's diet.,Yes
1381,Does a iguana drink coffee?,No
1382,A iguana drinks coffee.,No
1383,Coffee is part of a iguana's diet.,No
1384,Does a iguana eat meat?,No
1385,A iguana eats meat.,No
1386,Meat is part of a iguana's diet.,No
1387,Does a iguana have fins?,No
1388,A iguana has fins.,No
1389,Does a iguana have scales?,No
1390,A iguana has scales.,No
1391,Does a iguana have fur?,No
1392,A iguana has fur.,No
1393,Does a iguana have hair?,No
1394,A iguana has hair.,No
1395,Does a iguana have a tail?,Yes
1396,A iguana has a tail.,Yes
1397,Does a iguana have two legs?,No
1398,A iguana has two legs.,No
1399,Does a iguana have legs?,Yes
1400,A iguana has legs.,Yes
1401,A iguana doesn't have legs.,No
1402,Can a iguana fly?,No
1403,A iguana can fly.,No
1404,Does a iguana have four legs?,Yes
1405,A iguana have four legs.,Yes
1406,Can a iguana climb?,Yes
1407,A iguana climb.,Yes
1408,A iguana can be found on a tree.,Yes
1409,Does a iguana have bones?,Yes
1410,A iguana has bones.,Yes
1411,Does a iguana have a beak?,No
1412,A beak is a body part of a iguana.,No
1413,Is a beak a body part of a iguana?,No
1414,Does a iguana have teeth?,Yes
1415,A iguana has teeth.,Yes
1416,Does a iguana have feathers?,No
1417,A iguana has feathers.,No
1418,Does a iguana have horns?,No
1419,A iguana has horns.,No
1420,Horns is a body part of a iguana.,No
1421,Does a iguana have hooves?,No
1422,A iguana has hooves.,No
1423,Does a iguana have claws?,Yes
1424,A iguana has claws.,Yes
1425,Does a jellyfish live underwater?,Yes
1426,A jellyfish lives underwater.,Yes
1427,A jellyfish lives in the water.,Yes
1428,Does a jellyfish can breathe underwater?,Yes
1429,A jellyfish can breathe underwater.,Yes
1430,A jellyfish can breathe in the water.,Yes
1431,Does a jellyfish have wings?,No
1432,A jellyfish has wings.,No
1433,A jellyfish has at least one wing.,No
1434,Does a jellyfish have at least one wing?,No
1435,Does a jellyfish drink water?,No
1436,A jellyfish drinks water.,No
1437,Water is part of a jellyfish's diet.,No
1438,Does a jellyfish drink coffee?,No
1439,A jellyfish drinks coffee.,No
1440,Coffee is part of a jellyfish's diet.,No
1441,Does a jellyfish eat meat?,No
1442,A jellyfish eats meat.,No
1443,Meat is part of a jellyfish's diet.,No
1444,Does a jellyfish have fins?,No
1445,A jellyfish has fins.,No
1446,Does a jellyfish have scales?,No
1447,A jellyfish has scales.,No
1448,Does a jellyfish have fur?,No
1449,A jellyfish has fur.,No
1450,Does a jellyfish have hair?,No
1451,A jellyfish has hair.,No
1452,Does a jellyfish have a tail?,No
1453,A jellyfish has a tail.,No
1454,Does a jellyfish have two legs?,No
1455,A jellyfish has two legs.,No
1456,Does a jellyfish have legs?,No
1457,A jellyfish has legs.,No
1458,A jellyfish doesn't have legs.,Yes
1459,Can a jellyfish fly?,No
1460,A jellyfish can fly.,No
1461,Does a jellyfish have four legs?,No
1462,A jellyfish have four legs.,No
1463,Can a jellyfish climb?,No
1464,A jellyfish climb.,No
1465,A jellyfish can be found on a tree.,No
1466,Does a jellyfish have bones?,No
1467,A jellyfish has bones.,No
1468,Does a jellyfish have a beak?,No
1469,A beak is a body part of a jellyfish.,No
1470,Is a beak a body part of a jellyfish?,No
1471,Does a jellyfish have teeth?,No
1472,A jellyfish has teeth.,No
1473,Does a jellyfish have feathers?,No
1474,A jellyfish has feathers.,No
1475,Does a jellyfish have horns?,No
1476,A jellyfish has horns.,No
1477,Horns is a body part of a jellyfish.,No
1478,Does a jellyfish have hooves?,No
1479,A jellyfish has hooves.,No
1480,Does a jellyfish have claws?,No
1481,A jellyfish has claws.,No
1482,Does a koala live underwater?,No
1483,A koala lives underwater.,No
1484,A koala lives in the water.,No
1485,Does a koala can breathe underwater?,No
1486,A koala can breathe underwater.,No
1487,A koala can breathe in the water.,No
1488,Does a koala have wings?,No
1489,A koala has wings.,No
1490,A koala has at least one wing.,No
1491,Does a koala have at least one wing?,No
1492,Does a koala drink water?,Yes
1493,A koala drinks water.,Yes
1494,Water is part of a koala's diet.,Yes
1495,Does a koala drink coffee?,No
1496,A koala drinks coffee.,No
1497,Coffee is part of a koala's diet.,No
1498,Does a koala eat meat?,No
1499,A koala eats meat.,No
1500,Meat is part of a koala's diet.,No
1501,Does a koala have fins?,No
1502,A koala has fins.,No
1503,Does a koala have scales?,No
1504,A koala has scales.,No
1505,Does a koala have fur?,Yes
1506,A koala has fur.,Yes
1507,Does a koala have hair?,Yes
1508,A koala has hair.,Yes
1509,Does a koala have a tail?,Yes
1510,A koala has a tail.,Yes
1511,Does a koala have two legs?,No
1512,A koala has two legs.,No
1513,Does a koala have legs?,Yes
1514,A koala has legs.,Yes
1515,A koala doesn't have legs.,No
1516,Can a koala fly?,No
1517,A koala can fly.,No
1518,Does a koala have four legs?,No
1519,A koala have four legs.,No
1520,Can a koala climb?,Yes
1521,A koala climb.,Yes
1522,A koala can be found on a tree.,Yes
1523,Does a koala have bones?,Yes
1524,A koala has bones.,Yes
1525,Does a koala have a beak?,No
1526,A beak is a body part of a koala.,No
1527,Is a beak a body part of a koala?,No
1528,Does a koala have teeth?,Yes
1529,A koala has teeth.,Yes
1530,Does a koala have feathers?,No
1531,A koala has feathers.,No
1532,Does a koala have horns?,No
1533,A koala has horns.,No
1534,Horns is a body part of a koala.,No
1535,Does a koala have hooves?,No
1536,A koala has hooves.,No
1537,Does a koala have claws?,Yes
1538,A koala has claws.,Yes
1539,Does a kangaroo live underwater?,No
1540,A kangaroo lives underwater.,No
1541,A kangaroo lives in the water.,No
1542,Does a kangaroo can breathe underwater?,No
1543,A kangaroo can breathe underwater.,No
1544,A kangaroo can breathe in the water.,No
1545,Does a kangaroo have wings?,No
1546,A kangaroo has wings.,No
1547,A kangaroo has at least one wing.,No
1548,Does a kangaroo have at least one wing?,No
1549,Does a kangaroo drink water?,Yes
1550,A kangaroo drinks water.,Yes
1551,Water is part of a kangaroo's diet.,Yes
1552,Does a kangaroo drink coffee?,No
1553,A kangaroo drinks coffee.,No
1554,Coffee is part of a kangaroo's diet.,No
1555,Does a kangaroo eat meat?,No
1556,A kangaroo eats meat.,No
1557,Meat is part of a kangaroo's diet.,No
1558,Does a kangaroo have fins?,No
1559,A kangaroo has fins.,No
1560,Does a kangaroo have scales?,No
1561,A kangaroo has scales.,No
1562,Does a kangaroo have fur?,Yes
1563,A kangaroo has fur.,Yes
1564,Does a kangaroo have hair?,Yes
1565,A kangaroo has hair.,Yes
1566,Does a kangaroo have a tail?,Yes
1567,A kangaroo has a tail.,Yes
1568,Does a kangaroo have two legs?,Yes
1569,A kangaroo has two legs.,Yes
1570,Does a kangaroo have legs?,Yes
1571,A kangaroo has legs.,Yes
1572,A kangaroo doesn't have legs.,No
1573,Can a kangaroo fly?,No
1574,A kangaroo can fly.,No
1575,Does a kangaroo have four legs?,No
1576,A kangaroo have four legs.,No
1577,Can a kangaroo climb?,No
1578,A kangaroo climb.,No
1579,A kangaroo can be found on a tree.,No
1580,Does a kangaroo have bones?,Yes
1581,A kangaroo has bones.,Yes
1582,Does a kangaroo have a beak?,No
1583,A beak is a body part of a kangaroo.,No
1584,Is a beak a body part of a kangaroo?,No
1585,Does a kangaroo have teeth?,Yes
1586,A kangaroo has teeth.,Yes
1587,Does a kangaroo have feathers?,No
1588,A kangaroo has feathers.,No
1589,Does a kangaroo have horns?,No
1590,A kangaroo has horns.,No
1591,Horns is a body part of a kangaroo.,No
1592,Does a kangaroo have hooves?,No
1593,A kangaroo has hooves.,No
1594,Does a kangaroo have claws?,Yes
1595,A kangaroo has claws.,Yes
1596,Does a lizard live underwater?,No
1597,A lizard lives underwater.,No
1598,A lizard lives in the water.,No
1599,Does a lizard can breathe underwater?,No
1600,A lizard can breathe underwater.,No
1601,A lizard can breathe in the water.,No
1602,Does a lizard have wings?,No
1603,A lizard has wings.,No
1604,A lizard has at least one wing.,No
1605,Does a lizard have at least one wing?,No
1606,Does a lizard drink water?,Yes
1607,A lizard drinks water.,Yes
1608,Water is part of a lizard's diet.,Yes
1609,Does a lizard drink coffee?,No
1610,A lizard drinks coffee.,No
1611,Coffee is part of a lizard's diet.,No
1612,Does a lizard eat meat?,No
1613,A lizard eats meat.,No
1614,Meat is part of a lizard's diet.,No
1615,Does a lizard have fins?,No
1616,A lizard has fins.,No
1617,Does a lizard have scales?,No
1618,A lizard has scales.,No
1619,Does a lizard have fur?,No
1620,A lizard has fur.,No
1621,Does a lizard have hair?,No
1622,A lizard has hair.,No
1623,Does a lizard have a tail?,Yes
1624,A lizard has a tail.,Yes
1625,Does a lizard have two legs?,No
1626,A lizard has two legs.,No
1627,Does a lizard have legs?,Yes
1628,A lizard has legs.,Yes
1629,A lizard doesn't have legs.,No
1630,Can a lizard fly?,No
1631,A lizard can fly.,No
1632,Does a lizard have four legs?,Yes
1633,A lizard have four legs.,Yes
1634,Can a lizard climb?,Yes
1635,A lizard climb.,Yes
1636,A lizard can be found on a tree.,Yes
1637,Does a lizard have bones?,Yes
1638,A lizard has bones.,Yes
1639,Does a lizard have a beak?,No
1640,A beak is a body part of a lizard.,No
1641,Is a beak a body part of a lizard?,No
1642,Does a lizard have teeth?,Yes
1643,A lizard has teeth.,Yes
1644,Does a lizard have feathers?,No
1645,A lizard has feathers.,No
1646,Does a lizard have horns?,No
1647,A lizard has horns.,No
1648,Horns is a body part of a lizard.,No
1649,Does a lizard have hooves?,No
1650,A lizard has hooves.,No
1651,Does a lizard have claws?,Yes
1652,A lizard has claws.,Yes
1653,Does a monkey live underwater?,No
1654,A monkey lives underwater.,No
1655,A monkey lives in the water.,No
1656,Does a monkey can breathe underwater?,No
1657,A monkey can breathe underwater.,No
1658,A monkey can breathe in the water.,No
1659,Does a monkey have wings?,No
1660,A monkey has wings.,No
1661,A monkey has at least one wing.,No
1662,Does a monkey have at least one wing?,No
1663,Does a monkey drink water?,Yes
1664,A monkey drinks water.,Yes
1665,Water is part of a monkey's diet.,Yes
1666,Does a monkey drink coffee?,No
1667,A monkey drinks coffee.,No
1668,Coffee is part of a monkey's diet.,No
1669,Does a monkey eat meat?,No
1670,A monkey eats meat.,No
1671,Meat is part of a monkey's diet.,No
1672,Does a monkey have fins?,No
1673,A monkey has fins.,No
1674,Does a monkey have scales?,No
1675,A monkey has scales.,No
1676,Does a monkey have fur?,Yes
1677,A monkey has fur.,Yes
1678,Does a monkey have hair?,Yes
1679,A monkey has hair.,Yes
1680,Does a monkey have a tail?,Yes
1681,A monkey has a tail.,Yes
1682,Does a monkey have two legs?,No
1683,A monkey has two legs.,No
1684,Does a monkey have legs?,Yes
1685,A monkey has legs.,Yes
1686,A monkey doesn't have legs.,No
1687,Can a monkey fly?,No
1688,A monkey can fly.,No
1689,Does a monkey have four legs?,No
1690,A monkey have four legs.,No
1691,Can a monkey climb?,Yes
1692,A monkey climb.,Yes
1693,A monkey can be found on a tree.,Yes
1694,Does a monkey have bones?,Yes
1695,A monkey has bones.,Yes
1696,Does a monkey have a beak?,No
1697,A beak is a body part of a monkey.,No
1698,Is a beak a body part of a monkey?,No
1699,Does a monkey have teeth?,Yes
1700,A monkey has teeth.,Yes
1701,Does a monkey have feathers?,No
1702,A monkey has feathers.,No
1703,Does a monkey have horns?,No
1704,A monkey has horns.,No
1705,Horns is a body part of a monkey.,No
1706,Does a monkey have hooves?,No
1707,A monkey has hooves.,No
1708,Does a monkey have claws?,No
1709,A monkey has claws.,No
1710,Does a mule live underwater?,No
1711,A mule lives underwater.,No
1712,A mule lives in the water.,No
1713,Does a mule can breathe underwater?,No
1714,A mule can breathe underwater.,No
1715,A mule can breathe in the water.,No
1716,Does a mule have wings?,No
1717,A mule has wings.,No
1718,A mule has at least one wing.,No
1719,Does a mule have at least one wing?,No
1720,Does a mule drink water?,Yes
1721,A mule drinks water.,Yes
1722,Water is part of a mule's diet.,Yes
1723,Does a mule drink coffee?,No
1724,A mule drinks coffee.,No
1725,Coffee is part of a mule's diet.,No
1726,Does a mule eat meat?,No
1727,A mule eats meat.,No
1728,Meat is part of a mule's diet.,No
1729,Does a mule have fins?,No
1730,A mule has fins.,No
1731,Does a mule have scales?,No
1732,A mule has scales.,No
1733,Does a mule have fur?,Yes
1734,A mule has fur.,Yes
1735,Does a mule have hair?,Yes
1736,A mule has hair.,Yes
1737,Does a mule have a tail?,Yes
1738,A mule has a tail.,Yes
1739,Does a mule have two legs?,No
1740,A mule has two legs.,No
