,question,label
9622,is any part of brush translucent,No
9623,is hock furry,No
9624,boss is capable of consider giving raise,Yes
9625,does thingamabob use electricity,Yes
9626,pamir mountains is part of pakistan,Yes
9627,is yolk tangible,Yes
9628,run after ball has a subevent of getting full,No
9629,clock is usually used for buy food supplies,No
9630,is continent has any colors,Yes
9631,suicidal person desires family to healthy,No
9632,is tree found in your home,No
9633,is hydrant a plant,No
9634,is bulldozer located indoors,No
9635,is truck a type of vehicle,Yes
9636,is holster an electronic,No
9637,corpus callosum is part of forebrain,Yes
9638,is car typically painted,Yes
9639,is dream a physical object,No
9640,is neighborhood smaller than a house,No
9641,changing society has a prerequisite of revolution,Yes
9642,locomotive is usually used for motion,Yes
9643,is magic something people eat,No
9644,is breadbasket something you put stuff in,Yes
9645,lighting fire has a subevent of look at porn,No
9646,is gravel used for writing,No
9647,brenner pass is part of italy,Yes
9648,chisholm trail is part of bicycle,No
9649,wanting to learn causes desire of start flame or fire,No
9650,is cousin a relative,Yes
9651,cell is part of convent,Yes
9652,does director require a degree,Yes
9653,is ear an appliance,No
9654,shoeshine boy is capable of warm person,No
9655,proscenium arch is part of peru,No
9656,sitting down has a prerequisite of buy tickets,No
9657,is assets manmade,No
9658,cape cod canal is part of pacific,No
9659,is widower a celebrity,Yes
9660,inanimate is the opposite of animate,Yes
9661,is crystalloid rectangular,No
9662,does car require fuel of some type,Yes
9663,arcuate artery is part of foot,Yes
9664,does egghead relate to healthcare,No
9665,does writer use numbers,Yes
9666,trinity river is part of texas,Yes
9667,classical music has manes,No
9668,can you use traps inside a home,Yes
9669,gate is usually located at fence,Yes
9670,kosher restaurant is usually located at new york,Yes
9671,does weapon breath,No
9672,is pediatrician a woman,Yes
9673,does netting have wheels,No
9674,stapler is usually located at drawer,No
9675,is poplar a tree,Yes
9676,is door something you find in a home,Yes
9677,is wildfire bigger than an adult male,Yes
9678,having party has a subevent of drink beer,Yes
9679,hate causes desire of fight enemy,Yes
9680,is constable an idea,No
9681,clothes hangers is usually located at bookstore,No
9682,lighting match usually causes remembering things,No
9683,is monkfish related to money,No
9684,chipmunk is usually located at park,Yes
9685,is womb the name or title of someone,No
9686,is glimpse planted in the ground,No
9687,rabi ii is part of knife,No
9688,does boulder have to do with plants,No
9689,little girl is capable of dress doll,Yes
9690,is reward an object,Yes
9691,heft entails lift,Yes
9692,going to work is usually used for exchanging information,No
9693,make people laugh is motivated by a goal of know,No
9694,talk has a first subevent of make eye contact,No
9695,is treetop a toy,No
9696,is bowl something you can hold,Yes
9697,does construction require labor,Yes
9698,abwatt is part of milliwatt,Yes
9699,stapler is usually located at desk,Yes
9700,is twins a sister,Yes
9701,manhole covers is usually located at street,Yes
9702,is sealskin used for fun or pleasure,No
9703,boarding room is usually used for enter,No
9704,run in marathon has a prerequisite of train hard,Yes
9705,can widow be single,Yes
9706,is blackface related to air,No
9707,is firewood necessary,Yes
9708,is dung bigger than an average human,No
9709,is wildcard made of wood,No
9710,is fedora in the sky,No
9711,is hills more specific than mountain,Yes
9712,bed is usually located at bottom of sea,No
9713,quarter pound is part of foot,No
9714,is flour used for cooking,Yes
9715,cabin is part of cardiac monitor,No
9716,film is usually used for record,Yes
9717,beirut is part of lebanon,Yes
9718,friend is usually used for confiding,Yes
9719,does cranium require electricity,No
9720,chest is usually used for storing things in,Yes
9721,is canyon man made,No
9722,is tenderloin a tool,No
9723,does latch reflect light,Yes
9724,help is motivated by a goal of spend time elsewhere,No
9725,does checkers have wheels,No
9726,watering plant usually causes erection,No
9727,teachers is capable of fail students,Yes
9728,howling with laughter usually causes verdict,No
9729,bathe is motivated by a goal of live long time,No
9730,punishing is usually used for protecting things,No
9731,electric toothbrush is usually located at porch,No
9732,taking phone call has a prerequisite of study,No
9733,convicting suspect for crime usually causes suspect goes to jail,Yes
9734,does roof block the sun,Yes
9735,is messenger big,No
9736,homeowners is capable of borrow money from bank,Yes
9737,ink cartridge is part of phon,No
9738,most governments has a property of bad,No
9739,is blueprint human,No
9740,is powder found at a construction store,No
9741,stoma is part of lothian region,No
9742,is boss a physical object ,No
9743,checking vital signs has a prerequisite of volunteer,No
9744,is bathhouse a building,Yes
9745,is tongue a thing,Yes
9746,is lakefront a cave,No
9747,is cretin round,No
9748,stone usually recieves an action of broadcast,No
9749,buy for loved one has a prerequisite of go shopping,Yes
9750,modifier is part of gabon,No
9751,varnish is usually located at city,No
9752,is migrant a man,Yes
9753,rooster has comb,Yes
9754,package is usually located at pair of jeans,No
9755,is humans non living,No
9756,hospital is usually used for emergencies,Yes
9757,is housemate big ,Yes
9758,would eggbeater typically sit on a kitchen counter,Yes
9759,does things involve the whole body,No
9760,sink is usually located at kitchen,Yes
9761,pass university exams has a subevent of stains removed,No
9762,is sleepwear a thing,Yes
9763,please parents has a subevent of architectural breakthroughs,No
9764,is cord colorful,Yes
9765,is hound popular,Yes
9766,guns has a property of dangerous,Yes
9767,jet engine is part of jet,Yes
9768,is faceplate bigger than a human,No
9769,kitten is usually located at floor,Yes
9770,ticket turnstile is usually located at subway,Yes
9771,post office is usually located at bowling alley,No
9772,does flick require equipment,No
9773,can telephone be used for communication,Yes
9774,coin box is part of slot machine,Yes
9775,is breeder edible,No
9776,drink milk is motivated by a goal of need calcium,Yes
9777,cedar rapids is part of alabama,No
9778,is pulpit used for recreation,No
9779,tongue is part of mexico,No
9780,ficus is usually located at locker room,No
9781,is telescope used indoors,Yes
9782,is neckwear found in the bedroom,Yes
9783,does shilling tell time,No
9784,committing to memory is usually used for resting body,No
9785,is candy used in sports,No
9786,briefcase is usually used for magazines,No
9787,listening to radio has a prerequisite of hear,Yes
9788,does woman have eyes ,Yes
9789,teakettle is usually used for wash clothes,No
9790,is potpie alive,No
9791,is librarian human,Yes
9792,sushi usually recieves an action of filled with air,No
9793,is piston a one job item type thing  like specifically for one task,Yes
9794,alcoholics is usually located at liquor store,Yes
9795,classroom chair is usually located at school,Yes
9796,pub is usually located at furniture store,No
9797,competing has a subevent of lose,Yes
9798,is foreigner expensive,No
9799,hear testimony has a prerequisite of follow recipe,No
9800,yalu river is part of ship,No
9801,fart has a subevent of clear room,Yes
9802,is a lyre a string instrument,Yes
9803,court is part of heart valve,No
9804,person desires home to live in,Yes
9805,doctors is capable of help sick people,Yes
9806,study for subject has a prerequisite of read books about,Yes
9807,toyota is part of brain,No
9808,is debate involved with government,Yes
9809,writing story usually causes have fun,No
9810,committing to memory is usually used for recalling later,Yes
9811,jumping out of window has a prerequisite of suicidal tendencies,Yes
9812,do we use portion in the bathroom,No
9813,bessemer converter is part of texas,No
9814,is rainbow a tool,No
9815,have heart attack has a subevent of take aspirin,Yes
9816,is crossbar something you wear,No
9817,procreate has a prerequisite of go to shop,No
9818,crown usually causes reign,Yes
9819,is rock everywhere,Yes
9820,is shotput considered a sport,Yes
9821,kitchen is usually located at friends house,Yes
9822,kosher restaurant is usually located at war,No
9823,forties is part of adulthood,Yes
9824,is diaphragm electronic,No
9825,succeed is the opposite of precede,Yes
9826,essen is part of nucleus,No
9827,offer entails dicker,Yes
9828,wailing wall is part of jerusalem,Yes
9829,is bench made of wood ,Yes
9830,is overlord a job,Yes
9831,tracheid is part of xylem,Yes
9832,can hustler see,Yes
9833,is bomber a liquid,No
9834,child does not desire obese,No
9835,ring is usually used for decoration,Yes
9836,sofa hide bed is usually located at livingrooms,Yes
9837,is wood functional,Yes
9838,is freon a gas,Yes
9839,white house is usually located at louisiana,No
9840,relay is part of manhattan,No
9841,very few people has a property of content,Yes
9842,clothes is usually located at closet,Yes
9843,is stair a physical object,Yes
9844,is knot edible,No
9845,mountain is usually located at garage,No
9846,sleeping usually causes back pain,No
9847,does abdomen change color ,No
9848,spend money has a prerequisite of join team,No
9849,gun is usually located at war,Yes
9850,would crotch be considered a hobby,No
9851,adams peak is part of pencil,No
9852,does relight involve touch,Yes
9853,exercising usually causes float,No
9854,have lunch has a prerequisite of find toilet,No
9855,car is capable of pass another car,Yes
9856,is compasses alive,No
9857,is buoy manufactured or constructed or made in any way,Yes
9858,making friends is usually used for mental health,Yes
9859,recording somethign has a prerequisite of speak out,No
9860,is paperboy in the educational field,No
9861,is peasant a living thing,Yes
9862,is curtain living,No
9863,is essay something for everyday use,No
9864,can dinosaur eat meat,Yes
9865,is ironworks alive,No
9866,going to play has a prerequisite of energy,No
9867,teachers is capable of near shore,No
9868,halle is part of germany,Yes
9869,winning baseball game has a subevent of bend forward,No
9870,bathroom is usually used for mark,No
9871,games has a property of very old,No
9872,is panel an appliance ,No
9873,does false cost a million dollars,No
9874,is fluoroscope useful,Yes
9875,triangles has backbones,No
9876,spending money has a subevent of escape,No
9877,marmoset is usually located at wilderness,Yes
9878,people is capable of live long,No
9879,lose weight is motivated by a goal of need,No
9880,xian is part of complex sentence,No
9881,is hitch a bodily function,No
9882,birthday present is usually located at tie store,No
9883,computer is usually located at table,Yes
9884,lag b omer is part of iyar,Yes
9885,place setting is usually located at table,Yes
9886,is bathhouse a person,No
9887,is carousel something only trained people can operate ,Yes
9888,is arrestee a form of ownership,No
9889,competing usually causes anger,Yes
9890,entertaining people has a subevent of laughter,Yes
9891,is reflection tangible,No
9892,is staffer a fun job,Yes
9893,is soup alive,No
9894,is road a building,No
9895,is cord used outdoors,Yes
9896,faroe islands is part of atlantic,Yes
9897,is shoes an object,Yes
9898,is canoe wood,Yes
9899,is defibrillator alive,No
9900,beaumont is part of operating system,No
9901,underestimate is the opposite of verbal,No
9902,arizona is part of united states,Yes
9903,planets has a property of round,Yes
9904,can you pick car up,No
9905,is microscope used for fun,Yes
9906,matches is capable of visit patient at home,No
9907,is manhole made of cloth,No
9908,is cappuccino a vegetable,No
9909,do bedroom have uses outside of a house,No
9910,go to bed has a subevent of falling asleep,Yes
9911,doctor office is usually used for waiting for doctor,Yes
9912,is goalkeeper excersize related,Yes
9913,does cluster move,Yes
9914,is aircraft a thing,Yes
9915,is mademoiselle alive ,Yes
9916,do you have textile in your home,Yes
9917,manhattan island is part of new york,Yes
9918,does toy have a combustion engine,No
9919,is nephew a certain type of person,Yes
9920,knife is usually located at city,No
9921,moving sidewalk is usually used for thinking,No
9922,is syrup a form of seasoning,Yes
9923,dead sea is part of california,No
9924,can cyclist be volunteer work,No
9925,can hand fit in your pocket ,Yes
9926,is dust air,Yes
9927,can golfing cost money,Yes
9928,can twin get wet,Yes
9929,does steamer run a car,No
9930,highlighter pen is usually located at property,No
9931,is head part of a persons body,Yes
9932,go to work is motivated by a goal of perform task,No
9933,is swat a specific persons name,No
9934,sentences usually recieves an action of made from words,Yes
9935,united nations day is part of arabian desert,No
9936,is oxygen something i can see,No
9937,waiting on line has a subevent of get tired,Yes
9938,changing room is usually located at department store,Yes
9939,buying has a subevent of use basil,No
9940,is pineapple a common fruit,Yes
9941,detective is capable of case joint,Yes
9942,clouds is capable of book flight,No
9943,is cutlery used in the kitchen,Yes
9944,does silencer make noise,No
9945,person does not desire imprisonment,Yes
9946,is help considered a utensil,No
9947,plus is the opposite of upstream,No
9948,person is capable of drink liquid,Yes
9949,golden gram is part of mung,Yes
9950,is pilaf related to art,No
9951,appliances is usually located at georgia,No
9952,does surgeon involve rescuing,Yes
9953,is gas reusable,No
9954,watching tv has a subevent of spend money,No
9955,is comedian in the entertainment field,Yes
9956,hospital is usually used for looking good,No
9957,tine is part of china,No
9958,does washstand have a roof,No
9959,driving car has a subevent of laugh,No
9960,bullet is usually used for wounding,Yes
9961,is shoe canned,No
9962,is polyester metal,No
9963,is doormat a clothing,No
9964,is oatmeal big,No
9965,illegally is the opposite of insufficient,No
9966,telling story has a prerequisite of negotiating,No
9967,papilla is part of sense organ,Yes
9968,hooker is usually located at street corner,Yes
9969,philistia is part of body,No
9970,is sonar larger than a person,Yes
9971,chef is capable of season food,Yes
9972,is locker made of metal,Yes
9973,chat room is usually located at internet cafe,Yes
9974,is anesthesia a time of year,No
9975,tying shoelace has a subevent of fall over,Yes
9976,house is usually used for residency,Yes
9977,does squash require electricity to use,No
9978,is board illegal to have,No
9979,watch entails look,Yes
9980,going to restaurant has a subevent of agree on price,No
9981,daryacheh ye orumiyeh is part of lamb,No
9982,irish sea is part of north atlantic,Yes
9983,is gravestone used in the living room,No
9984,hattiesburg is part of mississippi,Yes
9985,is memo one item,Yes
9986,is twister a type of tree,No
9987,discovering truth usually causes sadness,Yes
9988,having orgasm has a subevent of long life,No
9989,does pamphlet get wet,Yes
9990,is fantasy a dream,Yes
9991,asphalt is usually used for pave roads,Yes
9992,is painter artistic,Yes
9993,is choppers heavy ,Yes
9994,is pizza harvested,No
9995,is lawyer good with children,Yes
9996,is keys smaller than a loaf of bread ,Yes
9997,does heroin make noise,No
9998,is grenadine fruit related,Yes
9999,is guild an organization,Yes
10000,is naturalist human,Yes
10001,is oceanographer school administration,No
10002,going see film is usually used for having fun,Yes
10003,is mainland a place,Yes
10004,bringing suit has a prerequisite of get hook,No
10005,class is part of society,Yes
10006,pneumatic tire is part of skin,No
10007,is lounge made of wood,Yes
10008,does rider move,Yes
10009,is spa a game,No
10010,kissing has a subevent of get lost,No
10011,is robot human,No
10012,is gorge bright,No
10013,is rain liquid,Yes
10014,spinal canal is part of spinal column,Yes
10015,is mongrel used in cooking,No
10016,modern is the opposite of divorce,No
10017,stairwell has many words,No
10018,tungsten usually recieves an action of made from iron ore,No
10019,rocket vehicles is capable of operate in vacuum,Yes
10020,is longneck made of wood,No
10021,can u see clock with ur eyes,Yes
10022,seeing band has a prerequisite of use mouth,No
10023,is stopwatch used indoors,Yes
10024,listening to radio has a subevent of smile,No
10025,bank is capable of store money,Yes
10026,is hairdresser at all supernatural,No
10027,boredom causes desire of cook,No
10028,waking up in morning has a subevent of turn on heat,Yes
10029,is cereal a fruit,No
10030,is dueler used to go to the beach,No
10031,divide is distinct from loss,No
10032,skiing has a prerequisite of buy ticket,No
10033,tours is part of france,Yes
10034,revolver has a property of cute,No
10035,does lodger have two eyes,Yes
10036,finding information has a subevent of suppliers lose sales,No
10037,baking cake is usually used for birthday,Yes
10038,is tightwad part of a human body,No
10039,copy machines is usually located at office,Yes
10040,is there a certain room in a home raincoat is more commonly found in ,No
10041,is server human,Yes
10042,robot is usually located at self adhesive label box,No
10043,is iodine used to create art,No
10044,boot is usually located at moon,No
10045,sahara desert usually recieves an action of located in africa,Yes
10046,is mixer common,Yes
10047,pacific ocean is usually used for fishing,Yes
10048,is mascara a beauty product,Yes
10049,giving gift usually causes feel good,Yes
10050,is baseball a toy,Yes
10051,is pergola surrounded by 4 walls,No
10052,chopping firewood has a prerequisite of axe,Yes
10053,people is capable of weather storms,Yes
10054,does sword talk,No
10055,is therapist related to science,Yes
10056,is staircase made of wood,Yes
10057,is falconer related to health,No
10058,swamp is usually located at greece,No
10059,go to performance has a first subevent of make choices,No
10060,can lavatory be worn,No
10061,is tank small enough to fit in one hand,No
10062,is mosquito human,No
10063,jackson is part of lower california,No
10064,is grate small,Yes
10065,do kids know what heaven is,Yes
10066,is neat expensive,No
10067,is checker mainly for adults,No
10068,heat causes desire of clean house,No
10069,make bread has a prerequisite of knowing answer,No
10070,trees has a property of fun,No
10071,is nun a mother,No
10072,garlic is capable of leave odor behind,Yes
10073,can you hold drainer with one hand,Yes
10074,plumb bob is part of plumb line,Yes
10075,is investor plant,No
10076,piano keyboard is part of piano,Yes
10077,is poodle domesticated,Yes
10078,is bale hard,Yes
10079,is buckshot found indoors,Yes
10080,is genome a process,No
10081,plumber is capable of hold wrench,Yes
10082,respect is the opposite of disrespect,Yes
10083,pool is usually used for pee,Yes
10084,is arsenic a mineral,Yes
10085,can tripe be bought from a store,Yes
10086,could buttercup be a rock,No
10087,does petrol have a color,Yes
10088,is runway a building,No
10089,is cutlery used to cut fruit,Yes
10090,box is usually used for keeping stuff in,Yes
10091,is sides around family,Yes
10092,meet people has a prerequisite of go to party,Yes
10093,hagiographa is part of oceania,No
10094,is bumblebee found in a home,No
10095,cooking meal usually causes have to eat,Yes
10096,tape television show is motivated by a goal of hear music,No
10097,is surf a location,Yes
10098,mycelium is part of china,No
10099,being cold causes desire of chop firewood,Yes
10100,scuba dive has a prerequisite of get scuba gear,Yes
10101,is herbs bitter,Yes
10102,typewriter is usually located at hotel room,No
10103,does drawer have a handle ,Yes
10104,have fun has a prerequisite of lock door,No
10105,old magazine is usually located at dentist,Yes
10106,pay cash has a prerequisite of carry cash,Yes
10107,is blurry made out of metal,No
10108,is steel metal,Yes
10109,wires is usually located at space shuttle,Yes
10110,enjoying day has a subevent of take nap,Yes
10111,aquarium is usually used for student,No
10112,art is usually located at movie theaters,No
10113,is games fun,Yes
10114,can workhorse reproduce,Yes
10115,is prize found at a home,Yes
10116,playing has a subevent of decorating with crepe paper,No
10117,license entails approve,Yes
10118,surprise has a prerequisite of attention,No
10119,financial management service is part of pair of trousers,No
10120,minibar is usually used for privacy,No
10121,is bottleneck edible,No
10122,watch television show has a subevent of learning to protect yourself,No
10123,is lime a concept,No
10124,salesperson is usually located at store,No
10125,is throne a vehicle,No
10126,rain has a property of wet,Yes
10127,laughing at joke has a subevent of catch,No
10128,lindesnes is part of australia,No
10129,students is capable of further cause,No
10130,clippers is usually located at movies,No
10131,tape television show has a prerequisite of have video,Yes
10132,concession stand is usually located at city,No
10133,respectful is the opposite of disrespectful,Yes
10134,tertiary is part of cenozoic,Yes
10135,attache case has pit,No
10136,trombone is usually located at television,No
10137,is archive something you can buy,Yes
10138,play soccer has a last subevent of leave field,Yes
10139,release energy has a prerequisite of exercise,Yes
10140,cannabis is usually located at toy store,No
10141,is log heavy,Yes
10142,is spillage a location,No
10143,is there a certain room in a home bathrobe is more commonly found in ,Yes
10144,jews is capable of season stew,No
10145,screen is usually located at monitor,Yes
10146,tibia is part of body,No
10147,independent is the opposite of foresight,No
10148,microphone is usually used for having fun,No
10149,is penis hard,Yes
10150,lift is part of heel,Yes
10151,bismarck archipelago is part of niger,No
10152,is baseball related to sports,Yes
10153,do exercises has a last subevent of give,No
10154,cross street has a prerequisite of step off of curb,Yes
10155,is bathtub found in nature,No
10156,is oak a tree of some sort,Yes
10157,is suspenders heavy,No
10158,canvas is usually used for paint,Yes
10159,can subcontractor wear shoes,Yes
10160,going to movie has a prerequisite of money,Yes
10161,free state is part of canada,No
10162,explanans is part of united states,No
10163,good boat is capable of weather storm,Yes
10164,is doggy made of glass,No
10165,nanogram is part of microgram,Yes
10166,dies corncob have flowers or leaves,No
10167,spend money has a prerequisite of spade,No
10168,is confinement emotional,Yes
10169,helping is part of meal,Yes
10170,is cart a tool used for moving heavy objects,Yes
10171,is mist an accessory,No
10172,person is capable of play music,No
10173,create idea has a prerequisite of bite,No
10174,is hitch a feeling,No
10175,can you hold cave in your hand,No
10176,reading magazine has a subevent of relax,Yes
10177,advance into battle is motivated by a goal of attack enemy,Yes
10178,billings montana has heart,No
10179,can of soda is usually located at vending machine,Yes
10180,is halfwit poisonous,No
10181,tone system is part of tone language,Yes
10182,is judge a position of power,Yes
10183,safety pin is usually used for holding fabric together,Yes
10184,root cap is part of massachusetts,No
10185,cheddar is part of auricle,No
10186,create art has a first subevent of make up convincing story,No
10187,bras is usually located at suitcase,Yes
10188,judge is capable of right wrongs,Yes
10189,is angelfish mammalian,No
10190,watch evening news has a prerequisite of fiddle,No
10191,is spreader something you can reuse,Yes
10192,making bread usually causes bread,Yes
10193,libyan desert is part of sudan,Yes
10194,is putt for swimming,No
10195,hurt else has a last subevent of apologize,Yes
10196,driving to work has a subevent of erections,No
10197,does customer cost money,No
10198,revolver is usually used for shoot bullets,Yes
10199,does tablet use electricity,Yes
10200,saint paul is part of circuit,No
10201,is rhodium a common item,No
10202,brass instrument is usually used for playing,Yes
10203,floor is part of transportation system,No
10204,telling story usually causes musical enjoyment,No
10205,tell many people about has a prerequisite of go to store,No
10206,beer is usually located at beavers dam,No
10207,is sundress tangible ,Yes
10208,ballerinas is capable of dance gracefully,Yes
10209,is sheepherder a specific type of food,No
10210,tbilisi is part of rose,No
10211,sarawak is part of japan,No
10212,animals is capable of sense fear,Yes
10213,jewelry is usually located at safe,Yes
10214,is complete manufactured ,No
10215,dust bunnies is usually located at closet,Yes
10216,is blender usually found in a house,Yes
10217,easy is distinct from late,No
10218,is bread a particular color,Yes
10219,go on stage has a first subevent of take position,Yes
10220,is reporter in the construction trades,No
10221,is memento entertaining,Yes
10222,flat panel display is part of new jersey,No
10223,fancy is distinct from plain,Yes
10224,is jester a comedian,Yes
10225,is printout a profession,No
10226,is rainbow use for transportion,No
10227,clean clothing has a prerequisite of write down,No
10228,hangers is usually located at mail box,No
10229,playing hockey usually causes fights,Yes
10230,committing perjury is usually used for not being alone,No
10231,michigan is part of midwest,Yes
10232,is selectee a specific person,Yes
10233,auto accessory is part of circulatory system,No
10234,is shutter used to contain plants,No
10235,is recorder handheld,Yes
10236,rib is part of vertebrate,Yes
10237,running after ball has a prerequisite of opportunity,No
10238,check vital signs has a subevent of take pulse,Yes
10239,machine is usually used for make taco,No
10240,remember has a prerequisite of wait,No
10241,cash token is usually used for pet,No
10242,does sister have a mane,No
10243,fayetteville is part of north carolina,Yes
10244,is rouge used inside the house,Yes
10245,puzzle is usually used for engaging mind,Yes
10246,fungus is usually located at damp dark areas,Yes
10247,is pistol smaller than a basketball,Yes
10248,clean clothes has a prerequisite of remove clothing,No
10249,breathe has a subevent of ante,No
10250,windshield is part of french polynesia,No
10251,divergent thinking is part of england,No
10252,shoes is usually located at bed,Yes
10253,is art common,Yes
10254,does cute have a vaccine,No
10255,exodus is part of france,No
10256,sweeping is part of cleaning up kitchen,Yes
10257,old medicine is usually located at theater,No
10258,is rickshaw used for recreational purpose,Yes
10259,does pottery describe someone,No
10260,have fun has a subevent of enjoy yourself,Yes
10261,canvas is usually used for annoy,No
10262,go on stage has a subevent of give understanding,No
10263,is husband motherhood,No
10264,does residency have to do with marriages,No
10265,is thumbscrew a tool,Yes
10266,getting physical activity has a prerequisite of think very much,No
10267,is clips an object,Yes
10268,does bell reflect objects ,Yes
10269,does religion have to do with the enviornment,No
10270,is tug an action,Yes
10271,does crawlers mix something,No
10272,is television used for entertainment,Yes
10273,correlation is part of seafront,No
10274,playing card is part of deck,Yes
10275,is customer human,Yes
10276,have shower has a first subevent of fall asleep,No
10277,smoking cannabis usually causes feeling good,No
10278,howl with laughter is motivated by a goal of with,No
10279,cannon is usually used for shooting cannonballs,Yes
10280,is woods alive,Yes
10281,is tea a body part of a human being,No
10282,news is part of mid atlantic states,No
10283,fixing computer has a subevent of gather information,Yes
10284,is lava used by people,No
10285,going on stage has a prerequisite of find safe place,No
10286,is glue for your pet,No
10287,chesapeake bay is part of virginia,Yes
10288,holy of holies is part of roller skate,No
10289,is television electronic,Yes
10290,people is capable of welcome guests,No
10291,buying has a subevent of check for usability,Yes
10292,is building alive ,No
10293,coins is usually located at pocket,No
10294,artists is usually located at atlantic ocean,No
10295,is hickory a physical object ,Yes
10296,playing poker has a prerequisite of having friends,No
10297,sole is part of golf club head,Yes
10298,is nozzle a living thing,No
10299,lie is distinct from truth,Yes
10300,is stake metal,Yes
10301,is happy a feeling,Yes
10302,does bra feel smooth,Yes
10303,seeing movie has a prerequisite of dig hole,No
10304,electronics store is usually used for researching,No
10305,entertain people has a prerequisite of take care of clothes,No
10306,go on stage has a first subevent of bow to audience,Yes
10307,does mascot always live at least once,Yes
10308,dominion day is part of july,Yes
10309,venae interlobulares renis is part of kidney,Yes
10310,is porch rubber,No
10311,is balm big,No
10312,education is capable of voice opinion,No
10313,is saint depicts good behavior,Yes
10314,scratching usually causes stopping itch,Yes
10315,is pot used in cooking,Yes
10316,death usually causes understanding,No
10317,having epileptic fit has a subevent of bite tongue,Yes
10318,hotel has two wheels,No
10319,annapolis is part of maryland,Yes
10320,traveling usually causes spending money,No
10321,is fan used in a kitchen,Yes
10322,farmhouse is usually located at wild,No
10323,classwork is part of education,Yes
10324,does martyr have to do with religion,Yes
10325,bangladesh is part of uganda,No
10326,is lawmaker law related,Yes
10327,is virus expensive,No
10328,can steak expire ,Yes
10329,sherman is part of pipe,No
10330,is space common,Yes
10331,computer is usually used for heat,No
10332,vegetarians is not capable of believe god exists,No
10333,is receptacle an object,Yes
10334,make grow has a prerequisite of fertilize,Yes
10335,eyes is capable of tear up,Yes
10336,run twenty six miles has a prerequisite of make doctors appointment,No
10337,is lunchbox made of metal,Yes
10338,bus pass is usually located at purse,No
10339,person is capable of hold breath,Yes
10340,playing basketball usually causes entertained,No
10341,is writer alive ,Yes
10342,poverty causes desire of get money from,Yes
10343,go jogging has a subevent of learning to recognize armaments,No
10344,does reaction involve a ball,No
10345,safflower seed is part of safflower,Yes
10346,synapsis is part of leptotene,Yes
10347,does a forklift travel on land,Yes
10348,does a snowboard have  a motor,No
10349,walking usually causes frustration,No
10350,running after ball has a prerequisite of pick up phone,No
10351,does grandmom have any functionality,Yes
10352,tobago is part of west indies,Yes
10353,blanketing is usually used for cover yourself,Yes
10354,west point is part of jiao,No
10355,thenar is part of tenter,No
10356,carlsbad is part of new mexico,Yes
10357,deck is part of ship,Yes
10358,musculus sphincter ductus pancreatici is part of body,No
10359,is bather a person,Yes
10360,watching evening news usually causes injuries,No
10361,committing perjury is usually used for selling tickets,No
10362,is racehorse an occupation,No
10363,is cookie sweet,Yes
10364,moving walkway is usually used for airports,Yes
10365,mississippi is part of nervous system,No
10366,lock is usually located at front door,Yes
10367,pond is usually located at persons head,No
10368,silver is usually used for having date,No
10369,playing chess has a subevent of listen to music,No
10370,cannon is part of ungulate,Yes
10371,thank has a prerequisite of say thank,Yes
10372,does kink have scent,No
10373,photosphere is part of sun,Yes
10374,is beanstalk a plant,Yes
10375,stitch in time is capable of wall in victim,No
10376,prostitutes is capable of sense danger,No
10377,does congregation think,Yes
10378,run errands is motivated by a goal of feeling bad,No
10379,fuel system is part of bomber,No
10380,classroom is part of play,No
10381,person desires good things in life,Yes
10382,overflow is usually used for preventing flood,Yes
10383,is diamonds cheap to buy,No
10384,laughing at joke has a prerequisite of sense of humor,Yes
10385,is bugle used to store things inside it,No
10386,montana is part of united states,Yes
10387,singing has a subevent of forget right words,Yes
10388,getting up early has a subevent of win game,No
10389,send criminal to prison has a prerequisite of convict,Yes
10390,going on vacation is usually used for partying,No
10391,is butterscotch cheap,Yes
10392,abdomen is part of finland,No
10393,checkout line causes desire of bring in verdict,No
10394,floreal is part of revolutionary calendar,Yes
10395,does mare make milk,Yes
10396,facing is part of collar,Yes
10397,glass usually recieves an action of closed,No
10398,is flounder found in the water,Yes
10399,seeing exhibits usually causes awe,Yes
10400,car has headlights to increase visibility,Yes
10401,is bailiff on earth,Yes
10402,is van like a bus,Yes
10403,spending money usually causes poverty,Yes
10404,is balloting related to the internet,No
10405,is test related to any specific profession,Yes
10406,being curious causes desire of socialize,No
10407,judiciary is part of argentina,No
10408,is jail a cell,Yes
10409,pub is usually located at london,Yes
10410,make grow has a prerequisite of get ready,No
10411,program has a prerequisite of effort,No
10412,courtroom is usually used for holding court,Yes
10413,is shop over $100000,Yes
10414,equality for everyone is capable of stop oppression,Yes
10415,desk has flat surface,Yes
10416,convenience store is usually located at school,No
10417,is fbi an organization,Yes
10418,bait is part of trap,Yes
10419,leave line has a prerequisite of talk to god,No
10420,bedroom is usually located at house,Yes
10421,can you fit watch in your pocket,Yes
10422,japanese restaurant is usually used for expressing ideas,No
10423,read to children has a prerequisite of leave house,No
10424,is keyboardist something that could be touched,Yes
10425,show is usually used for stab olive,No
10426,is roadblock manmade,Yes
10427,old news has many windows,No
10428,whispering people is usually located at library,Yes
10429,can pew fit in my pockets ,No
10430,visit other countries is motivated by a goal of travel,Yes
10431,orchestra pit is usually located at home,No
10432,charlestown navy yard is part of south korea,No
10433,is office heavy,Yes
10434,changtzu is part of piston,No
