,question,label
8884,is pole a useful object,Yes
8885,quiet is distinct from loud,Yes
8886,sugar has a property of one kind of carbohydrate,Yes
8887,paying by credit card is usually used for putting off payments,Yes
8888,is enchilada found in a home,Yes
8889,number is usually used for identifying house,Yes
8890,masse is part of pool,Yes
8891,being with friends causes desire of talk,Yes
8892,change appearance has a subevent of put on makeup,Yes
8893,is fruit smooth,Yes
8894,destroying enemy has a prerequisite of planning,Yes
8895,danube is part of romania,Yes
8896,can steamship be used to transport people,Yes
8897,shaft is part of building,Yes
8898,is enema small,Yes
8899,is washboard hard,Yes
8900,teach other people has a subevent of patient,Yes
8901,is cabin made of wood,Yes
8902,indexable is the opposite of unindexable,Yes
8903,selling new book has a subevent of sign book,Yes
8904,wash clothes has a subevent of sort clothes,Yes
8905,yesterday is the opposite of tomorrow,Yes
8906,person does not desire mislead,Yes
8907,is sailcloth colorful,Yes
8908,proposing to woman has a subevent of acceptance,Yes
8909,most tires usually recieves an action of filled with air,Yes
8910,can a air conditioner be found in a kitchen,Yes
8911,person does not desire feel useless,Yes
8912,make love has a first subevent of kiss,Yes
8913,cook is motivated by a goal of eat,Yes
8914,does maid involve cleaning,Yes
8915,hypertext is part of object oriented database,Yes
8916,is lodge a place,Yes
8917,can mountain be found outside,Yes
8918,is milk dairy,Yes
8919,action figure is usually located at toy store,Yes
8920,make sure youre healthy has a prerequisite of eat healthy food,Yes
8921,is altar big,Yes
8922,is dust real,Yes
8923,does tractor need gasoline,Yes
8924,is copilot done in a team,Yes
8925,is vitamin related to diet,Yes
8926,neosho is part of oklahoma,Yes
8927,listen to music has a prerequisite of put on cd,Yes
8928,backing is part of framework,Yes
8929,loose change is usually located at pocket,Yes
8930,color of grass has a property of green,Yes
8931,is server mostly women who do it,Yes
8932,is computer electrical ,Yes
8933,quarter is part of playing period,Yes
8934,gafsa is part of tunisia,Yes
8935,do you use jetliner outside,Yes
8936,would you find pie in a kitchen,Yes
8937,is salad small,Yes
8938,is bachelorette a common thing,Yes
8939,cube has six side,Yes
8940,alimentary canal is part of digestive system,Yes
8941,nails is usually located at store,Yes
8942,millifarad is part of farad,Yes
8943,playing football has a subevent of getting hurt,Yes
8944,is crabber a type of job,Yes
8945,is mother gender specific,Yes
8946,can intersection be dirty,Yes
8947,is milking about farming,Yes
8948,does propeller move things,Yes
8949,is sandblaster a machine,Yes
8950,does gigolo involve some sort of movement,Yes
8951,fillings is usually located at mouth,Yes
8952,makalu is part of tibet,Yes
8953,thrifty person is capable of save money,Yes
8954,does broth have a flat surface,Yes
8955,person does not desire make mistakes,Yes
8956,is enzyme good for us,Yes
8957,sane is the opposite of crazy,Yes
8958,is jar appealing to look at,Yes
8959,convex is the opposite of concave,Yes
8960,is cue man made,Yes
8961,radiator is usually located at car,Yes
8962,using television usually causes laziness,Yes
8963,is coil tangible,Yes
8964,is model human,Yes
8965,album is usually used for launch,Yes
8966,can you buy stocks on the stock market,Yes
8967,is bricks used to build things,Yes
8968,is truck used in construction,Yes
8969,is sapling made of wood,Yes
8970,beer kegs is usually located at fraternity house,Yes
8971,luggage trolley is usually used for move suitcases,Yes
8972,generals is capable of condition soldiers,Yes
8973,candlemas is part of february,Yes
8974,does fragment come in multiples,Yes
8975,wisconsin is part of united states,Yes
8976,chancre is part of tularemia,Yes
8977,is picker related to crops,Yes
8978,is orphanage a place,Yes
8979,play cards has a subevent of shuffle deck,Yes
8980,is center a place where crowds collect,Yes
8981,is player a person,Yes
8982,can backstabber jump,Yes
8983,eating vegetables usually causes indigestion,Yes
8984,is angelfish living,Yes
8985,is resort a place with beds,Yes
8986,does stickers go on a car,Yes
8987,leaving line usually causes miss movie,Yes
8988,pilsen is part of czech republic,Yes
8989,is mirror glass,Yes
8990,is fungus a fungus,Yes
8991,is seat made from steel,Yes
8992,is clock used by a cook,Yes
8993,colorado plateau is part of arizona,Yes
8994,computer circuit is part of computer,Yes
8995,peoples is usually located at wedding,Yes
8996,surprising usually causes laughter,Yes
8997,amos is part of old testament,Yes
8998,is bridge heavy,Yes
8999,is elder elderly,Yes
9000,is chocolate consumable,Yes
9001,is tablet an electronic device,Yes
9002,committing perjury is usually used for avoiding punishment,Yes
9003,entertaining is usually used for making feel better,Yes
9004,is dissembler living ,Yes
9005,have asthma attack has a subevent of have difficulty breathing,Yes
9006,going somewhere has a prerequisite of transportation,Yes
9007,garbage is usually located at trashcan,Yes
9008,tickle is motivated by a goal of silly,Yes
9009,love is capable of last life time,Yes
9010,watch tv show is motivated by a goal of were bored,Yes
9011,epiphany is part of january,Yes
9012,does jackrabbit live near a road,Yes
9013,getting fit has a prerequisite of excercise,Yes
9014,marker is usually used for write,Yes
9015,buy house has a subevent of examining storage,Yes
9016,exercise has a prerequisite of make time,Yes
9017,peripheral nervous system is part of nervous system,Yes
9018,getting has a subevent of coordinate sight and movement,Yes
9019,can you light lampshade on fire,Yes
9020,folder is usually located at file cabinet,Yes
9021,is anesthesia one word,Yes
9022,undergrowth is usually located at forest,Yes
9023,go for swim has a prerequisite of put on bathing suit,Yes
9024,does mechanic include physical labor,Yes
9025,rack entails stretch,Yes
9026,is sheet see through,Yes
9027,is fauna a mammal,Yes
9028,bus stop is usually located at town,Yes
9029,is gear useful in industry,Yes
9030,does hombre have feelings,Yes
9031,sleeping at night usually causes feeling refreshed,Yes
9032,boredom causes desire of play games,Yes
9033,watering plant usually causes spilled water,Yes
9034,does newsstand have walls,Yes
9035,fluke is part of cetacean,Yes
9036,is pool man made,Yes
9037,is salt mineral,Yes
9038,posterior pituitary is part of pituitary,Yes
9039,tell story has a subevent of tell lie,Yes
9040,is wedge used by humans as a tool,Yes
9041,jefferson city is part of missouri,Yes
9042,zaragoza is part of spain,Yes
9043,letter is usually located at mail box,Yes
9044,lack of time causes desire of leave line,Yes
9045,does mitten keep you warm,Yes
9046,can glasses break,Yes
9047,lying usually causes being fired,Yes
9048,railroad bed is part of line,Yes
9049,chairs is usually located at office,Yes
9050,amplifier is part of public address system,Yes
9051,internode is part of stalk,Yes
9052,stop car has a prerequisite of push brake,Yes
9053,is fiber something meant to be worn,Yes
9054,is infiltrator a person,Yes
9055,does rhinoceros roam,Yes
9056,sing has a last subevent of bow,Yes
9057,cognitive psychology is part of cognitive science,Yes
9058,prepare for vote has a prerequisite of study candidates,Yes
9059,eating place is usually used for eat food,Yes
9060,people is capable of captain ship,Yes
9061,is amphetamine edible,Yes
9062,is decoration an object,Yes
9063,bed is usually used for napping on,Yes
9064,occipital lobe is part of cerebral cortex,Yes
9065,is cutlery used to cut steak,Yes
9066,is deed a contract,Yes
9067,is tile made of concretecement,Yes
9068,can u hold mobile with 1 hand,Yes
9069,is pedestrian a person,Yes
9070,christians is capable of receive communion,Yes
9071,is synagogue black,Yes
9072,mayonnaise is usually located at jar,Yes
9073,do you purchase beaker from a store,Yes
9074,cogitate has a prerequisite of think for while,Yes
9075,is doctor a profession ,Yes
9076,buy hamburger has a prerequisite of get money,Yes
9077,does waterwheel have moving parts,Yes
9078,radial vein is part of forearm,Yes
9079,actor is capable of pretend,Yes
9080,is tack smaller than a breadbox,Yes
9081,is oregano edible,Yes
9082,human desires money,Yes
9083,loquacious is the opposite of laconic,Yes
9084,cafeteria is usually located at school,Yes
9085,yokohama is part of honshu,Yes
9086,hands has a property of very useful,Yes
9087,is beachwear cloth,Yes
9088,damascus is part of syria,Yes
9089,porch is part of house,Yes
9090,is titanium shiny,Yes
9091,person does not desire wound,Yes
9092,can bonsai be grown in a garden,Yes
9093,fluidram is part of fluidounce,Yes
9094,gulf of tehuantepec is part of mexico,Yes
9095,parking lot is usually located at shopping mall,Yes
9096,refrigeration system is part of refrigerator,Yes
9097,door knob is usually used for opening door,Yes
9098,zigzag entails turn,Yes
9099,advent is defined as four weeks before christmas,Yes
9100,is soccer sport related,Yes
9101,is businessman a person,Yes
9102,chat with friends has a subevent of talk about hobbies,Yes
9103,angry has a subevent of yelling,Yes
9104,skeleton is usually located at closet,Yes
9105,axolemma is part of medullary sheath,Yes
9106,does voyage take place on dry land,Yes
9107,repairing umbrella is usually used for staying dry,Yes
9108,haircutting scissors has a property of very sharp,Yes
9109,is table square,Yes
9110,is a food processor used for cooking,Yes
9111,passing class has a subevent of getting good grades,Yes
9112,mathematics is usually used for model physical world,Yes
9113,fungus is usually located at cave,Yes
9114,can newsprint break,Yes
9115,numbers usually recieves an action of divided,Yes
9116,social is the opposite of antisocial,Yes
9117,fiddle has a prerequisite of get violin,Yes
9118,does ferry use electricity,Yes
9119,food is usually located at home,Yes
9120,person desires vacation,Yes
9121,does illusionist require any talent,Yes
9122,give assistance has a subevent of help,Yes
9123,is lecturer usually human,Yes
9124,pen is usually used for drawing,Yes
9125,playing usually causes getting tired,Yes
9126,is crustacean alive,Yes
9127,person does not desire urine,Yes
9128,can rattlesnake hurt me,Yes
9129,humans is capable of play piano,Yes
9130,is modulator man made,Yes
9131,volt ampere is part of kilovolt ampere,Yes
9132,new york city is part of new york state,Yes
9133,human body has many muscles,Yes
9134,is danish a food,Yes
9135,edging is part of tapestry,Yes
9136,fork is usually used for eat meal,Yes
9137,advancing into battle has a prerequisite of courage,Yes
9138,feet is usually located at floor,Yes
9139,unconstitutional is the opposite of constitutional,Yes
9140,cocktail cabinet is usually used for mixing drinks,Yes
9141,comb is part of ctenophore,Yes
9142,chongqing is part of china,Yes
9143,shoulder bag is usually located at department store,Yes
9144,is sieve an object,Yes
9145,is desk for an office,Yes
9146,ice usually recieves an action of found in freezer,Yes
9147,pot is usually used for planting plant,Yes
9148,cape may is part of new jersey,Yes
9149,does flower bloom,Yes
9150,is glass easily broken,Yes
9151,is typewriter used in the bedroom,Yes
9152,merry go round is usually located at carnival,Yes
9153,hamilton is part of ontario,Yes
9154,is toy something you play with,Yes
9155,garden is usually used for growing flowers,Yes
9156,is penis related to men only,Yes
9157,mailing letter is usually used for communicating with,Yes
9158,is toiletry tangible,Yes
9159,guadalajara is part of mexico,Yes
9160,copulating usually causes reproduction,Yes
9161,watch television show has a subevent of laughing,Yes
9162,watching tv show usually causes fall asleep,Yes
9163,soak in hotspring is motivated by a goal of relaxing,Yes
9164,using computer has a subevent of close,Yes
9165,do people see lever everyday,Yes
9166,going outside for evening is usually used for get out of house,Yes
9167,fork is usually located at plate,Yes
9168,can cactus be touched,Yes
9169,is box rather large,Yes
9170,person desires eat pussy,Yes
9171,seeds is usually located at fruit,Yes
9172,going to work has a subevent of call on cell phone,Yes
9173,is seed man made,Yes
9174,hardware shop is usually located at city,Yes
9175,is copperhead alive,Yes
9176,people is usually used for talk,Yes
9177,is wax used for a car,Yes
9178,cover glass is part of slide,Yes
9179,is sultan living,Yes
9180,shame on you is the opposite of cheers,Yes
9181,segregation is part of meiosis,Yes
9182,elvis has a property of dead,Yes
9183,is mallet an object,Yes
9184,bathe has a prerequisite of take off clothes,Yes
9185,colorado is part of utah,Yes
9186,dryer is capable of dry clothing,Yes
9187,is treasure valuable,Yes
9188,sewing usually causes mending cloth,Yes
9189,procreating usually causes venereal disease,Yes
9190,is daybook colorful,Yes
9191,is ibuprofen man made,Yes
9192,is purchaser usually female,Yes
9193,is burrito found in walmart,Yes
9194,going to performance has a prerequisite of ticket,Yes
9195,refuse is distinct from accept,Yes
9196,does moneymaker have feelings,Yes
9197,chalk is usually used for write,Yes
9198,entertaining has a subevent of read to,Yes
9199,is child a role a person plays in life such as a mother or aunt,Yes
9200,spatula is usually located at kitchen,Yes
9201,is deed commonly found in a home,Yes
9202,is astroid something people can see,Yes
9203,cooking curry has a subevent of add spices,Yes
9204,marrow is part of marrowbone,Yes
9205,surfing has a subevent of get wet,Yes
9206,offense is the opposite of defense,Yes
9207,does silverfish crawl,Yes
9208,playing hockey is usually used for sport,Yes
9209,playing violin is usually used for profession,Yes
9210,test strength has a prerequisite of try lifting heavy,Yes
9211,is team larger than a loaf of bread,Yes
9212,is toast common,Yes
9213,falling usually causes going down,Yes
9214,buffer is part of emacs,Yes
9215,do housework has a prerequisite of have house,Yes
9216,is grass thin,Yes
9217,buying has a subevent of check for usability,Yes
9218,is nailgun a tool of some sort,Yes
9219,glass fronted display cabinet is usually located at store,Yes
9220,is shed made of metal,Yes
9221,is quilt colorful,Yes
9222,front room is usually used for have party,Yes
9223,read magazine has a subevent of learn,Yes
9224,is therapist related to science,Yes
9225,does reporter relate to computers,Yes
9226,severn is part of wales,Yes
9227,going see film has a prerequisite of ticket,Yes
9228,is pitbull dangerous,Yes
9229,is lubricant used by adults,Yes
9230,book is usually used for developing perspective,Yes
9231,grocer is capable of bag groceries,Yes
9232,writing arm is part of tablet armed chair,Yes
9233,start family has a prerequisite of marry,Yes
9234,is brownie man made,Yes
9235,malacca is part of rattan,Yes
9236,eocene is part of tertiary,Yes
9237,wait turn has a first subevent of twiddle thumbs,Yes
9238,can antifreeze be touched,Yes
9239,is walrus heavy,Yes
9240,is policeman a profession ,Yes
9241,can love be bought,Yes
9242,is caddie something you can touch,Yes
9243,ruth is part of hagiographa,Yes
9244,desk is usually used for write,Yes
9245,solomon islands is part of solomons,Yes
9246,pamir mountains is part of afghanistan,Yes
9247,is table used at living room,Yes
9248,is lane black ,Yes
9249,taking stand usually causes terror,Yes
9250,buying presents is usually used for birthday,Yes
9251,is top usually attached to a string,Yes
9252,determine truth has a prerequisite of look into facts,Yes
9253,does yellows have a color,Yes
9254,committing perjury usually causes indictment,Yes
9255,pencil entails trace,Yes
9256,tablecloth is usually located at table,Yes
9257,is sunscreen used outside,Yes
9258,date stamp is usually located at desk,Yes
9259,entertaining has a subevent of gather around pool,Yes
9260,ounce is part of pound,Yes
9261,motorcycle entails kick,Yes
9262,lymph is part of circulatory system,Yes
9263,is casket an object,Yes
9264,backbeat is part of rock n roll,Yes
9265,incident is part of episode,Yes
9266,miscue is part of pool,Yes
9267,is syllabus something people do,Yes
9268,is tubing found outside,Yes
9269,is zinfandel made with fruit,Yes
9270,teacher desires educate students,Yes
9271,gun powder is part of fireworks,Yes
9272,is sad emotional,Yes
9273,waiting on line has a prerequisite of patient,Yes
9274,is coyote alive,Yes
9275,maharashtra is part of india,Yes
9276,is pomegranate edible,Yes
9277,have party has a last subevent of go to bed,Yes
9278,is ribcage on the upper part of the body,Yes
9279,ticino is part of switzerland,Yes
9280,is crybaby a single word respones,Yes
9281,eat breakfast is motivated by a goal of have energy for day,Yes
9282,is headlight expensive,Yes
9283,create has a subevent of make new ideas,Yes
9284,make bread has a first subevent of get out flour,Yes
9285,is mountain bigger than a house,Yes
9286,person desires moral,Yes
9287,is footprint small,Yes
9288,is root in the ground,Yes
9289,is bible religious focused,Yes
9290,is slobber a bodily function,Yes
9291,does lodger have two eyes,Yes
9292,book causes desire of sleep,Yes
9293,is balloonist a human,Yes
9294,extension course is part of extension,Yes
9295,smother entails cover,Yes
9296,person is usually located at building,Yes
9297,rotate usually causes revolve,Yes
9298,haunch is part of quadruped,Yes
9299,is strait related to outside,Yes
9300,is ale expensive,Yes
9301,is stone heavier than a ton,Yes
9302,christmas shop has a subevent of buy presents,Yes
9303,sussex is part of england,Yes
9304,meet people has a first subevent of greeting,Yes
9305,tablecloth is capable of cover table,Yes
9306,zephaniah is part of old testament,Yes
9307,is ring something we wear on our hands,Yes
9308,can i buy scrambler in a store,Yes
9309,is chocolate edible,Yes
9310,banjo has strings,Yes
9311,flower is usually located at windowsill,Yes
9312,key is part of basketball court,Yes
9313,can more than one person use piano at a time,Yes
9314,checking vital signs is usually used for dying,Yes
9315,violin is usually located at orchestra,Yes
9316,family room is usually used for gather clan,Yes
9317,competing is usually used for sporting,Yes
9318,is detroit a city,Yes
9319,household supplies is usually located at supermarket,Yes
9320,amnion is part of amniote,Yes
9321,person desires feel happy,Yes
9322,is pediatrician a woman,Yes
9323,person is capable of state fact,Yes
9324,sarcomere is part of myofibril,Yes
9325,elevator is usually used for raise,Yes
9326,does flame give off light,Yes
9327,bannister is part of balcony,Yes
9328,is herbs used to heal,Yes
9329,does clock help humans with daily activities,Yes
9330,person desires eat food,Yes
9331,microwave is capable of heat food,Yes
9332,gymnastics has a property of good for body,Yes
9333,needing to buy clothes causes desire of go to mall,Yes
9334,is synchronizer man made,Yes
9335,is hotel made of stone,Yes
9336,lock is part of drawer,Yes
9337,arm has one hand,Yes
9338,bus is usually used for transportation,Yes
9339,is grandnephew a person,Yes
9340,does hillside smell,Yes
9341,paying by check has a prerequisite of money in bank,Yes
9342,moluccas is part of indonesia,Yes
9343,can firewood be used as  a weapon,Yes
9344,being human causes desire of help,Yes
9345,is microphone man made,Yes
9346,using computer has a subevent of listen to music,Yes
9347,find information is motivated by a goal of details,Yes
9348,score home run has a last subevent of touch home plate,Yes
9349,does baby make noise,Yes
9350,is diaphragm a physical object,Yes
9351,radio chassis is part of record player,Yes
9352,bureau is usually used for storing clothes,Yes
9353,writing has a subevent of thinking,Yes
9354,can you cook bacon crispy,Yes
9355,money is defined as root of all evil,Yes
9356,is doctor related to medical research,Yes
9357,chesapeake bay is part of maryland,Yes
9358,is oxygen related to air,Yes
9359,is daredevil a profession,Yes
9360,field magnet is part of dynamo,Yes
9361,can a human do monsignor as a job,Yes
9362,farmer is capable of seed plants,Yes
9363,go for drive has a prerequisite of get car,Yes
9364,sing has a prerequisite of open mouth and do,Yes
9365,can fumigator be touched,Yes
9366,teenagers is capable of lift pus from zits,Yes
9367,is snowcone edible ,Yes
9368,barn is usually used for keeping animals,Yes
9369,digital library is usually used for learning,Yes
9370,is typhoon natural,Yes
9371,acting in play usually causes stage fright,Yes
9372,rome is part of roman catholic,Yes
9373,cotton is usually located at georgia,Yes
9374,saucer is usually used for holding spills from cup,Yes
9375,would caravan be expensive,Yes
9376,is butterfat small,Yes
9377,is uncle a name for a member of a family like father or cousin,Yes
9378,is buckshot usefull,Yes
9379,does mom go on vacation ,Yes
9380,finding information usually causes understanding of,Yes
9381,keys is usually located at shelf,Yes
9382,does lilypad have to do with a lake,Yes
9383,sky has a property of cloudy,Yes
9384,can you buy antiques online,Yes
9385,all people has muscles,Yes
9386,case of beer is usually used for holding beer,Yes
9387,ear is part of vestibular apparatus,Yes
9388,merchant is usually located at store,Yes
9389,chemicals is usually located at chemistry lab,Yes
9390,go for swim has a subevent of getting wet,Yes
9391,bed is usually located at loft,Yes
9392,tartu is part of estonia,Yes
9393,apply for job has a first subevent of fill out application,Yes
9394,cotswolds is part of england,Yes
9395,sprinklers is capable of water lawns,Yes
9396,surf net has a prerequisite of get computer,Yes
9397,can gel be purchased in a store,Yes
9398,is aquarium an object,Yes
9399,drinking alcohol usually causes impaired judgement,Yes
9400,can a stove be found in a kitchen,Yes
9401,is hairpin an object,Yes
9402,does fan ever break,Yes
9403,theory is capable of disproven,Yes
9404,sit down has a prerequisite of get chair,Yes
9405,is aluminum found in a normal home,Yes
9406,is investor men ,Yes
9407,oven has a property of very hot,Yes
9408,is beads made of plastic ,Yes
9409,is violin a useful object,Yes
9410,beauty salon is usually located at mall,Yes
9411,mat is usually located at bathroom,Yes
9412,dark is the opposite of light,Yes
9413,mop is capable of clean floor,Yes
9414,remote control is usually used for change channel,Yes
9415,stopping being married to has a prerequisite of divorce,Yes
9416,is dirt an objec,Yes
9417,rock springs is part of wyoming,Yes
9418,is conductor a profession,Yes
9419,is mortar smaller than shoe,Yes
9420,is sex sexual,Yes
9421,red light causes desire of stop car,Yes
9422,families is usually located at supermarket,Yes
9423,does livestock feel pain,Yes
9424,killing has a subevent of remorse,Yes
9425,is clip something that can be bought,Yes
9426,is hand a thing,Yes
9427,dysphoria is the opposite of euphoria,Yes
9428,does boiler require maintenance,Yes
9429,is glass colorful,Yes
9430,does trumpet make noise,Yes
9431,inner ear is part of auditory apparatus,Yes
9432,does thug have to do with organized crime,Yes
9433,is joint an elbow,Yes
9434,is wood used at construction,Yes
9435,ijsselmeer is part of netherlands,Yes
9436,tunis is part of tunisia,Yes
9437,samaria is part of palestine,Yes
9438,act in play has a prerequisite of audition,Yes
9439,is comedian an occupation,Yes
9440,run errands is motivated by a goal of get things done,Yes
9441,sleeping usually causes snoring,Yes
9442,trees is usually located at yard,Yes
9443,is marinara sweet,Yes
9444,is post made out of metal,Yes
9445,community is capable of broken,Yes
9446,improve image has a last subevent of straighten tie,Yes
9447,is imbecile a male,Yes
9448,affix usually causes adhere,Yes
9449,is celery related to plants,Yes
9450,is gum candy,Yes
9451,dollar bill is usually located at pocket,Yes
9452,queen is usually used for play chess,Yes
9453,is rock a physical object,Yes
9454,staying fit usually causes being healthy,Yes
9455,grand canyon is part of arizona,Yes
9456,frieze is part of entablature,Yes
9457,seeing band has a prerequisite of eye,Yes
9458,does houseboat contain things,Yes
9459,does teahouse involve food,Yes
9460,examine thing has a prerequisite of look at closely,Yes
9461,brocas area is part of language area,Yes
9462,is memo a report of some sort,Yes
9463,type is motivated by a goal of write letter,Yes
9464,is machine metal,Yes
9465,lead pencil is usually located at school,Yes
9466,is football sports related,Yes
9467,oven racks is usually located at oven,Yes
9468,does mare gallop,Yes
9469,is playpen colorful,Yes
9470,is predator alive,Yes
9471,city park is usually located at city,Yes
9472,centavo is part of austral,Yes
9473,leaving line usually causes lose place,Yes
9474,prolog is the opposite of epilog,Yes
9475,snoring usually causes wake up,Yes
9476,using television usually causes boredom,Yes
9477,is locker useful,Yes
9478,does thermostat have to do with weather,Yes
9479,discovering truth has a subevent of run experiment,Yes
9480,is hammer used to destroy something,Yes
9481,is sperm usually found within the human body,Yes
9482,visiting museum has a prerequisite of admission,Yes
9483,moving car has a subevent of start engine,Yes
9484,adrenal gland is part of kidney,Yes
9485,is religion a beleif,Yes
9486,llullaillaco is part of chile,Yes
9487,is luggage widely used,Yes
9488,is mountain heavy,Yes
9489,is charger physical object,Yes
9490,uvula is part of soft palate,Yes
9491,is hedge in nature,Yes
9492,naked people is capable of star in porno,Yes
9493,is club found outdoors,Yes
9494,is debris material,Yes
9495,being curious causes desire of read newspaper,Yes
9496,have haircut has a prerequisite of go to barbers,Yes
9497,is lodger a helpful person,Yes
9498,skateboard is motivated by a goal of have fun,Yes
9499,is modem inanimate,Yes
9500,is confectionery fun to use,Yes
9501,is football used in sports,Yes
9502,does food get cold,Yes
9503,is hand something that can be drawn on paper,Yes
9504,does a car have four wheels,Yes
9505,is theatergoer related to leisure,Yes
9506,does paintbrush come in bright colors ,Yes
9507,is boy a child,Yes
9508,testing strength has a subevent of repetitons,Yes
9509,does paparazzo make noise,Yes
9510,is bee an insect,Yes
9511,is gooseneck made of metal,Yes
9512,cannon is usually used for fire cannon balls,Yes
9513,is jackhammer physical object,Yes
9514,going to bed usually causes sleep,Yes
9515,express how funny is motivated by a goal of makes laugh,Yes
9516,is philosopher human,Yes
9517,is flirter a role,Yes
9518,playing harp has a prerequisite of fingers,Yes
9519,loch achray is part of scotland,Yes
9520,person does not desire body odor,Yes
9521,pencil is usually located at pencil holder,Yes
9522,is timer sometimes on earth,Yes
9523,vendemiaire is part of revolutionary calendar,Yes
9524,boat is usually used for watersports,Yes
9525,would you find table in the home goods section,Yes
9526,swimming pool is usually located at backyard,Yes
9527,do people use mainframe daily,Yes
9528,is ketchup condiments,Yes
9529,does windstorm spin,Yes
9530,food is usually located at store,Yes
9531,is treasure smaller than a shoe,Yes
9532,is villa something you can buy,Yes
9533,hitting bottle is usually used for intoxication,Yes
9534,mast is usually used for holding up sails,Yes
9535,is pest bad,Yes
9536,shiloh is part of american civil war,Yes
9537,does shooting have to do with a gun,Yes
9538,diamond is usually located at drill bit,Yes
9539,clothing is usually located at shop,Yes
9540,do you do kiss with your mouth,Yes
9541,is bridge larger than a car,Yes
9542,is bride alive,Yes
9543,is calamari usually found outside,Yes
9544,does tortoise have a shell,Yes
9545,people waiting for bus is usually located at bus stop,Yes
9546,trondheim fjord is part of norway,Yes
9547,celebrating is usually used for 50 year anniversary,Yes
9548,is picker related to food,Yes
9549,scissors kick is part of sidestroke,Yes
9550,is door made of metal,Yes
9551,space is usually located at box,Yes
9552,is sewer a dangerous place to work,Yes
9553,athlete is capable of jump high,Yes
9554,buy house has a subevent of examining air conditioning,Yes
9555,nineties is part of old age,Yes
9556,email is motivated by a goal of dont answer telephone,Yes
9557,is leakage big,Yes
9558,post office is capable of forward mail,Yes
9559,is hippi a human,Yes
9560,is politician an occupation,Yes
9561,teachers is capable of teach us new knowledge,Yes
9562,maps is usually used for find places,Yes
9563,person does not desire have heart attack,Yes
9564,learn new has a prerequisite of read book,Yes
9565,is coat a kind of clothing,Yes
9566,gammon is part of flitch,Yes
9567,can person go up and down ,Yes
9568,is bedchamber man made,Yes
9569,is entertainer their job to entertain others,Yes
9570,is underwriter usually male dominated,Yes
9571,is putty used in play,Yes
9572,have bath has a first subevent of get wet,Yes
9573,heliosphere is part of milky way,Yes
9574,is gambler a specific profession,Yes
9575,steam has a property of hot,Yes
9576,seeing artifacts has a subevent of learning,Yes
9577,is rose part of a plant,Yes
9578,seldom is the opposite of often,Yes
9579,middle age is part of adulthood,Yes
9580,is jeep a type of vehicle,Yes
9581,watching film usually causes erection,Yes
9582,lake tahoe is part of california,Yes
9583,act is part of ballet,Yes
9584,is cream fattening,Yes
9585,trip usually causes happen,Yes
9586,ctene is part of ctenophore,Yes
9587,does bouillon have a particular smell,Yes
9588,is texas a place,Yes
9589,company is capable of branch out,Yes
9590,is ringtail small,Yes
9591,go for walk has a prerequisite of stand up,Yes
9592,little is the opposite of big,Yes
9593,cook is capable of taste food prepare,Yes
9594,joining army is usually used for serving country,Yes
9595,tell story has a subevent of include princes and princesses,Yes
9596,take car for drive has a prerequisite of know how to drive,Yes
9597,cling entails attach,Yes
9598,food is usually located at oven,Yes
9599,is socialism a political idea,Yes
9600,locksmith is capable of pick locks,Yes
9601,frozen food is usually located at freezer,Yes
9602,person desires explore,Yes
9603,is border used for work,Yes
9604,going to party is usually used for socializing,Yes
9605,step chair is usually located at garage,Yes
9606,does contract involve a secretary,Yes
9607,is turntable made by humans,Yes
9608,is dachshund protective,Yes
9609,making grow has a prerequisite of feeding,Yes
9610,is dramatist a man,Yes
9611,is soap used to clean things,Yes
9612,balloons usually recieves an action of filled with air,Yes
9613,waiting in line has a prerequisite of time,Yes
9614,is arsenic a liquid,Yes
9615,is server a profession,Yes
9616,box is usually used for seat,Yes
9617,does preservative come in all sorts of colors,Yes
9618,lamp is usually located at table,Yes
9619,is kerosene a liquid,Yes
9620,exercising has a subevent of run,Yes
9621,beard is part of adult male body,Yes
9622,rest has a prerequisite of sleep,Yes
9623,ocean is usually used for fishing,Yes
9624,can putter make you money,Yes
9625,dreaming has a subevent of have orgasm,Yes
9626,hairdresser chair is usually used for sitting,Yes
9627,is mold living,Yes
9628,swimmeret is part of isopod,Yes
9629,male internal reproductive organ is part of male body,Yes
9630,is liqueur found on earth,Yes
9631,is lock a tool,Yes
9632,flirt has a subevent of make eye contact,Yes
9633,is thigh alive,Yes
9634,meridian is part of mississippi,Yes
9635,is baguette man made,Yes
9636,get clean has a subevent of wash feet,Yes
9637,bicycle is usually used for transportation,Yes
9638,is muscle found within people,Yes
9639,soccer net is usually located at soccer game,Yes
9640,drink alcohol has a subevent of become dehydrated,Yes
9641,does amplifier cost money,Yes
9642,singapore is usually located at asia,Yes
9643,is hairstyle man made,Yes
9644,go on stage has a first subevent of say first line,Yes
9645,paper is usually located at waste bin,Yes
9646,bake cake has a prerequisite of preheat oven,Yes
9647,entryway is usually located at office building,Yes
9648,can geographer think,Yes
9649,moving car has a prerequisite of strength,Yes
9650,deos multiprocessor require electricity,Yes
9651,do you usually find computer on a desk,Yes
9652,does tree produce fruits,Yes
9653,stage right is part of stage,Yes
9654,methodist denomination is part of methodist church,Yes
9655,is swatch something you use indoors,Yes
9656,teacher is capable of school student,Yes
9657,is sandwich food,Yes
9658,is rain liquid,Yes
